id,location_id/id,product_id/id,product_qty
__import__.stock_inventory_line_without_lot_5621035,__import__.location_loc_EXS320,__import__.product_5621035,7
__import__.stock_inventory_line_without_lot_8226761,__import__.location_loc_GE07G9,__import__.product_8226761,19
__import__.stock_inventory_line_without_lot_5373164,__import__.location_loc_EOD161,__import__.product_5373164,1
__import__.stock_inventory_line_without_lot_5607008,__import__.location_loc_EXN105,__import__.product_5607008,1
__import__.stock_inventory_line_without_lot_5101250,__import__.location_loc_GK06B5,__import__.product_5101250,1
__import__.stock_inventory_line_without_lot_8281369,__import__.location_loc_EXE400,__import__.product_8281369,0
__import__.stock_inventory_line_without_lot_8246433,__import__.location_loc_EXK300,__import__.product_8246433,1
__import__.stock_inventory_line_without_lot_8007409,__import__.location_loc_GL09B2,__import__.product_8007409,30
__import__.stock_inventory_line_without_lot_8006893,__import__.location_loc_GF20F4,__import__.product_8006893,7
__import__.stock_inventory_line_without_lot_5152601,__import__.location_loc_EOB107,__import__.product_5152601,2
__import__.stock_inventory_line_without_lot_5152600,__import__.location_loc_EOA165,__import__.product_5152600,3
__import__.stock_inventory_line_without_lot_8387576,__import__.location_loc_EOA177,__import__.product_8387576,2
__import__.stock_inventory_line_without_lot_5626100,__import__.location_loc_PK05A1,__import__.product_5626100,4
__import__.stock_inventory_line_without_lot_8267257,__import__.location_loc_EOA157,__import__.product_8267257,3
__import__.stock_inventory_line_without_lot_5056713,__import__.location_loc_GF32A5,__import__.product_5056713,2
__import__.stock_inventory_line_without_lot_8289916,__import__.location_loc_EXP000,__import__.product_8289916,2
__import__.stock_inventory_line_without_lot_8025689,__import__.location_loc_EXF600,__import__.product_8025689,1
__import__.stock_inventory_line_without_lot_5588470,__import__.location_loc_EXP200,__import__.product_5588470,3
__import__.stock_inventory_line_without_lot_5588462,__import__.location_loc_EOC197,__import__.product_5588462,3
__import__.stock_inventory_line_without_lot_8286177,__import__.location_loc_GD19A4,__import__.product_8286177,3
__import__.stock_inventory_line_without_lot_8286183,__import__.location_loc_EXT101,__import__.product_8286183,2
__import__.stock_inventory_line_without_lot_8286208,__import__.location_loc_GC08A1,__import__.product_8286208,1
__import__.stock_inventory_line_without_lot_5699250,__import__.location_loc_EOA134,__import__.product_5699250,0
__import__.stock_inventory_line_without_lot_5720102,__import__.location_loc_GI01A4,__import__.product_5720102,120
__import__.stock_inventory_line_without_lot_5845840,__import__.location_loc_EOB111,__import__.product_5845840,1
__import__.stock_inventory_line_without_lot_5848974,__import__.location_loc_EOB112,__import__.product_5848974,1
__import__.stock_inventory_line_without_lot_5845794,__import__.location_loc_EOB109,__import__.product_5845794,1
__import__.stock_inventory_line_without_lot_5125250,__import__.location_loc_EXT800,__import__.product_5125250,2
__import__.stock_inventory_line_without_lot_5490221,__import__.location_loc_EOA223,__import__.product_5490221,5
__import__.stock_inventory_line_without_lot_8264572,__import__.location_loc_EOD105,__import__.product_8264572,2
__import__.stock_inventory_line_without_lot_5680100,__import__.location_loc_EXQ100,__import__.product_5680100,1
__import__.stock_inventory_line_without_lot_5920610,__import__.location_loc_EOA110,__import__.product_5920610,2
__import__.stock_inventory_line_without_lot_5710101,__import__.location_loc_EXB200,__import__.product_5710101,0
__import__.stock_inventory_line_without_lot_5710121,__import__.location_loc_EXP000,__import__.product_5710121,0
__import__.stock_inventory_line_without_lot_5710105,__import__.location_loc_EXP000,__import__.product_5710105,1
__import__.stock_inventory_line_without_lot_5710145,__import__.location_loc_EXJ300,__import__.product_5710145,3
__import__.stock_inventory_line_without_lot_5560728,__import__.location_loc_GH09C8,__import__.product_5560728,4
__import__.stock_inventory_line_without_lot_5680002,__import__.location_loc_EXC202,__import__.product_5680002,1
__import__.stock_inventory_line_without_lot_5680003,__import__.location_loc_EXC203,__import__.product_5680003,3
__import__.stock_inventory_line_without_lot_5680004,__import__.location_loc_EXC204,__import__.product_5680004,3
__import__.stock_inventory_line_without_lot_5680005,__import__.location_loc_EXC205,__import__.product_5680005,2
__import__.stock_inventory_line_without_lot_5680007,__import__.location_loc_EXC207,__import__.product_5680007,4
__import__.stock_inventory_line_without_lot_8281027,__import__.location_loc_EXQ102,__import__.product_8281027,0
__import__.stock_inventory_line_without_lot_5727222,__import__.location_loc_EOC160,__import__.product_5727222,1
__import__.stock_inventory_line_without_lot_5727244,__import__.location_loc_EOC162,__import__.product_5727244,1
__import__.stock_inventory_line_without_lot_5727255,__import__.location_loc_EOC164,__import__.product_5727255,0
__import__.stock_inventory_line_without_lot_8336484,__import__.location_loc_GL06A1,__import__.product_8336484,53
__import__.stock_inventory_line_without_lot_5307350,__import__.location_loc_GD28A5,__import__.product_5307350,2
__import__.stock_inventory_line_without_lot_8288526,__import__.location_loc_PK07A2,__import__.product_8288526,1
__import__.stock_inventory_line_without_lot_8286378,__import__.location_loc_GE03F6,__import__.product_8286378,1
__import__.stock_inventory_line_without_lot_8291385,__import__.location_loc_EXG400,__import__.product_8291385,0
__import__.stock_inventory_line_without_lot_5717560,__import__.location_loc_EXP102,__import__.product_5717560,0
__import__.stock_inventory_line_without_lot_8264250,__import__.location_loc_EOD176,__import__.product_8264250,3
__import__.stock_inventory_line_without_lot_8275328,__import__.location_loc_EXR100,__import__.product_8275328,0
__import__.stock_inventory_line_without_lot_8278924,__import__.location_loc_EXB100,__import__.product_8278924,1
__import__.stock_inventory_line_without_lot_5729390,__import__.location_loc_EOB106,__import__.product_5729390,2
__import__.stock_inventory_line_without_lot_8289081,__import__.location_loc_EXK400,__import__.product_8289081,1
__import__.stock_inventory_line_without_lot_5721910,__import__.location_loc_EXL100,__import__.product_5721910,1
__import__.stock_inventory_line_without_lot_5021023,__import__.location_loc_EOB103,__import__.product_5021023,4
__import__.stock_inventory_line_without_lot_5722002,__import__.location_loc_EOB115,__import__.product_5722002,6
__import__.stock_inventory_line_without_lot_5722013,__import__.location_loc_EOB104,__import__.product_5722013,4
__import__.stock_inventory_line_without_lot_8378608,__import__.location_loc_EOI128,__import__.product_8378608,0
__import__.stock_inventory_line_without_lot_7040040,__import__.location_loc_GD21C5,__import__.product_7040040,0
__import__.stock_inventory_line_without_lot_5194000,__import__.location_loc_GB05E6,__import__.product_5194000,80
__import__.stock_inventory_line_without_lot_5194001,__import__.location_loc_GB29C6,__import__.product_5194001,39
__import__.stock_inventory_line_without_lot_5193000,__import__.location_loc_GB25E6,__import__.product_5193000,76
__import__.stock_inventory_line_without_lot_5196993,__import__.location_loc_AH03A2,__import__.product_5196993,0
__import__.stock_inventory_line_without_lot_5196995,__import__.location_loc_GI01A1,__import__.product_5196995,135
__import__.stock_inventory_line_without_lot_5196996,__import__.location_loc_GI03A5,__import__.product_5196996,99
__import__.stock_inventory_line_without_lot_5196997,__import__.location_loc_GB01B8,__import__.product_5196997,141
__import__.stock_inventory_line_without_lot_5196998,__import__.location_loc_GB25C7,__import__.product_5196998,251
__import__.stock_inventory_line_without_lot_5427970,__import__.location_loc_EXB100,__import__.product_5427970,6
__import__.stock_inventory_line_without_lot_5711050,__import__.location_loc_EXP100,__import__.product_5711050,1
__import__.stock_inventory_line_without_lot_5727600,__import__.location_loc_EXI100,__import__.product_5727600,8
__import__.stock_inventory_line_without_lot_5724212,__import__.location_loc_EXT544,__import__.product_5724212,1
__import__.stock_inventory_line_without_lot_5020949,__import__.location_loc_EOB125,__import__.product_5020949,4
__import__.stock_inventory_line_without_lot_5020939,__import__.location_loc_EOB123,__import__.product_5020939,4
__import__.stock_inventory_line_without_lot_5710200,__import__.location_loc_GK06A3,__import__.product_5710200,0
__import__.stock_inventory_line_without_lot_8248656,__import__.location_loc_GK03B6,__import__.product_8248656,8
__import__.stock_inventory_line_without_lot_8080801,__import__.location_loc_EOB105,__import__.product_8080801,6
__import__.stock_inventory_line_without_lot_5035335,__import__.location_loc_EOB118,__import__.product_5035335,0
__import__.stock_inventory_line_without_lot_8281582,__import__.location_loc_EXQ100,__import__.product_8281582,5
__import__.stock_inventory_line_without_lot_5729555,__import__.location_loc_EOB117,__import__.product_5729555,2
__import__.stock_inventory_line_without_lot_8238907,__import__.location_loc_EOI129,__import__.product_8238907,0
__import__.stock_inventory_line_without_lot_8214108,__import__.location_loc_GF14A2,__import__.product_8214108,146
__import__.stock_inventory_line_without_lot_8214166,__import__.location_loc_GI01B0,__import__.product_8214166,1905
__import__.stock_inventory_line_without_lot_8275044,__import__.location_loc_EXE300,__import__.product_8275044,1
__import__.stock_inventory_line_without_lot_5617242,__import__.location_loc_PK07E3,__import__.product_5617242,2
__import__.stock_inventory_line_without_lot_5710199,__import__.location_loc_GK04B3,__import__.product_5710199,0
__import__.stock_inventory_line_without_lot_5227052,__import__.location_loc_EOD169,__import__.product_5227052,1
__import__.stock_inventory_line_without_lot_8211914,__import__.location_loc_EXK100,__import__.product_8211914,13
__import__.stock_inventory_line_without_lot_8286384,__import__.location_loc_GD28C5,__import__.product_8286384,1
__import__.stock_inventory_line_without_lot_8389345,__import__.location_loc_EXC100,__import__.product_8389345,2
__import__.stock_inventory_line_without_lot_1004280,__import__.location_loc_EXP100,__import__.product_1004280,0
__import__.stock_inventory_line_without_lot_8276210,__import__.location_loc_EXP000,__import__.product_8276210,1
__import__.stock_inventory_line_without_lot_8281524,__import__.location_loc_EOF135,__import__.product_8281524,2
__import__.stock_inventory_line_without_lot_8275311,__import__.location_loc_EXQ100,__import__.product_8275311,1
__import__.stock_inventory_line_without_lot_8275038,__import__.location_loc_EXQ100,__import__.product_8275038,3
__import__.stock_inventory_line_without_lot_1004190,__import__.location_loc_EXP100,__import__.product_1004190,1
__import__.stock_inventory_line_without_lot_8279042,__import__.location_loc_EOI138,__import__.product_8279042,1
__import__.stock_inventory_line_without_lot_8280849,__import__.location_loc_EOC233,__import__.product_8280849,2
__import__.stock_inventory_line_without_lot_1004350,__import__.location_loc_EXP100,__import__.product_1004350,1
__import__.stock_inventory_line_without_lot_1004430,__import__.location_loc_EXN100,__import__.product_1004430,8
__import__.stock_inventory_line_without_lot_8231667,__import__.location_loc_EXQ100,__import__.product_8231667,3
__import__.stock_inventory_line_without_lot_8276397,__import__.location_loc_EXT160,__import__.product_8276397,3
__import__.stock_inventory_line_without_lot_8276405,__import__.location_loc_EOB174,__import__.product_8276405,1
__import__.stock_inventory_line_without_lot_8230194,__import__.location_loc_EXP100,__import__.product_8230194,1
__import__.stock_inventory_line_without_lot_8279639,__import__.location_loc_EXP000,__import__.product_8279639,2
__import__.stock_inventory_line_without_lot_8277267,__import__.location_loc_EXP100,__import__.product_8277267,1
__import__.stock_inventory_line_without_lot_8286390,__import__.location_loc_GE01D6,__import__.product_8286390,2
__import__.stock_inventory_line_without_lot_5720520,__import__.location_loc_EOG210,__import__.product_5720520,3
__import__.stock_inventory_line_without_lot_1007110,__import__.location_loc_EXP100,__import__.product_1007110,1
__import__.stock_inventory_line_without_lot_8282127,__import__.location_loc_GE16C1,__import__.product_8282127,11
__import__.stock_inventory_line_without_lot_3035232,__import__.location_loc_GF22B5,__import__.product_3035232,2
__import__.stock_inventory_line_without_lot_8340468,__import__.location_loc_EXP000,__import__.product_8340468,1
__import__.stock_inventory_line_without_lot_8351242,__import__.location_loc_EOC186,__import__.product_8351242,1
__import__.stock_inventory_line_without_lot_8185358,__import__.location_loc_EXI300,__import__.product_8185358,3
__import__.stock_inventory_line_without_lot_5025329,__import__.location_loc_EXE300,__import__.product_5025329,3
__import__.stock_inventory_line_without_lot_5973625,__import__.location_loc_EXT521,__import__.product_5973625,9
__import__.stock_inventory_line_without_lot_5973626,__import__.location_loc_EOB129,__import__.product_5973626,0
__import__.stock_inventory_line_without_lot_7920143,__import__.location_loc_EOB152,__import__.product_7920143,7
__import__.stock_inventory_line_without_lot_5439904,__import__.location_loc_GG08D1,__import__.product_5439904,3
__import__.stock_inventory_line_without_lot_5439903,__import__.location_loc_GG12B1,__import__.product_5439903,5
__import__.stock_inventory_line_without_lot_5307104,__import__.location_loc_EOE122,__import__.product_5307104,5
__import__.stock_inventory_line_without_lot_8219821,__import__.location_loc_EZZ821,__import__.product_8219821,0
__import__.stock_inventory_line_without_lot_8279059,__import__.location_loc_EOD196,__import__.product_8279059,2
__import__.stock_inventory_line_without_lot_5720263,__import__.location_loc_EXJ200,__import__.product_5720263,0
__import__.stock_inventory_line_without_lot_2363503,__import__.location_loc_EXK200,__import__.product_2363503,0
__import__.stock_inventory_line_without_lot_8359108,__import__.location_loc_GF19B4,__import__.product_8359108,11
__import__.stock_inventory_line_without_lot_8222332,__import__.location_loc_GL10B6,__import__.product_8222332,4
__import__.stock_inventory_line_without_lot_8168495,__import__.location_loc_GL07A4,__import__.product_8168495,0
__import__.stock_inventory_line_without_lot_8270578,__import__.location_loc_EXE200,__import__.product_8270578,0
__import__.stock_inventory_line_without_lot_5728500,__import__.location_loc_EZZ500,__import__.product_5728500,0
__import__.stock_inventory_line_without_lot_5151500,__import__.location_loc_EZZ515,__import__.product_5151500,0
__import__.stock_inventory_line_without_lot_5147665,__import__.location_loc_EOB231,__import__.product_5147665,0
__import__.stock_inventory_line_without_lot_5147670,__import__.location_loc_EOB228,__import__.product_5147670,2
__import__.stock_inventory_line_without_lot_8181426,__import__.location_loc_EZZ426,__import__.product_8181426,0
__import__.stock_inventory_line_without_lot_8273039,__import__.location_loc_EOF105,__import__.product_8273039,3
__import__.stock_inventory_line_without_lot_5000007,__import__.location_loc_EOB184,__import__.product_5000007,1
__import__.stock_inventory_line_without_lot_8274530,__import__.location_loc_GD06A1,__import__.product_8274530,18
__import__.stock_inventory_line_without_lot_1008620,__import__.location_loc_EXK200,__import__.product_1008620,4
__import__.stock_inventory_line_without_lot_1008640,__import__.location_loc_EXF400,__import__.product_1008640,2
__import__.stock_inventory_line_without_lot_1008680,__import__.location_loc_EXF100,__import__.product_1008680,0
__import__.stock_inventory_line_without_lot_5250002,__import__.location_loc_GK18C5,__import__.product_5250002,1
__import__.stock_inventory_line_without_lot_4527460,__import__.location_loc_EZZ450,__import__.product_4527460,0
__import__.stock_inventory_line_without_lot_5275600,__import__.location_loc_GF32C6,__import__.product_5275600,7
__import__.stock_inventory_line_without_lot_1008190,__import__.location_loc_EXC300,__import__.product_1008190,2
__import__.stock_inventory_line_without_lot_8227039,__import__.location_loc_EXE200,__import__.product_8227039,2
__import__.stock_inventory_line_without_lot_5434310,__import__.location_loc_GZZ210,__import__.product_5434310,2
__import__.stock_inventory_line_without_lot_5300111,__import__.location_loc_EXE500,__import__.product_5300111,2
__import__.stock_inventory_line_without_lot_8272867,__import__.location_loc_EZZ867,__import__.product_8272867,0
__import__.stock_inventory_line_without_lot_5215432,__import__.location_loc_EXC432,__import__.product_5215432,95
__import__.stock_inventory_line_without_lot_5260511,__import__.location_loc_GIA604,__import__.product_5260511,0
__import__.stock_inventory_line_without_lot_8229392,__import__.location_loc_GC09F7,__import__.product_8229392,0
__import__.stock_inventory_line_without_lot_5307612,__import__.location_loc_GK16C6,__import__.product_5307612,6
__import__.stock_inventory_line_without_lot_5721086,__import__.location_loc_EXP108,__import__.product_5721086,0
__import__.stock_inventory_line_without_lot_5721087,__import__.location_loc_EXQ104,__import__.product_5721087,0
__import__.stock_inventory_line_without_lot_8256851,__import__.location_loc_EXP100,__import__.product_8256851,1
__import__.stock_inventory_line_without_lot_8382998,__import__.location_loc_EOC172,__import__.product_8382998,0
__import__.stock_inventory_line_without_lot_8258264,__import__.location_loc_EXF601,__import__.product_8258264,1
__import__.stock_inventory_line_without_lot_5270131,__import__.location_loc_EXE200,__import__.product_5270131,0
__import__.stock_inventory_line_without_lot_5270137,__import__.location_loc_EXH400,__import__.product_5270137,0
__import__.stock_inventory_line_without_lot_5102144,__import__.location_loc_EXE400,__import__.product_5102144,1
__import__.stock_inventory_line_without_lot_5039562,__import__.location_loc_EXJ100,__import__.product_5039562,0
__import__.stock_inventory_line_without_lot_5039563,__import__.location_loc_EXJ100,__import__.product_5039563,0
__import__.stock_inventory_line_without_lot_8280855,__import__.location_loc_EOI140,__import__.product_8280855,2
__import__.stock_inventory_line_without_lot_8280826,__import__.location_loc_EOB178,__import__.product_8280826,2
__import__.stock_inventory_line_without_lot_8286409,__import__.location_loc_GF10E5,__import__.product_8286409,4
__import__.stock_inventory_line_without_lot_8219152,__import__.location_loc_EXP000,__import__.product_8219152,2
__import__.stock_inventory_line_without_lot_8214120,__import__.location_loc_GC23A2,__import__.product_8214120,516
__import__.stock_inventory_line_without_lot_5920813,__import__.location_loc_EOI145,__import__.product_5920813,0
__import__.stock_inventory_line_without_lot_5001001,__import__.location_loc_EXP100,__import__.product_5001001,1
__import__.stock_inventory_line_without_lot_5101002,__import__.location_loc_EXP100,__import__.product_5101002,1
__import__.stock_inventory_line_without_lot_5211262,__import__.location_loc_EXP000,__import__.product_5211262,1
__import__.stock_inventory_line_without_lot_5192035,__import__.location_loc_EXP000,__import__.product_5192035,1
__import__.stock_inventory_line_without_lot_1004140,__import__.location_loc_GE13C6,__import__.product_1004140,2
__import__.stock_inventory_line_without_lot_1004130,__import__.location_loc_GF10E1,__import__.product_1004130,2
__import__.stock_inventory_line_without_lot_1004070,__import__.location_loc_GG08B5,__import__.product_1004070,3
__import__.stock_inventory_line_without_lot_1004120,__import__.location_loc_GG04D3,__import__.product_1004120,3
__import__.stock_inventory_line_without_lot_1004080,__import__.location_loc_GF17D6,__import__.product_1004080,4
__import__.stock_inventory_line_without_lot_1003930,__import__.location_loc_GG04D6,__import__.product_1003930,1
__import__.stock_inventory_line_without_lot_1003920,__import__.location_loc_GG23C4,__import__.product_1003920,3
__import__.stock_inventory_line_without_lot_1004090,__import__.location_loc_GG22D3,__import__.product_1004090,1
__import__.stock_inventory_line_without_lot_1003910,__import__.location_loc_GC20B1,__import__.product_1003910,3
__import__.stock_inventory_line_without_lot_1004100,__import__.location_loc_GC29E3,__import__.product_1004100,1
__import__.stock_inventory_line_without_lot_1003900,__import__.location_loc_GD08D6,__import__.product_1003900,1
__import__.stock_inventory_line_without_lot_1004110,__import__.location_loc_GB30B2,__import__.product_1004110,2
__import__.stock_inventory_line_without_lot_1003890,__import__.location_loc_GE28D5,__import__.product_1003890,2
__import__.stock_inventory_line_without_lot_8381409,__import__.location_loc_EOB119,__import__.product_8381409,1
__import__.stock_inventory_line_without_lot_8287030,__import__.location_loc_GK01B7,__import__.product_8287030,1
__import__.stock_inventory_line_without_lot_8243831,__import__.location_loc_EXP000,__import__.product_8243831,0
__import__.stock_inventory_line_without_lot_8276227,__import__.location_loc_EXT303,__import__.product_8276227,0
__import__.stock_inventory_line_without_lot_5978150,__import__.location_loc_EXP000,__import__.product_5978150,1
__import__.stock_inventory_line_without_lot_5105832,__import__.location_loc_EXB400,__import__.product_5105832,0
__import__.stock_inventory_line_without_lot_8287739,__import__.location_loc_EXN100,__import__.product_8287739,0
__import__.stock_inventory_line_without_lot_8352661,__import__.location_loc_EOD171,__import__.product_8352661,1
__import__.stock_inventory_line_without_lot_8364227,__import__.location_loc_EOB197,__import__.product_8364227,1
__import__.stock_inventory_line_without_lot_5332273,__import__.location_loc_EOI131,__import__.product_5332273,11
__import__.stock_inventory_line_without_lot_5332274,__import__.location_loc_EOI130,__import__.product_5332274,24
__import__.stock_inventory_line_without_lot_5332275,__import__.location_loc_EOI132,__import__.product_5332275,22
__import__.stock_inventory_line_without_lot_8046295,__import__.location_loc_GG01B6,__import__.product_8046295,9
__import__.stock_inventory_line_without_lot_8243311,__import__.location_loc_EXD200,__import__.product_8243311,0
__import__.stock_inventory_line_without_lot_8243305,__import__.location_loc_EXE200,__import__.product_8243305,0
__import__.stock_inventory_line_without_lot_5157000,__import__.location_loc_GK15C5,__import__.product_5157000,35
__import__.stock_inventory_line_without_lot_5157001,__import__.location_loc_GC28B3,__import__.product_5157001,77
__import__.stock_inventory_line_without_lot_5157002,__import__.location_loc_GK16C5,__import__.product_5157002,99
__import__.stock_inventory_line_without_lot_5217958,__import__.location_loc_EOC210,__import__.product_5217958,0
__import__.stock_inventory_line_without_lot_5702002,__import__.location_loc_EXC300,__import__.product_5702002,2
__import__.stock_inventory_line_without_lot_8256503,__import__.location_loc_EOF172,__import__.product_8256503,17
__import__.stock_inventory_line_without_lot_8168443,__import__.location_loc_EXD100,__import__.product_8168443,1
__import__.stock_inventory_line_without_lot_2321200,__import__.location_loc_EXB400,__import__.product_2321200,1
__import__.stock_inventory_line_without_lot_8279160,__import__.location_loc_EZZ160,__import__.product_8279160,1
__import__.stock_inventory_line_without_lot_5721200,__import__.location_loc_EXP000,__import__.product_5721200,0
__import__.stock_inventory_line_without_lot_8286119,__import__.location_loc_EXT632,__import__.product_8286119,17
__import__.stock_inventory_line_without_lot_8259335,__import__.location_loc_EXT299,__import__.product_8259335,1
__import__.stock_inventory_line_without_lot_8250541,__import__.location_loc_EZZ541,__import__.product_8250541,0
__import__.stock_inventory_line_without_lot_5727815,__import__.location_loc_EOA239,__import__.product_5727815,2
__import__.stock_inventory_line_without_lot_5920812,__import__.location_loc_EOC181,__import__.product_5920812,1
__import__.stock_inventory_line_without_lot_5000142,__import__.location_loc_EOD194,__import__.product_5000142,5
__import__.stock_inventory_line_without_lot_8223337,__import__.location_loc_GF28F8,__import__.product_8223337,2
__import__.stock_inventory_line_without_lot_1003060,__import__.location_loc_EXP000,__import__.product_1003060,0
__import__.stock_inventory_line_without_lot_8219146,__import__.location_loc_EXP000,__import__.product_8219146,1
__import__.stock_inventory_line_without_lot_5008115,__import__.location_loc_EXH300,__import__.product_5008115,0
__import__.stock_inventory_line_without_lot_5165011,__import__.location_loc_GB18A3,__import__.product_5165011,75
__import__.stock_inventory_line_without_lot_5165012,__import__.location_loc_GF13A2,__import__.product_5165012,92
__import__.stock_inventory_line_without_lot_1003240,__import__.location_loc_GF30E5,__import__.product_1003240,1
__import__.stock_inventory_line_without_lot_8264276,__import__.location_loc_EXB200,__import__.product_8264276,1
__import__.stock_inventory_line_without_lot_8280789,__import__.location_loc_EXC301,__import__.product_8280789,1
__import__.stock_inventory_line_without_lot_8280772,__import__.location_loc_EXE300,__import__.product_8280772,1
__import__.stock_inventory_line_without_lot_8244670,__import__.location_loc_EXB400,__import__.product_8244670,1
__import__.stock_inventory_line_without_lot_8244664,__import__.location_loc_EXJ400,__import__.product_8244664,1
__import__.stock_inventory_line_without_lot_8244687,__import__.location_loc_EXI400,__import__.product_8244687,1
__import__.stock_inventory_line_without_lot_8270383,__import__.location_loc_EXK400,__import__.product_8270383,1
__import__.stock_inventory_line_without_lot_8264282,__import__.location_loc_EXB200,__import__.product_8264282,2
__import__.stock_inventory_line_without_lot_4451042,__import__.location_loc_EOC130,__import__.product_4451042,3
__import__.stock_inventory_line_without_lot_5105809,__import__.location_loc_EXH200,__import__.product_5105809,0
__import__.stock_inventory_line_without_lot_8231466,__import__.location_loc_EXG400,__import__.product_8231466,0
__import__.stock_inventory_line_without_lot_5920706,__import__.location_loc_EOI169,__import__.product_5920706,1
__import__.stock_inventory_line_without_lot_5920710,__import__.location_loc_EOC100,__import__.product_5920710,2
__import__.stock_inventory_line_without_lot_3381332,__import__.location_loc_GE10B5,__import__.product_3381332,5
__import__.stock_inventory_line_without_lot_5801150,__import__.location_loc_EXS100,__import__.product_5801150,1
__import__.stock_inventory_line_without_lot_1019140,__import__.location_loc_EXE100,__import__.product_1019140,1
__import__.stock_inventory_line_without_lot_8270354,__import__.location_loc_GF29A4,__import__.product_8270354,9
__import__.stock_inventory_line_without_lot_5012011,__import__.location_loc_EXT222,__import__.product_5012011,1
__import__.stock_inventory_line_without_lot_8219755,__import__.location_loc_EXE200,__import__.product_8219755,0
__import__.stock_inventory_line_without_lot_5690604,__import__.location_loc_GE32C5,__import__.product_5690604,1
__import__.stock_inventory_line_without_lot_8199372,__import__.location_loc_EXJ800,__import__.product_8199372,8
__import__.stock_inventory_line_without_lot_5080462,__import__.location_loc_GE12B5,__import__.product_5080462,7
__import__.stock_inventory_line_without_lot_5105806,__import__.location_loc_EXC300,__import__.product_5105806,0
__import__.stock_inventory_line_without_lot_5740026,__import__.location_loc_EXK300,__import__.product_5740026,6
__import__.stock_inventory_line_without_lot_5001005,__import__.location_loc_EXP100,__import__.product_5001005,1
__import__.stock_inventory_line_without_lot_5157398,__import__.location_loc_GD18C5,__import__.product_5157398,10
__import__.stock_inventory_line_without_lot_5191052,__import__.location_loc_EOD128,__import__.product_5191052,5
__import__.stock_inventory_line_without_lot_5250061,__import__.location_loc_EZZ061,__import__.product_5250061,0
__import__.stock_inventory_line_without_lot_1020650,__import__.location_loc_EOC191,__import__.product_1020650,1
__import__.stock_inventory_line_without_lot_5301114,__import__.location_loc_GK02B7,__import__.product_5301114,11
__import__.stock_inventory_line_without_lot_5920810,__import__.location_loc_EOC211,__import__.product_5920810,1
__import__.stock_inventory_line_without_lot_3355112,__import__.location_loc_GE10D5,__import__.product_3355112,0
__import__.stock_inventory_line_without_lot_1010810,__import__.location_loc_GK02B2,__import__.product_1010810,1
__import__.stock_inventory_line_without_lot_1010600,__import__.location_loc_GK18E3,__import__.product_1010600,5
__import__.stock_inventory_line_without_lot_1010610,__import__.location_loc_GH31E4,__import__.product_1010610,2
__import__.stock_inventory_line_without_lot_1010620,__import__.location_loc_GE01E4,__import__.product_1010620,1
__import__.stock_inventory_line_without_lot_1010630,__import__.location_loc_GK17F3,__import__.product_1010630,8
__import__.stock_inventory_line_without_lot_1010640,__import__.location_loc_GK15F1,__import__.product_1010640,3
__import__.stock_inventory_line_without_lot_1010660,__import__.location_loc_GK18F3,__import__.product_1010660,8
__import__.stock_inventory_line_without_lot_1010670,__import__.location_loc_GL03B1,__import__.product_1010670,3
__import__.stock_inventory_line_without_lot_5306413,__import__.location_loc_EXJ999,__import__.product_5306413,25
__import__.stock_inventory_line_without_lot_5306414,__import__.location_loc_EXJ914,__import__.product_5306414,41
__import__.stock_inventory_line_without_lot_1010720,__import__.location_loc_GL03B4,__import__.product_1010720,0
__import__.stock_inventory_line_without_lot_5924126,__import__.location_loc_GE07F6,__import__.product_5924126,0
__import__.stock_inventory_line_without_lot_5697900,__import__.location_loc_AZZ975,__import__.product_5697900,3
__import__.stock_inventory_line_without_lot_5697901,__import__.location_loc_AZZ925,__import__.product_5697901,6
__import__.stock_inventory_line_without_lot_5697902,__import__.location_loc_AZZ950,__import__.product_5697902,70
__import__.stock_inventory_line_without_lot_5697903,__import__.location_loc_AZZ900,__import__.product_5697903,5
__import__.stock_inventory_line_without_lot_5225076,__import__.location_loc_EXT435,__import__.product_5225076,4
__import__.stock_inventory_line_without_lot_1016510,__import__.location_loc_EXD200,__import__.product_1016510,2
__import__.stock_inventory_line_without_lot_8269055,__import__.location_loc_EOA200,__import__.product_8269055,1
__import__.stock_inventory_line_without_lot_8269061,__import__.location_loc_EOB114,__import__.product_8269061,1
__import__.stock_inventory_line_without_lot_5700092,__import__.location_loc_EXC100,__import__.product_5700092,15
__import__.stock_inventory_line_without_lot_1015390,__import__.location_loc_EXC200,__import__.product_1015390,2
__import__.stock_inventory_line_without_lot_1015410,__import__.location_loc_EXC200,__import__.product_1015410,2
__import__.stock_inventory_line_without_lot_1015420,__import__.location_loc_EXC200,__import__.product_1015420,2
__import__.stock_inventory_line_without_lot_1015440,__import__.location_loc_EXC200,__import__.product_1015440,2
__import__.stock_inventory_line_without_lot_1015450,__import__.location_loc_EXC200,__import__.product_1015450,2
__import__.stock_inventory_line_without_lot_5601098,__import__.location_loc_EOE171,__import__.product_5601098,12
__import__.stock_inventory_line_without_lot_8237894,__import__.location_loc_EOA123,__import__.product_8237894,6
__import__.stock_inventory_line_without_lot_8288527,__import__.location_loc_PK07D4,__import__.product_8288527,0
__import__.stock_inventory_line_without_lot_5299912,__import__.location_loc_EOC224,__import__.product_5299912,2
