id,name,usage,kind,zone,corridor,shelf,height,box,location_id/id,barcode_picking_type_id/id,bin_checksum_1,bin_checksum_2,picking_zone_id/id
"__setup__.stock_location_AK03T3","AK03T3",internal,reserve,A,"K","03","T","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","04","04","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK03T4","AK03T4",internal,reserve,A,"K","03","T","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","28","28","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK04R1","AK04R1",internal,reserve,A,"K","04","R","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","17","17","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK04R2","AK04R2",internal,reserve,A,"K","04","R","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","03","03","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK04R3","AK04R3",internal,reserve,A,"K","04","R","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","38","38","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK04R4","AK04R4",internal,reserve,A,"K","04","R","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","21","21","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK04S1","AK04S1",internal,reserve,A,"K","04","S","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","32","32","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK04S2","AK04S2",internal,reserve,A,"K","04","S","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","48","48","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK04S3","AK04S3",internal,reserve,A,"K","04","S","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","19","19","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK04S4","AK04S4",internal,reserve,A,"K","04","S","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","30","30","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK04T1","AK04T1",internal,reserve,A,"K","04","T","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","56","56","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK04T2","AK04T2",internal,reserve,A,"K","04","T","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","14","14","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK04T3","AK04T3",internal,reserve,A,"K","04","T","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","58","58","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK04T4","AK04T4",internal,reserve,A,"K","04","T","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","22","22","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK05R1","AK05R1",internal,reserve,A,"K","05","R","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","19","19","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK05R2","AK05R2",internal,reserve,A,"K","05","R","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","94","94","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK05R3","AK05R3",internal,reserve,A,"K","05","R","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","18","18","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK05R4","AK05R4",internal,reserve,A,"K","05","R","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","37","37","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK05S1","AK05S1",internal,reserve,A,"K","05","S","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","54","54","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK05S2","AK05S2",internal,reserve,A,"K","05","S","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","81","81","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK05S3","AK05S3",internal,reserve,A,"K","05","S","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","42","42","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK05S4","AK05S4",internal,reserve,A,"K","05","S","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","83","83","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK05T1","AK05T1",internal,reserve,A,"K","05","T","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","93","93","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK05T2","AK05T2",internal,reserve,A,"K","05","T","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","30","30","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK05T3","AK05T3",internal,reserve,A,"K","05","T","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","59","59","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK05T4","AK05T4",internal,reserve,A,"K","05","T","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","75","75","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK06R1","AK06R1",internal,reserve,A,"K","06","R","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","22","22","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK06R2","AK06R2",internal,reserve,A,"K","06","R","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","88","88","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK06R3","AK06R3",internal,reserve,A,"K","06","R","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","78","78","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK06R4","AK06R4",internal,reserve,A,"K","06","R","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","46","46","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK06S1","AK06S1",internal,reserve,A,"K","06","S","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","28","28","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK06S2","AK06S2",internal,reserve,A,"K","06","S","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","84","84","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK06S3","AK06S3",internal,reserve,A,"K","06","S","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","69","69","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK06S4","AK06S4",internal,reserve,A,"K","06","S","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","87","87","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK06T1","AK06T1",internal,reserve,A,"K","06","T","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","68","68","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK06T2","AK06T2",internal,reserve,A,"K","06","T","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","63","63","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK06T3","AK06T3",internal,reserve,A,"K","06","T","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","98","98","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK06T4","AK06T4",internal,reserve,A,"K","06","T","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","10","10","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK07R1","AK07R1",internal,reserve,A,"K","07","R","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","36","36","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK07R2","AK07R2",internal,reserve,A,"K","07","R","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","25","25","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK07R3","AK07R3",internal,reserve,A,"K","07","R","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","97","97","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK07R4","AK07R4",internal,reserve,A,"K","07","R","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","63","63","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK07S1","AK07S1",internal,reserve,A,"K","07","S","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","94","94","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK07S2","AK07S2",internal,reserve,A,"K","07","S","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","05","05","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK07S3","AK07S3",internal,reserve,A,"K","07","S","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","99","99","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK07S4","AK07S4",internal,reserve,A,"K","07","S","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","68","68","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK07T1","AK07T1",internal,reserve,A,"K","07","T","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","66","66","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK07T2","AK07T2",internal,reserve,A,"K","07","T","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","31","31","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK07T3","AK07T3",internal,reserve,A,"K","07","T","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","10","10","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK07T4","AK07T4",internal,reserve,A,"K","07","T","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","27","27","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK08R1","AK08R1",internal,reserve,A,"K","08","R","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","05","05","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK08R2","AK08R2",internal,reserve,A,"K","08","R","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","76","76","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK08R3","AK08R3",internal,reserve,A,"K","08","R","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","71","71","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK08R4","AK08R4",internal,reserve,A,"K","08","R","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","15","15","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK08S1","AK08S1",internal,reserve,A,"K","08","S","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","45","45","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK08S2","AK08S2",internal,reserve,A,"K","08","S","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","52","52","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK08S3","AK08S3",internal,reserve,A,"K","08","S","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","22","22","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK08S4","AK08S4",internal,reserve,A,"K","08","S","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","20","20","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK08T1","AK08T1",internal,reserve,A,"K","08","T","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","19","19","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK08T2","AK08T2",internal,reserve,A,"K","08","T","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","59","59","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK08T3","AK08T3",internal,reserve,A,"K","08","T","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","73","73","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK08T4","AK08T4",internal,reserve,A,"K","08","T","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","18","18","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK09R1","AK09R1",internal,reserve,A,"K","09","R","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","34","34","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK09R2","AK09R2",internal,reserve,A,"K","09","R","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","08","08","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK09R3","AK09R3",internal,reserve,A,"K","09","R","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","02","02","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK09R4","AK09R4",internal,reserve,A,"K","09","R","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","22","22","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK09S1","AK09S1",internal,reserve,A,"K","09","S","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","09","09","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK09S2","AK09S2",internal,reserve,A,"K","09","S","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","20","20","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK09S3","AK09S3",internal,reserve,A,"K","09","S","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","52","52","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK09S4","AK09S4",internal,reserve,A,"K","09","S","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","50","50","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK09T1","AK09T1",internal,reserve,A,"K","09","T","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","70","70","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK09T2","AK09T2",internal,reserve,A,"K","09","T","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","68","68","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK09T3","AK09T3",internal,reserve,A,"K","09","T","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","82","82","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK09T4","AK09T4",internal,reserve,A,"K","09","T","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","37","37","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK10R1","AK10R1",internal,reserve,A,"K","10","R","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","35","35","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK10R2","AK10R2",internal,reserve,A,"K","10","R","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","34","34","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK10R3","AK10R3",internal,reserve,A,"K","10","R","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","72","72","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK10R4","AK10R4",internal,reserve,A,"K","10","R","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","78","78","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK10S1","AK10S1",internal,reserve,A,"K","10","S","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","31","31","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK10S2","AK10S2",internal,reserve,A,"K","10","S","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","28","28","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK10S3","AK10S3",internal,reserve,A,"K","10","S","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","86","86","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK10S4","AK10S4",internal,reserve,A,"K","10","S","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","41","41","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK10T1","AK10T1",internal,reserve,A,"K","10","T","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","50","50","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK10T2","AK10T2",internal,reserve,A,"K","10","T","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","71","71","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK10T3","AK10T3",internal,reserve,A,"K","10","T","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","15","15","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK10T4","AK10T4",internal,reserve,A,"K","10","T","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","20","20","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK11R1","AK11R1",internal,reserve,A,"K","11","R","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","15","15","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK11R2","AK11R2",internal,reserve,A,"K","11","R","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","57","57","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK11R3","AK11R3",internal,reserve,A,"K","11","R","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","48","48","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK11R4","AK11R4",internal,reserve,A,"K","11","R","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","36","36","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK11S1","AK11S1",internal,reserve,A,"K","11","S","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","11","11","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK11S2","AK11S2",internal,reserve,A,"K","11","S","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","06","06","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK11S3","AK11S3",internal,reserve,A,"K","11","S","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","82","82","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK11S4","AK11S4",internal,reserve,A,"K","11","S","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","97","97","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK11T1","AK11T1",internal,reserve,A,"K","11","T","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","91","91","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK11T2","AK11T2",internal,reserve,A,"K","11","T","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","58","58","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK11T3","AK11T3",internal,reserve,A,"K","11","T","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","63","63","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK11T4","AK11T4",internal,reserve,A,"K","11","T","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","44","44","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK12R1","AK12R1",internal,reserve,A,"K","12","R","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","90","90","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK12R2","AK12R2",internal,reserve,A,"K","12","R","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","49","49","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK12R3","AK12R3",internal,reserve,A,"K","12","R","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","04","04","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK12R4","AK12R4",internal,reserve,A,"K","12","R","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","77","77","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK12S1","AK12S1",internal,reserve,A,"K","12","S","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","18","18","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK12S2","AK12S2",internal,reserve,A,"K","12","S","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","16","16","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK12S3","AK12S3",internal,reserve,A,"K","12","S","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","92","92","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK12S4","AK12S4",internal,reserve,A,"K","12","S","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","39","39","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK12T1","AK12T1",internal,reserve,A,"K","12","T","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","09","09","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK12T2","AK12T2",internal,reserve,A,"K","12","T","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","62","62","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK12T3","AK12T3",internal,reserve,A,"K","12","T","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","34","34","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK12T4","AK12T4",internal,reserve,A,"K","12","T","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","17","17","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK13R1","AK13R1",internal,reserve,A,"K","13","R","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","89","89","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK13R2","AK13R2",internal,reserve,A,"K","13","R","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","87","87","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK13R3","AK13R3",internal,reserve,A,"K","13","R","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","05","05","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK13R4","AK13R4",internal,reserve,A,"K","13","R","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","13","13","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK13S1","AK13S1",internal,reserve,A,"K","13","S","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","51","51","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK13S2","AK13S2",internal,reserve,A,"K","13","S","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","33","33","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK13S3","AK13S3",internal,reserve,A,"K","13","S","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","17","17","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK13S4","AK13S4",internal,reserve,A,"K","13","S","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","27","27","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK13T1","AK13T1",internal,reserve,A,"K","13","T","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","88","88","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK13T2","AK13T2",internal,reserve,A,"K","13","T","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","37","37","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK13T3","AK13T3",internal,reserve,A,"K","13","T","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","28","28","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK13T4","AK13T4",internal,reserve,A,"K","13","T","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","42","42","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK14R1","AK14R1",internal,reserve,A,"K","14","R","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","54","54","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK14R2","AK14R2",internal,reserve,A,"K","14","R","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","30","30","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK14R3","AK14R3",internal,reserve,A,"K","14","R","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","17","17","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK14R4","AK14R4",internal,reserve,A,"K","14","R","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","06","06","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK14S1","AK14S1",internal,reserve,A,"K","14","S","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","65","65","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK14S2","AK14S2",internal,reserve,A,"K","14","S","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","61","61","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK14S3","AK14S3",internal,reserve,A,"K","14","S","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","96","96","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK14S4","AK14S4",internal,reserve,A,"K","14","S","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","58","58","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK14T1","AK14T1",internal,reserve,A,"K","14","T","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","23","23","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK14T2","AK14T2",internal,reserve,A,"K","14","T","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","19","19","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK14T3","AK14T3",internal,reserve,A,"K","14","T","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","78","78","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK14T4","AK14T4",internal,reserve,A,"K","14","T","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","01","01","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK15R1","AK15R1",internal,reserve,A,"K","15","R","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","84","84","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK15R2","AK15R2",internal,reserve,A,"K","15","R","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","98","98","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK15R3","AK15R3",internal,reserve,A,"K","15","R","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","27","27","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK15R4","AK15R4",internal,reserve,A,"K","15","R","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","58","58","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK15S1","AK15S1",internal,reserve,A,"K","15","S","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","49","49","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK15S2","AK15S2",internal,reserve,A,"K","15","S","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","53","53","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK15S3","AK15S3",internal,reserve,A,"K","15","S","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","29","29","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK15S4","AK15S4",internal,reserve,A,"K","15","S","4","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","69","69","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK15T1","AK15T1",internal,reserve,A,"K","15","T","1","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","83","83","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK15T2","AK15T2",internal,reserve,A,"K","15","T","2","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","54","54","__setup__.picking_zone_aliments"
"__setup__.stock_location_AK15T3","AK15T3",internal,reserve,A,"K","15","T","3","__import__.location_row_reserve_AK","__setup__.stock_picking_type_reassort_ali","66","66","__setup__.picking_zone_aliments"
