id,create_date,default_code,list_price,indicated_price,sale_delay,weight,uom_po_id/id,uom_id/id,medical_device,cnk_code,web_published,barcode,tracking,taxes_id/id,supplier_taxes_id/id,categ_id/id,state_id/id,unit_in_shrink_wrap,unit_in_box,unit_in_pallet,storage_temperature_id/id,ratio_main_product,ratio_additional_product,orderpoint_min,orderpoint_max,veterinary_only,route_ids/id,active,name,price_category_id/id,manufacturer/id,orderpoint_qty_multiple
__import__.product_8021740,2006-07-04,8021740,5.10,9999999999.99,0,0.099,product.product_uom_unit,product.product_uom_unit,True,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,2.000,3.000,,purchase.route_warehouse0_buy,True,BISTOURI STERILE LAME N 15 par 10,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_8021757,2006-07-04,8021757,5.10,9999999999.99,0,0.120,product.product_uom_unit,product.product_uom_unit,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,3.000,3.000,,purchase.route_warehouse0_buy,True,BISTOURI STERILE LAME N 22 par 10,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_8021763,1999-09-28,8021763,5.10,9999999999.99,0,0.110,product.product_uom_unit,product.product_uom_unit,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,24.000,36.000,,purchase.route_warehouse0_buy,True,BISTOURI STERILE LAME N 24 par 10,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_8021786,2005-12-02,8021786,4.30,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_instrumentation,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,30.000,60.000,,purchase.route_warehouse0_buy,True,MANCHE DE BISTOURI N°3 14cm,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_8021792,2005-12-02,8021792,4.30,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_instrumentation,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,150.000,300.000,,purchase.route_warehouse0_buy,True,MANCHE DE BISTOURI N°4 14cm,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_8021793,2011-12-15,8021793,5.10,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_instrumentation,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,2.000,5.000,,purchase.route_warehouse0_buy,True,MANCHE DE BISTOURI N°4 LONG 22cm,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_8021800,2002-07-15,8021800,2.83,9999999999.99,0,0.048,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_instrumentation,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,1.000,2.000,,purchase.route_warehouse0_buy,True,MANCHE DE BISTOURI PLIANT n°4,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_8021817,2006-06-12,8021817,12.76,9999999999.99,0,0.220,product.product_uom_unit,product.product_uom_unit,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,3.000,6.000,,purchase.route_warehouse0_buy,True,LAME COUPE FILS (STITCH CUTTER) (100),specific_product.product_price_category_gma,__import__.supplier_79200,1
__import__.product_8021823,1999-10-07,8021823,13.29,9999999999.99,0,0.120,product.product_uom_unit,product.product_uom_unit,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,12.000,18.000,,purchase.route_warehouse0_buy,True,LAME BISTOURI STERILE SW.M. N10 x100,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_8021846,1999-09-28,8021846,13.29,9999999999.99,0,0.100,product.product_uom_unit,product.product_uom_unit,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,50,0,0,specific_product.product_storage_temperature_ambient,0,0,14.000,21.000,,purchase.route_warehouse0_buy,True,LAME BISTOURI STERILE SW.M. N11 x100,specific_product.product_price_category_gma,__import__.supplier_95150,50
__import__.product_8021852,2000-07-27,8021852,13.29,9999999999.99,0,0.100,product.product_uom_unit,product.product_uom_unit,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,3.000,6.000,,purchase.route_warehouse0_buy,True,LAME BISTOURI STERILE SW.M. N12 x100,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_8021869,1999-09-28,8021869,13.29,9999999999.99,0,0.100,product.product_uom_unit,product.product_uom_unit,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,16.000,24.000,,purchase.route_warehouse0_buy,True,LAME BISTOURI STERILE SW.M. N15 x100,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_8021875,1999-10-05,8021875,13.29,9999999999.99,0,0.160,product.product_uom_unit,product.product_uom_unit,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,50,0,0,specific_product.product_storage_temperature_ambient,0,0,8.000,12.000,,purchase.route_warehouse0_buy,True,LAME BISTOURI STERILE SW.M. N20 x100,specific_product.product_price_category_gma,__import__.supplier_95150,50
__import__.product_8021881,1999-10-05,8021881,13.29,9999999999.99,0,0.180,product.product_uom_unit,product.product_uom_unit,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,5.000,6.000,,purchase.route_warehouse0_buy,True,LAME BISTOURI STERILE SW.M. N21 x100,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_8021898,1999-09-28,8021898,13.29,9999999999.99,0,0.210,product.product_uom_unit,product.product_uom_unit,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,12.000,18.000,,purchase.route_warehouse0_buy,True,LAME BISTOURI STERILE SW.M. N22 x100,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_8021906,1999-09-28,8021906,13.29,9999999999.99,0,0.170,product.product_uom_unit,product.product_uom_unit,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,50,0,0,specific_product.product_storage_temperature_ambient,0,0,12.000,18.000,,purchase.route_warehouse0_buy,True,LAME BISTOURI STERILE SW.M. N23 x100,specific_product.product_price_category_gma,__import__.supplier_95150,50
__import__.product_8021912,1999-09-28,8021912,13.29,9999999999.99,0,0.190,product.product_uom_unit,product.product_uom_unit,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,50,0,0,specific_product.product_storage_temperature_ambient,0,0,160.000,240.000,,purchase.route_warehouse0_buy,True,LAME BISTOURI STERILE SW.M. N24 x100,specific_product.product_price_category_gma,__import__.supplier_95150,50
__import__.product_8021929,1999-09-28,8021929,11.99,9999999999.99,0,0.170,__setup__.product_uom_boite,product.product_uom_unit,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,specific_purchase.product_state_a,50,0,0,specific_product.product_storage_temperature_ambient,0,0,50.000,75.000,,purchase.route_warehouse0_buy,True,LAME BISTOURI NON STERILE SW.M. N22 x100,specific_product.product_price_category_gma,__import__.supplier_95150,50
__import__.product_8021935,1999-09-28,8021935,11.99,9999999999.99,0,0.160,__setup__.product_uom_boite,product.product_uom_unit,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,,50,0,0,specific_product.product_storage_temperature_ambient,0,0,90.000,135.000,,purchase.route_warehouse0_buy,True,LAME BISTOURI NON STERILE SW.M. N24 x100,specific_product.product_price_category_gma,__import__.supplier_95150,50
__import__.product_8021941,2003-08-05,8021941,16.14,9999999999.99,0,0.048,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_instrumentation,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,AIGUILLE DE DESCHAMPS 20CM A DROITE,specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8021958,2005-07-19,8021958,16.14,9999999999.99,0,0.045,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_instrumentation,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,AIGUILLE DE DESCHAMPS 20CM A GAUCHE,specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8021964,2002-01-23,8021964,35.19,9999999999.99,0,0.052,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_instrumentation,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,"CISEAUX COUPE FILS METALLIQUE 12,5cm QC",specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8021970,2006-06-12,8021970,8.85,9999999999.99,0,0.012,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,specific_purchase.product_state_a,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,1.000,,purchase.route_warehouse0_buy,True,"FIL DE CERCLAGE INOX 0,4mmx10m",specific_product.product_price_category_gma,__import__.supplier_67530,1
__import__.product_8021987,2006-07-25,8021987,10.03,9999999999.99,0,0.026,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_ortho,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,1.000,,purchase.route_warehouse0_buy,True,"FIL DE CERCLAGE INOX 0,5mmx10m",specific_product.product_price_category_gma,__import__.supplier_67530,1
__import__.product_8021993,2011-05-31,8021993,11.85,9999999999.99,0,0.025,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_ortho,specific_purchase.product_state_a,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,1.000,,purchase.route_warehouse0_buy,True,"FIL DE CERCLAGE INOX 0,6mmx10m",specific_product.product_price_category_gma,__import__.supplier_67530,1
__import__.product_8022001,2010-11-29,8022001,14.26,9999999999.99,0,0.032,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_ortho,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,"FIL DE CERCLAGE INOX 0,7mmX10m",specific_product.product_price_category_gma,__import__.supplier_67530,0
__import__.product_8022018,2005-10-10,8022018,15.58,9999999999.99,0,0.041,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_ortho,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,2.000,,purchase.route_warehouse0_buy,True,"FIL DE CERCLAGE INOX 0,8mmx10m",specific_product.product_price_category_gma,__import__.supplier_67530,1
__import__.product_8022024,2010-11-29,8022024,16.04,9999999999.99,0,0.055,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_ortho,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,"FIL DE CERCLAGE INOX 0,9mmX10m",specific_product.product_price_category_gma,__import__.supplier_67530,0
__import__.product_8022030,2009-08-25,8022030,15.00,9999999999.99,0,0.067,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_ortho,specific_purchase.product_state_a,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,True,FIL DE CERCLAGE AO 1mmx10m,specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8022047,2010-11-29,8022047,29.92,9999999999.99,0,0.012,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_ortho,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,"FIL DE CERCLAGE INOX 1,2mmX10m",specific_product.product_price_category_gma,__import__.supplier_67530,0
__import__.product_8022053,2006-07-25,8022053,47.22,82.85,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_ortho,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",False,"PASSE FIL TUBULAIRE 22,5cm",specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8022076,2002-01-23,8022076,52.85,9999999999.99,0,0.136,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_ortho,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,PINCE MORS STRIES POINTUS 16cm,specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8022082,2006-07-25,8022082,62.25,9999999999.99,0,0.187,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_ortho,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,PINCE MORS PLATS STRIES 17cm,specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8022102,2015-08-31,8022102,42.59,74.73,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_equipement,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,MARTIN MANCHE 3 PTS JETABLE+SPATULE x10,specific_product.product_price_category_gma,__import__.supplier_74218,0
__import__.product_8022107,1999-10-12,8022107,13.10,9999999999.99,0,0.016,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,"BROCHE 2PTES+1FIL.NEG. 20cmx1,5mm X3",specific_product.product_price_category_gma,__import__.supplier_67530,0
__import__.product_8022113,1999-10-12,8022113,14.27,9999999999.99,0,0.019,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,"BROCHE 2PTES+1FIL.NEG. 20cmx1,8mm X3",specific_product.product_price_category_gma,__import__.supplier_67530,0
__import__.product_8022142,1999-10-12,8022142,14.28,9999999999.99,0,0.021,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,"BROCHE 2PTES+1FIL.NEG. 20cmx2,0mm X3",specific_product.product_price_category_gma,__import__.supplier_67530,0
__import__.product_8022159,2002-10-22,8022159,14.75,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,specific_purchase.product_state_m,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,"BROCHE 20cm DIA 3,0 1TROC+TROC/FI",specific_product.product_price_category_gma,__import__.supplier_63520,0
__import__.product_8022165,1999-10-12,8022165,22.42,9999999999.99,0,0.061,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",False,"BROCHE 2 PTES TCT+FILET 20cmx4,0m",specific_product.product_price_category_gma,__import__.supplier_67530,0
__import__.product_8022171,1999-11-09,8022171,7.68,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",False,"BROCHE 12cm DIA 0,8 2TROC x3PC",specific_product.product_price_category_gma,__import__.supplier_67530,0
__import__.product_8022188,2000-08-16,8022188,6.32,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,specific_purchase.product_state_m,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,"BROCHE 12cm DIA 1,0 2TROC x3PC",specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8022194,2006-06-12,8022194,6.45,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,specific_purchase.product_state_m,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,"BROCHE 12CM DIA 1,2 2TROC X3PC",specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8022202,2000-08-16,8022202,7.00,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,"BROCHE 12cm DIA 1,5 2TROC x3pcs",specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8022219,1999-10-12,8022219,8.48,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,specific_purchase.product_state_m,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,"BROCHE 2PTES 12cmx1,8mm x3",specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8022225,1999-10-12,8022225,7.69,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,specific_purchase.product_state_m,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,"BROCHE 12cm DIA 2,0 2TROC x3PC",specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8022254,2006-06-12,8022254,10.95,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",False,"BROCHE 2PTES 12cmx3,0mm x3",specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8022260,1999-10-12,8022260,7.90,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,specific_purchase.product_state_m,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",False,"BROCHE 2PTES 20cmx1,0mm x3",specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8022277,1999-10-12,8022277,8.46,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,"BROCHE 2PTES 20cmx1,2mm X3",specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8022283,1999-10-12,8022283,7.48,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,"BROCHE 20cm DIA 1,5 2 TROC x3PC",specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8022308,1999-10-12,8022308,9.19,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,specific_purchase.product_state_m,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",False,"BROCHE 2PTES 20cmx1,8mm X3",specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8022314,1999-10-12,8022314,9.30,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",False,"BROCHE 2PTES 20cmx2,0mm X3",specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8022320,1999-10-12,8022320,10.95,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,specific_purchase.product_state_m,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,"BROCHE 2PTES 20cmx2,5mm X3",specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8022337,1999-10-12,8022337,12.39,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,"BROCHE 2PTES 20cmx3,0mm X3",specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8022343,1999-10-12,8022343,19.12,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,specific_purchase.product_state_m,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,"BROCHE 2PTES 25cmx4,0mm X3",specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8022366,1999-10-12,8022366,25.06,38.52,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",False,"BROCHE 2PTES 25cmx5,0mm X3",specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8022372,1999-10-12,8022372,32.42,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,True,"BROCHE 2PTES 25cmx6,0mm X3",specific_product.product_price_category_gma,__import__.supplier_67530,0
__import__.product_8022389,1999-10-12,8022389,39.95,9999999999.99,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_ortho,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,"BROCHE 2PTES 25cmx7,0mm X1",specific_product.product_price_category_gma,__import__.supplier_67530,0
