id,active,ref,suite,call_name,name,street,zip,city,fax,email,vat,vet_depot_number,vet_subscription_number,help_with_fee,alcyon_category_id/id,country_id/id,title/id,legal_entity_id/id,is_company,discount_pricelist_id/id,property_delivery_carrier_id/id,supplier_promotion_sale_allowed,user_id/id,lang,is_sale_back_order_accepted,property_payment_term_id/id,customer_payment_mode_id/id,is_price_on_labels,is_passport_required,invoice_frequency,invoice_grouping,invoice_sending_method,company_type,phone,mobile,property_product_pricelist/id,category_id/id,pharmacist_id/id,property_account_position_id/id,comment
__import__.customer_8094,True,8094,,WIJNEN-GIELIS,DAP WIJNEN - GIELIS,"Kroonstraat, 1",3210,LUBBEEK,,dapwijnen@yahoo.com,BE0465059471,0/3210/12687,02133,1,specific_partner.partner_category_veterinary,base.be,,__setup__.legal_entity_5,True,__setup__.pricelist_323,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_18,nl_BE,True,__setup__.account_payment_term_d7,,,True,10_days,all_at_once,letter,company,016/620693,,specific_data.product_pricelist_pb1,,__import__.supplier_77666,__setup__.fiscal_position_nat,"La porte de devant est souvent ouverte: déposer alors les
colis dans le hall. Si porte de devant fermée: sonner à la
porte. Si personne: déposer davant la porte."
__import__.customer_8095,True,8095,Dr Peter POELAERT,POLDERVET,FV POLDERVET,"Cathilleweg, 151",8490,STALHILLE,,info@poldervet.be,BE0552633645,DP00104612,04389,0,specific_partner.partner_category_veterinary,base.be,,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,,0479/627062,specific_data.product_pricelist_pb1,,__import__.supplier_77666,__setup__.fiscal_position_nat,"utiliser clé du 7804 (ancienne fiche client de Poldervet)
clé de la porte de gauche"
__import__.customer_8097,True,8097,,VERBORGHINES,VERBORGH INES,"Bellevuestraat, 35",8870,IZEGEM,,ines@verborgh.be,BE0552635229,DP00108894,05278,1,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,051305196,0499/288545,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_equins",__import__.supplier_77666,__setup__.fiscal_position_nat,"Si absent, sonner à la porte (elle sait ouvrir via son GSM)
GSM véto: 0499/288545"
__import__.customer_8098,True,8098,,VANDENHOVEAMANDINE,VANDENHOVE AMANDINE,rue de la Grosse Borne 1,1360,PERWEZ,,amandine.vandenhove@gmail.com,BE0554821885,DP00109058,05095,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_108,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,,0473/778348,specific_data.product_pricelist_pb1,"__setup__.customer_category_equins,__setup__.customer_category_nac",__import__.supplier_77666,__setup__.fiscal_position_nat,"En cas d'absence: si barrière ouverte, entrer dans la
propriété et mettre dans le garage. Si barrière fermée:
ouvrir le portail et déposer dans boite aux lettres.
Frigobox a disposition pour les produits frigos."
__import__.customer_8099,True,8099,,HALKINFLORENCE*,CAB VÉT. DOCTEUR HALKIN S.C.S*,"Rue Velbruck, 4",4000,LIEGE,,f.halkin@skynet.be,BE0553668377,6/4000/0837,03263,0,specific_partner.partner_category_veterinary,base.be,,,,__setup__.pricelist_107,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,True,,10_days,all_at_once,email,person,042212833,0475/352226,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,"Clé dispo (client client 4562)
GSM véto: 0475/352226"
__import__.customer_8101,True,8101,,COSTAGRAZIA,COSTA GRAZIA,rue de Rimbiery 69,6723,HABAY-LA-VIEILLE,,costa.grzl@gmail.com,BE0541697191,DP00109181,04970,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_107,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_2,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,,0497/341336,specific_data.product_pricelist_pb1,,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_8103,True,8103,,EPC104*,EPC 104 *,Rue Pansy 320,4420,MONTEGNEE,042343322,Montegnee.familia@epc-familia.be,BE0401388176,APB627604,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_8,True,__setup__.pricelist_12,__setup__.deliver_carrier_alcyon,,,fr_BE,False,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,letter,company,04/2339656,,specific_data.product_pricelist_pb2,__setup__.customer_category_epece,,__setup__.fiscal_position_nat,
__import__.customer_8104,True,8104,,LUTSANNICK,LUTS ANNICK,"Mierheuvelstraat, 2",3583,PAAL (BERINGEN),,,BE0637514979,7/3583/0315,02778,1,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,011/436279,,specific_data.product_pricelist_pb1,,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_8106,False,8106,,BL VANAERSCHOTPASCAL,DAP PASCAL VAN AERSCHOT,Roodsestraat 2/02,3051,SINT-JORIS-WEERT,,pvaerschot@yahoo.com,BE0849950820,DP00105882,02103,0,specific_partner.partner_category_veterinary,base.be,,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,,nl_BE,False,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,016261806,0495/214667,specific_data.product_pricelist_pb1,,__import__.supplier_77666,__setup__.fiscal_position_nat,GSM véto: 0495/214667
__import__.customer_8107,False,8107,,CONSTANTINTIM,CONSTANTIN TIM,rue des Basses Arches 13,5340,HALTINNE (Gesves),,,BE0538509752,,05103,1,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_2,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,,0488/241895,specific_data.product_pricelist_pb1,,__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_8108,True,8108,DAP AnimOH,ANTHOONFIEN,ANTHOON FIEN,Dorpsstraat 1,3050,OUD-HEVERLEE,,dierenarts@animoh.be,BE0526966356,DP00106195,04471,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_319,__setup__.deliver_carrier_alcyon,True,,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,016884244,0496/329710,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_equins,__setup__.customer_category_grands_animaux",__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_8109,False,8109,,BL ANIMHOUSE,ANIMHOUSE,Z.I. du Riesenhaff 10 (4),L-8821,RAMBROUCH,0035226671695,infos.animhouse@gmail.com,LU21999879,,,0,specific_partner.partner_category_customerexport,base.lu,,__setup__.legal_entity_15,True,__setup__.pricelist_7,__setup__.deliver_carrier_alcyon,,,fr_BE,False,__setup__.account_payment_term_d7,,,,10_days,by_delivery,email,company,0035/226671694,,specific_data.product_pricelist_pb1,,__import__.supplier_77666,__setup__.fiscal_position_intra,
__import__.customer_8110,True,8110,Drs Declercq J. & Hostyn L,DECLERCQ-HOSTYN,DAP DECLERCQ-HOSTYN,Steertstraat 17,8510,MARKE (KORTRIJK),,dapdeclercqhostyn@gmail.com,BE0502408134,DP00103804,05068,0,specific_partner.partner_category_veterinary,base.be,,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,0473/530674,0478/603423,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_equins",__import__.supplier_77666,__setup__.fiscal_position_nat,"GSM vétos: 0478/603423 (Dr Hostyn)
ou 0473/530674 (Dr Declercq)"
__import__.customer_8111,False,8111,,ACCESCONSULTATIF,ACCES CONSULTATIF,rue le Marais,4530,VILLERS-LE-BOUILLET,,secretariat@alcyonbelux.be,BE0000009797,,,1,,base.be,__setup__.res_partner_title_dctveter,,,,__setup__.deliver_carrier_alcyon,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,043383490,,specific_data.product_pricelist_pb1,__setup__.customer_category_divers,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_8112,True,8112,Dr Vét FERON Olivier,FERONOLIVIER,FERON VETECONSULT,rue Joly 31,6230,VIESVILLE (Pont-à-Celles),,info@veteconsult.be,BE0554868605,DP00108878,02568,1,specific_partner.partner_category_veterinary,base.be,,__setup__.legal_entity_5,True,__setup__.pricelist_315,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,company,071/847284,0476/291472,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_equins,__setup__.customer_category_grands_animaux",__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_8114,True,8114,,NEWPHARMA PHARMACIE,NEWPHARMA (2),rue Basse-Wez 315,4020,LIEGE,,fri@newpharma.be,BE0838666156,APB626376,,0,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_5,True,,__setup__.deliver_carrier_alcyon,,,fr_BE,False,account.account_payment_term_net,,,,10_days,all_at_once,email,company,04/2406710,,specific_data.product_pricelist_pb1,,,__setup__.fiscal_position_nat,
__import__.customer_8116,True,8116,,GOEURYPIERREALAIN,GOEURY PIERRE-ALAIN,rue des Berghes 6/21,4020,LIEGE,,veterinairegoeury@outlook.com,BE0555995189,DP00109215,05142,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,04/3767930,0491/636967,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,GSM: 0491/636967
__import__.customer_8117,True,8117,Drs SCHOUKENS P. & MERZ A-S.,DELAFLECHE*,CABINET VETER. DE LA FLÈCHE*,rue de la Fèche 38,6880,BERTRIX,,cabinetveterinairedelafleche@hotmail.com,BE0543350052,8/6880/2920,04688,0,specific_partner.partner_category_veterinary,base.be,,,,__setup__.pricelist_109,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_2,fr_BE,True,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,True,10_days,all_at_once,email,person,061413036,0493/099087,specific_data.product_pricelist_pb1,__setup__.customer_category_grands_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,"clé dispo de la porte vitrée sur l'extrême droite (face à la
maison. Frigo dispo pour produit frigos. Frigo est derrière
les étagères. GSM du Dr MERZ: 0493/099087"
__import__.customer_8118,True,8118,Drs Vét MORIAUX & CAPETTE,MORIAUXCAPETTECVA,CVA,Boulevard Sylvain Dupuis 7,1070,ANDERLECHT,,veterinairesophiecapette@gmail.com,BE0547623396,2/1070/33354,02049,0,specific_partner.partner_category_veterinary,base.be,,__setup__.legal_entity_5,True,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_d7,,True,,10_days,all_at_once,letter,company,02/5235786,,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_nac",__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_8120,True,8120,,VANHERBERGHENMORGANE,VANHERBERGHEN MORGANE,Avenue Jacques de Meurers 88,1150,WOLUWE-ST-PIERRE (Bxl),,morgane.vanherberghen@gmail.com,,DP00109256,04302,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,,0475/916241,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,Si personne: déposer marchandise derrière le grand Magnolia
__import__.customer_8122,True,8122,,GRAUXDAVID,GRAUX DAVID,"Place d'Epinois, 4",7134,EPINOIS,,david.graux@outlook.com,BE0563602662,DP00109793,05218,1,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,,0495/724078,specific_data.product_pricelist_pb1,,__import__.supplier_77666,__setup__.fiscal_position_nat,GSM véto: 0495/724078
__import__.customer_8123,True,8123,,BREYNECORENTIN,BREYNE CORENTIN,Rue Reine Fabiola 22 A,7730,ESTAIMPUIS,,corentinbreyne@live.be,BE0561949704,DP00109678,05212,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_109,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,fr_BE,True,__setup__.account_payment_term_d7,,True,,10_days,all_at_once,letter,person,056/344854,0493/049594,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_grands_animaux",__import__.supplier_77666,__setup__.fiscal_position_nat,"Si absent: déposer marchandise dans la jardin à l'arrière de
la maison en passant par le petit portail à gauche.
Bien refermer le portail pour que le chien (gentil) ne
puisse pas partir!"
__import__.customer_8124,True,8124,,HOFFMANNNINA,HOFFMANN NINA,Kerkstraat 68,9521,LETTERHOUTEM,,info@dierenartshoffmann.be,BE0830144212,DP00101055,04929,1,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,,0496/220038,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_equins,__setup__.customer_category_grands_animaux",__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_8126,False,8126,,BL SCIUSJEANYVES,SCIUS JEAN-YVES,Les Basses 22,5590,CINEY (Serinchamps),,jeanyves.scius@gmail.com,BE0555732497,DP00114082,05161,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_110,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_2,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,,0472/733044,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_grands_animaux",__import__.supplier_77666,__setup__.fiscal_position_nat,Utiliser clé client 8865
__import__.customer_8127,False,8127,,TUEBOLSJEREMY,TUEBOLS JEREMY,rue Jean-Charles de Hugo 91,6730,TINTIGNY (Bellefontaine),,,BE0556748425,,05235,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_2,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,,0471/307787,specific_data.product_pricelist_pb1,,__import__.supplier_77340,__setup__.fiscal_position_nat,
__import__.customer_8128,True,8128,,PHARMACIEBAYART,PHARMACIE BAYART,Rue du Commerce 185,7370,ELOUGES,,,BE0473552020,,,1,specific_partner.partner_category_pharmacy,base.be,,__setup__.legal_entity_9,True,,__setup__.deliver_carrier_alcyon,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,065/691000,,specific_data.product_pricelist_pb2,,,__setup__.fiscal_position_nat,
__import__.customer_8129,True,8129,,LOUVRIERELENA,LOUVRIER ELENA,rue Aimeries 179,7370,DOUR,,louvrier.elena@gmail.com,BE0502540370,DP00107565,04946,1,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,,0478/044165,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_8131,True,8131,Mr Frédéric Francis,FACAGROBIOTECH.,FAC.AGRO.BIOTECH,Passage des Déportés 2,5030,GEMBLOUX,,gil.leclercq@doct.ulg.ac.be,BE0325777171,,,1,,base.be,,,,,__setup__.deliver_carrier_alcyon,,,fr_BE,True,__setup__.account_payment_term_f90,,,,10_days,by_delivery,letter,person,081/622281,,specific_data.product_pricelist_pb1,__setup__.customer_category_universite,__import__.supplier_77666,__setup__.fiscal_position_nat,"Livraison: bâtiment n° 9 au 1er étage
Téléphone de Ir Gil Leclercq: 081/622281"
__import__.customer_8132,True,8132,,VALLEZTOM,DAP TOM VALLEZ,Waterloos 48,9500,GERAARDSBERGEN,,tomvallez@gmail.com,BE0559907061,DP00109397,05411,1,specific_partner.partner_category_veterinary,base.be,,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,,0477/302600,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_equins,__setup__.customer_category_grands_animaux",__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_8134,True,8134,ANIMALE - Prof. VANDEWEERD JM.,UNIVERSIT.NAMURANATOMIE,UNIVERSITÉ NAMUR - ANATOMIE,Rue de Bruxelles 61,5000,NAMUR,,helene.coulon@unamur.be,BE0409530535,DP00102160,02709,1,specific_partner.partner_category_veterinary,base.be,,,,,__setup__.deliver_carrier_alcyon,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,081/725885,,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_equins,__setup__.customer_category_grands_animaux",__import__.supplier_77666,__setup__.fiscal_position_nat,"LIVRER AVANT 17H!!! GSM: 0496/535145 / Tél: 081/725885
nos locaux se trouvent au n° 2, c-à-d en face du n° 31.
Il faut entrer avec la camionnette dans la cour.
L'entrée dans les locaux se fait par la 1ère porte à droite."
__import__.customer_8135,False,8135,,PIERARDGUILLAUME,PIERARD GUILLAUME,rue Bierwa 20,5374,MAFFE (HAVELANGE),,,BE0555951144,,,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_2,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,0478/012752,0478/012752,specific_data.product_pricelist_pb1,,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_8136,True,8136,,CREPELWOUTER,CREPEL WOUTER,Sint-Hubertusstraat 8,8552,MOEN (ZWEVEGEM),,wouter_crepel@hotmail.com,BE0500471005,,,1,specific_partner.partner_category_student,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,email,person,,0473/280225,specific_data.product_pricelist_pb1,,__import__.supplier_77666,__setup__.fiscal_position_nat,Si absent: déposer devant la porte.
__import__.customer_8137,True,8137,,GANTOISDIRK,GANTOIS DIRK,"Paddegatstraat, 5",8460,OUDENBURG (Ettelgem),059265017,dirk.gantois@varkens-ki.be,BE0781066170,3/8460/0621,01901,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,059265354,0474/748781,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_grands_animaux",__import__.supplier_77666,__setup__.fiscal_position_nat,"si absent: Déposer tout devant la porte, NE dans boite aux
lettres. Prévenir client (gsm) si produits frigo."
__import__.customer_8139,False,8139,,BL CALLEWAERTPIETER,CALLEWAERT PIETER,Driekavenstraat 27,8790,WAREGEM,,pieter@callewaert.net,BE0553802692,DP00109124,05375,1,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,False,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,,0497/217393,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_grands_animaux",__import__.supplier_77666,__setup__.fiscal_position_nat,"GSM véto: 0497/217393
Si absent déposer la marchandise au sec en dessous du porche
. Un frigobox est à disposition."
__import__.customer_8141,True,8141,,ADM.COMM.BASTOGNE,ADM. COMMUNALE BASTOGNE,rue du Vivier 58,6600,BASTOGNE,061215909,j.klein@bastogne.be,,,,0,,base.be,,,,,__setup__.deliver_carrier_alcyon,,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,061/240900,,specific_data.product_pricelist_pb2,__setup__.customer_category_divers,__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_8142,True,8142,Dr Vét SWIONTEK Vanessa,SWIONTEKVANESSA,D'ORION,Rue du Clopp 193,L-4810,RODANGE,0035226650540,,LU25079178,,,0,specific_partner.partner_category_customerexport,base.lu,,__setup__.legal_entity_15,True,__setup__.pricelist_100,__setup__.deliver_carrier_transporter,True,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,00352/26650302,,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77666,__setup__.fiscal_position_intra,
__import__.customer_8144,True,8144,,LAMBERTSMATTHIEU*,LAMBERTS MATTHIEU *,Rue des Forrières 2,5031,BOSSIERE,081879892,matthieu.lamberts@gmail.com,BE0562979981,DP00109744,05182,1,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_105,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_20,fr_BE,True,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,email,person,081/633561,0472/759434,specific_data.product_pricelist_pb1,"__setup__.customer_category_equins,__setup__.customer_category_grands_animaux",__import__.supplier_77666,__setup__.fiscal_position_nat,GSM véto: 0472/759434
__import__.customer_8145,True,8145,,COQUAYCHARLES,COQUAY CHARLES VETERINAIRE,rue de la Résistance 28,6792,HALANZY (Aubange),,vet.coquay@yahoo.be,BE0557965873,DP00109173,05148,1,specific_partner.partner_category_veterinary,base.be,,__setup__.legal_entity_5,True,__setup__.pricelist_109,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_2,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,company,,0494/771219,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_equins,__setup__.customer_category_grands_animaux",__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_8146,True,8146,Drs Vét GILLEN G. & ANGEL T.,ALZENGDEIERENKLINIK,DEIERENKLINIK ALZENG,rue de Syren 28,L-5870,ALZINGEN,00352360976,deierenk@pt.lu,LU15283522,,,0,specific_partner.partner_category_customerexport,base.lu,,,,__setup__.pricelist_100,__setup__.deliver_carrier_transporter,True,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,00352/369807,,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_equins,__setup__.customer_category_grands_animaux",__import__.supplier_77666,__setup__.fiscal_position_intra,
__import__.customer_8147,True,8147,Dr Vét SAMYN Sebastiaan,SAMYNSEBASTIAAN,RUBOVET,Nacchtegaalstraat 15,7782,PLOEGSTEERT,,isabellebordau@samyn.ne,BE0822477846,5/7782/14694,04019,1,specific_partner.partner_category_veterinary,base.be,,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,056/847113,0473/771277,specific_data.product_pricelist_pb1,__setup__.customer_category_grands_animaux,__import__.supplier_77666,__setup__.fiscal_position_nat,GSM véto: 0473/771277
__import__.customer_8148,True,8148,,GREINDLANTOINETTE*,GREINDL ANTOINETTE *,rue Facqueval 5,4577,MODAVE,,antoinette.greindl@gmail.com,BE0555995684,DP00109488,05241,1,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_105,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_2,fr_BE,True,__setup__.account_payment_term_d7,__setup__.account_payment_mode_1,,,10_days,all_at_once,letter,person,,0471/466303,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_equins",__import__.supplier_77666,__setup__.fiscal_position_nat,
__import__.customer_8149,True,8149,Drs Vét JAUNET C. & JAEGER V.,BONNEVOIECABINETVÉTÉRINAIRE,CABINET VÉTÉRINAIRE BONNEVOIE,rue Auguste Charles 10,L-1326,LUXEMBOURG,0035226845043,,LU23091347,,,0,specific_partner.partner_category_customerexport,base.lu,,,,__setup__.pricelist_100,__setup__.deliver_carrier_transporter,True,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,00352/26845034,,specific_data.product_pricelist_pb1,,__import__.supplier_77340,__setup__.fiscal_position_intra,
__import__.customer_8150,True,8150,Dr CARRE Steeve,CARRESTEEVE,VET4LIFE,route de Longwy 241,L-1941,LUXEMBOURG,0035226440030,drcarre@veterinaires.lu,LU22209237,,,0,specific_partner.partner_category_customerexport,base.lu,,,,__setup__.pricelist_100,__setup__.deliver_carrier_transporter,True,,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,00352/449299,,specific_data.product_pricelist_pb1,__setup__.customer_category_petits_animaux,__import__.supplier_77340,__setup__.fiscal_position_intra,
__import__.customer_8151,False,8151,,BL DERNIERADRIENNE,DERNIER ADRIENNE,rue Tempiet 5,4631,EVEGNEE (Soumagne),,dernieradrienne@gmail.com,,DP00109561,04939,1,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_12,fr_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,,0494/151110,specific_data.product_pricelist_pb1,"__setup__.customer_category_petits_animaux,__setup__.customer_category_equins",__import__.supplier_77340,__setup__.fiscal_position_nat,"si absente: déposer marchandise devant la maison dans une
boite prévue à cet effet."
__import__.customer_8152,True,8152,,DEVISSCHEREGEERT,DE VISSCHERE GEERT,Bosakkerstraat 63,8700,TIELT,051400051,geert.de.visschere@telenet.be,BE0531965915,3/8700/0644,02065,0,specific_partner.partner_category_veterinary,base.be,__setup__.res_partner_title_dctveter,,,__setup__.pricelist_100,__setup__.deliver_carrier_alcyon,True,__setup__.res_user_15,nl_BE,True,__setup__.account_payment_term_d7,,,,10_days,all_at_once,letter,person,051404701,0476/206713,specific_data.product_pricelist_pb1,,__import__.supplier_77666,__setup__.fiscal_position_nat,GSM véto: 0476/206713
