id,name,location_id/id
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH300  ,EXH300  ,__init.stock_location_E
__init.stock_location_EXH301  ,EXH301  ,__init.stock_location_E
__init.stock_location_EXH399  ,EXH399  ,__init.stock_location_E
__init.stock_location_EXH400  ,EXH400  ,__init.stock_location_E
__init.stock_location_EXH400  ,EXH400  ,__init.stock_location_E
__init.stock_location_EXH400  ,EXH400  ,__init.stock_location_E
__init.stock_location_EXH400  ,EXH400  ,__init.stock_location_E
__init.stock_location_EXH400  ,EXH400  ,__init.stock_location_E
__init.stock_location_EXH400  ,EXH400  ,__init.stock_location_E
__init.stock_location_EXH400  ,EXH400  ,__init.stock_location_E
__init.stock_location_EXH400  ,EXH400  ,__init.stock_location_E
__init.stock_location_EXH400  ,EXH400  ,__init.stock_location_E
__init.stock_location_EXH400  ,EXH400  ,__init.stock_location_E
__init.stock_location_EXH400  ,EXH400  ,__init.stock_location_E
__init.stock_location_EXH400  ,EXH400  ,__init.stock_location_E
__init.stock_location_EXH400  ,EXH400  ,__init.stock_location_E
__init.stock_location_EXH400  ,EXH400  ,__init.stock_location_E
__init.stock_location_EXH400  ,EXH400  ,__init.stock_location_E
__init.stock_location_EXH400  ,EXH400  ,__init.stock_location_E
__init.stock_location_EXH405  ,EXH405  ,__init.stock_location_E
__init.stock_location_EXH500  ,EXH500  ,__init.stock_location_E
__init.stock_location_EXH500  ,EXH500  ,__init.stock_location_E
__init.stock_location_EXH500  ,EXH500  ,__init.stock_location_E
__init.stock_location_EXH500  ,EXH500  ,__init.stock_location_E
__init.stock_location_EXH500  ,EXH500  ,__init.stock_location_E
__init.stock_location_EXH500  ,EXH500  ,__init.stock_location_E
__init.stock_location_EXH500  ,EXH500  ,__init.stock_location_E
__init.stock_location_EXH500  ,EXH500  ,__init.stock_location_E
__init.stock_location_EXH501  ,EXH501  ,__init.stock_location_E
__init.stock_location_EXH502  ,EXH502  ,__init.stock_location_E
__init.stock_location_EXH510  ,EXH510  ,__init.stock_location_E
__init.stock_location_EXH515  ,EXH515  ,__init.stock_location_E
__init.stock_location_EXH516  ,EXH516  ,__init.stock_location_E
__init.stock_location_EXH600  ,EXH600  ,__init.stock_location_E
__init.stock_location_EXH600  ,EXH600  ,__init.stock_location_E
__init.stock_location_EXH600  ,EXH600  ,__init.stock_location_E
__init.stock_location_EXH600  ,EXH600  ,__init.stock_location_E
__init.stock_location_EXH600  ,EXH600  ,__init.stock_location_E
__init.stock_location_EXH600  ,EXH600  ,__init.stock_location_E
__init.stock_location_EXH600  ,EXH600  ,__init.stock_location_E
__init.stock_location_EXH600  ,EXH600  ,__init.stock_location_E
__init.stock_location_EXH600  ,EXH600  ,__init.stock_location_E
__init.stock_location_EXH600  ,EXH600  ,__init.stock_location_E
__init.stock_location_EXH600  ,EXH600  ,__init.stock_location_E
__init.stock_location_EXH600  ,EXH600  ,__init.stock_location_E
__init.stock_location_EXH600  ,EXH600  ,__init.stock_location_E
__init.stock_location_EXH600  ,EXH600  ,__init.stock_location_E
__init.stock_location_EXH600  ,EXH600  ,__init.stock_location_E
__init.stock_location_EXH690  ,EXH690  ,__init.stock_location_E
__init.stock_location_EXH690  ,EXH690  ,__init.stock_location_E
__init.stock_location_EXH699  ,EXH699  ,__init.stock_location_E
__init.stock_location_EXI100  ,EXI100  ,__init.stock_location_E
__init.stock_location_EXI100  ,EXI100  ,__init.stock_location_E
__init.stock_location_EXI100  ,EXI100  ,__init.stock_location_E
__init.stock_location_EXI100  ,EXI100  ,__init.stock_location_E
__init.stock_location_EXI100  ,EXI100  ,__init.stock_location_E
__init.stock_location_EXI100  ,EXI100  ,__init.stock_location_E
__init.stock_location_EXI200  ,EXI200  ,__init.stock_location_E
__init.stock_location_EXI200  ,EXI200  ,__init.stock_location_E
__init.stock_location_EXI200  ,EXI200  ,__init.stock_location_E
__init.stock_location_EXI200  ,EXI200  ,__init.stock_location_E
__init.stock_location_EXI200  ,EXI200  ,__init.stock_location_E
__init.stock_location_EXI200  ,EXI200  ,__init.stock_location_E
__init.stock_location_EXI20100,EXI20100,__init.stock_location_E
__init.stock_location_EXI300  ,EXI300  ,__init.stock_location_E
__init.stock_location_EXI300  ,EXI300  ,__init.stock_location_E
__init.stock_location_EXI300  ,EXI300  ,__init.stock_location_E
__init.stock_location_EXI300  ,EXI300  ,__init.stock_location_E
__init.stock_location_EXI300  ,EXI300  ,__init.stock_location_E
__init.stock_location_EXI300  ,EXI300  ,__init.stock_location_E
__init.stock_location_EXI300  ,EXI300  ,__init.stock_location_E
__init.stock_location_EXI300  ,EXI300  ,__init.stock_location_E
__init.stock_location_EXI300  ,EXI300  ,__init.stock_location_E
__init.stock_location_EXI400  ,EXI400  ,__init.stock_location_E
__init.stock_location_EXI400  ,EXI400  ,__init.stock_location_E
__init.stock_location_EXI400  ,EXI400  ,__init.stock_location_E
__init.stock_location_EXI400  ,EXI400  ,__init.stock_location_E
__init.stock_location_EXI400  ,EXI400  ,__init.stock_location_E
__init.stock_location_EXI400  ,EXI400  ,__init.stock_location_E
__init.stock_location_EXI400  ,EXI400  ,__init.stock_location_E
__init.stock_location_EXI400  ,EXI400  ,__init.stock_location_E
__init.stock_location_EXI400  ,EXI400  ,__init.stock_location_E
__init.stock_location_EXI500  ,EXI500  ,__init.stock_location_E
__init.stock_location_EXI500  ,EXI500  ,__init.stock_location_E
__init.stock_location_EXI500  ,EXI500  ,__init.stock_location_E
__init.stock_location_EXI501  ,EXI501  ,__init.stock_location_E
__init.stock_location_EXI503  ,EXI503  ,__init.stock_location_E
__init.stock_location_EXI510  ,EXI510  ,__init.stock_location_E
__init.stock_location_EXI513  ,EXI513  ,__init.stock_location_E
__init.stock_location_EXI520  ,EXI520  ,__init.stock_location_E
__init.stock_location_EXI526  ,EXI526  ,__init.stock_location_E
__init.stock_location_EXI527  ,EXI527  ,__init.stock_location_E
__init.stock_location_EXI600  ,EXI600  ,__init.stock_location_E
__init.stock_location_EXI600  ,EXI600  ,__init.stock_location_E
__init.stock_location_EXI624  ,EXI624  ,__init.stock_location_E
__init.stock_location_EXI629  ,EXI629  ,__init.stock_location_E
__init.stock_location_EXI632  ,EXI632  ,__init.stock_location_E
__init.stock_location_EXI637  ,EXI637  ,__init.stock_location_E
__init.stock_location_EXI638  ,EXI638  ,__init.stock_location_E
__init.stock_location_EXI652  ,EXI652  ,__init.stock_location_E
__init.stock_location_EXI700  ,EXI700  ,__init.stock_location_E
__init.stock_location_EXI700  ,EXI700  ,__init.stock_location_E
__init.stock_location_EXI700  ,EXI700  ,__init.stock_location_E
__init.stock_location_EXI700  ,EXI700  ,__init.stock_location_E
__init.stock_location_EXI700  ,EXI700  ,__init.stock_location_E
__init.stock_location_EXI800  ,EXI800  ,__init.stock_location_E
__init.stock_location_EXI800  ,EXI800  ,__init.stock_location_E
__init.stock_location_EXI858  ,EXI858  ,__init.stock_location_E
__init.stock_location_EXI872  ,EXI872  ,__init.stock_location_E
__init.stock_location_EXI879  ,EXI879  ,__init.stock_location_E
__init.stock_location_EXI900  ,EXI900  ,__init.stock_location_E
__init.stock_location_EXI900  ,EXI900  ,__init.stock_location_E
__init.stock_location_EXI900  ,EXI900  ,__init.stock_location_E
__init.stock_location_EXI991  ,EXI991  ,__init.stock_location_E
__init.stock_location_EXI995  ,EXI995  ,__init.stock_location_E
__init.stock_location_EXI997  ,EXI997  ,__init.stock_location_E
__init.stock_location_EXJ100  ,EXJ100  ,__init.stock_location_E
__init.stock_location_EXJ100  ,EXJ100  ,__init.stock_location_E
__init.stock_location_EXJ100  ,EXJ100  ,__init.stock_location_E
__init.stock_location_EXJ100  ,EXJ100  ,__init.stock_location_E
__init.stock_location_EXJ100  ,EXJ100  ,__init.stock_location_E
__init.stock_location_EXJ100  ,EXJ100  ,__init.stock_location_E
__init.stock_location_EXJ100  ,EXJ100  ,__init.stock_location_E
__init.stock_location_EXJ100  ,EXJ100  ,__init.stock_location_E
__init.stock_location_EXJ100  ,EXJ100  ,__init.stock_location_E
__init.stock_location_EXJ200  ,EXJ200  ,__init.stock_location_E
__init.stock_location_EXJ200  ,EXJ200  ,__init.stock_location_E
__init.stock_location_EXJ200  ,EXJ200  ,__init.stock_location_E
__init.stock_location_EXJ200  ,EXJ200  ,__init.stock_location_E
__init.stock_location_EXJ200  ,EXJ200  ,__init.stock_location_E
__init.stock_location_EXJ200  ,EXJ200  ,__init.stock_location_E
__init.stock_location_EXJ300  ,EXJ300  ,__init.stock_location_E
__init.stock_location_EXJ300  ,EXJ300  ,__init.stock_location_E
__init.stock_location_EXJ300  ,EXJ300  ,__init.stock_location_E
__init.stock_location_EXJ300  ,EXJ300  ,__init.stock_location_E
__init.stock_location_EXJ300  ,EXJ300  ,__init.stock_location_E
__init.stock_location_EXJ300  ,EXJ300  ,__init.stock_location_E
__init.stock_location_EXJ300  ,EXJ300  ,__init.stock_location_E
__init.stock_location_EXJ300  ,EXJ300  ,__init.stock_location_E
__init.stock_location_EXJ400  ,EXJ400  ,__init.stock_location_E
__init.stock_location_EXJ400  ,EXJ400  ,__init.stock_location_E
__init.stock_location_EXJ400  ,EXJ400  ,__init.stock_location_E
__init.stock_location_EXJ412  ,EXJ412  ,__init.stock_location_E
__init.stock_location_EXJ500  ,EXJ500  ,__init.stock_location_E
__init.stock_location_EXJ500  ,EXJ500  ,__init.stock_location_E
__init.stock_location_EXJ500  ,EXJ500  ,__init.stock_location_E
__init.stock_location_EXJ500  ,EXJ500  ,__init.stock_location_E
__init.stock_location_EXJ500  ,EXJ500  ,__init.stock_location_E
__init.stock_location_EXJ500  ,EXJ500  ,__init.stock_location_E
__init.stock_location_EXJ500  ,EXJ500  ,__init.stock_location_E
__init.stock_location_EXJ500  ,EXJ500  ,__init.stock_location_E
__init.stock_location_EXJ510  ,EXJ510  ,__init.stock_location_E
__init.stock_location_EXJ510  ,EXJ510  ,__init.stock_location_E
__init.stock_location_EXJ600  ,EXJ600  ,__init.stock_location_E
__init.stock_location_EXJ600  ,EXJ600  ,__init.stock_location_E
__init.stock_location_EXJ600  ,EXJ600  ,__init.stock_location_E
__init.stock_location_EXJ601  ,EXJ601  ,__init.stock_location_E
__init.stock_location_EXJ602  ,EXJ602  ,__init.stock_location_E
__init.stock_location_EXJ609  ,EXJ609  ,__init.stock_location_E
__init.stock_location_EXJ610  ,EXJ610  ,__init.stock_location_E
__init.stock_location_EXJ611  ,EXJ611  ,__init.stock_location_E
__init.stock_location_EXJ613  ,EXJ613  ,__init.stock_location_E
__init.stock_location_EXJ614  ,EXJ614  ,__init.stock_location_E
__init.stock_location_EXJ615  ,EXJ615  ,__init.stock_location_E
__init.stock_location_EXJ616  ,EXJ616  ,__init.stock_location_E
__init.stock_location_EXJ700  ,EXJ700  ,__init.stock_location_E
__init.stock_location_EXJ700  ,EXJ700  ,__init.stock_location_E
__init.stock_location_EXJ700  ,EXJ700  ,__init.stock_location_E
__init.stock_location_EXJ715  ,EXJ715  ,__init.stock_location_E
__init.stock_location_EXJ800  ,EXJ800  ,__init.stock_location_E
__init.stock_location_EXJ800  ,EXJ800  ,__init.stock_location_E
__init.stock_location_EXJ800  ,EXJ800  ,__init.stock_location_E
__init.stock_location_EXJ800  ,EXJ800  ,__init.stock_location_E
__init.stock_location_EXJ800  ,EXJ800  ,__init.stock_location_E
__init.stock_location_EXJ800  ,EXJ800  ,__init.stock_location_E
__init.stock_location_EXJ80000,EXJ80000,__init.stock_location_E
__init.stock_location_EXJ900  ,EXJ900  ,__init.stock_location_E
__init.stock_location_EXJ900  ,EXJ900  ,__init.stock_location_E
__init.stock_location_EXJ900  ,EXJ900  ,__init.stock_location_E
__init.stock_location_EXJ900  ,EXJ900  ,__init.stock_location_E
__init.stock_location_EXJ900  ,EXJ900  ,__init.stock_location_E
__init.stock_location_EXJ901  ,EXJ901  ,__init.stock_location_E
__init.stock_location_EXJ902  ,EXJ902  ,__init.stock_location_E
__init.stock_location_EXJ902  ,EXJ902  ,__init.stock_location_E
__init.stock_location_EXJ904  ,EXJ904  ,__init.stock_location_E
__init.stock_location_EXJ99998,EXJ99998,__init.stock_location_E
__init.stock_location_EXJ99999,EXJ99999,__init.stock_location_E
__init.stock_location_EXK100  ,EXK100  ,__init.stock_location_E
__init.stock_location_EXK100  ,EXK100  ,__init.stock_location_E
__init.stock_location_EXK100  ,EXK100  ,__init.stock_location_E
__init.stock_location_EXK100  ,EXK100  ,__init.stock_location_E
__init.stock_location_EXK100  ,EXK100  ,__init.stock_location_E
__init.stock_location_EXK100  ,EXK100  ,__init.stock_location_E
__init.stock_location_EXK100  ,EXK100  ,__init.stock_location_E
__init.stock_location_EXK104  ,EXK104  ,__init.stock_location_E
__init.stock_location_EXK111  ,EXK111  ,__init.stock_location_E
__init.stock_location_EXK112  ,EXK112  ,__init.stock_location_E
__init.stock_location_EXK200  ,EXK200  ,__init.stock_location_E
__init.stock_location_EXK200  ,EXK200  ,__init.stock_location_E
__init.stock_location_EXK200  ,EXK200  ,__init.stock_location_E
__init.stock_location_EXK200  ,EXK200  ,__init.stock_location_E
__init.stock_location_EXK200  ,EXK200  ,__init.stock_location_E
__init.stock_location_EXK200  ,EXK200  ,__init.stock_location_E
__init.stock_location_EXK200  ,EXK200  ,__init.stock_location_E
__init.stock_location_EXK200  ,EXK200  ,__init.stock_location_E
__init.stock_location_EXK200  ,EXK200  ,__init.stock_location_E
__init.stock_location_EXK200  ,EXK200  ,__init.stock_location_E
__init.stock_location_EXK200  ,EXK200  ,__init.stock_location_E
__init.stock_location_EXK200  ,EXK200  ,__init.stock_location_E
__init.stock_location_EXK300  ,EXK300  ,__init.stock_location_E
__init.stock_location_EXK300  ,EXK300  ,__init.stock_location_E
__init.stock_location_EXK300  ,EXK300  ,__init.stock_location_E
__init.stock_location_EXK300  ,EXK300  ,__init.stock_location_E
__init.stock_location_EXK300  ,EXK300  ,__init.stock_location_E
__init.stock_location_EXK300  ,EXK300  ,__init.stock_location_E
__init.stock_location_EXK300  ,EXK300  ,__init.stock_location_E
__init.stock_location_EXK300  ,EXK300  ,__init.stock_location_E
__init.stock_location_EXK300  ,EXK300  ,__init.stock_location_E
__init.stock_location_EXK300  ,EXK300  ,__init.stock_location_E
__init.stock_location_EXK400  ,EXK400  ,__init.stock_location_E
__init.stock_location_EXK400  ,EXK400  ,__init.stock_location_E
__init.stock_location_EXK400  ,EXK400  ,__init.stock_location_E
__init.stock_location_EXK400  ,EXK400  ,__init.stock_location_E
__init.stock_location_EXK400  ,EXK400  ,__init.stock_location_E
__init.stock_location_EXK400  ,EXK400  ,__init.stock_location_E
__init.stock_location_EXK400  ,EXK400  ,__init.stock_location_E
__init.stock_location_EXK500  ,EXK500  ,__init.stock_location_E
__init.stock_location_EXK500  ,EXK500  ,__init.stock_location_E
__init.stock_location_EXK500  ,EXK500  ,__init.stock_location_E
__init.stock_location_EXK500  ,EXK500  ,__init.stock_location_E
__init.stock_location_EXK500  ,EXK500  ,__init.stock_location_E
__init.stock_location_EXK500  ,EXK500  ,__init.stock_location_E
__init.stock_location_EXK500  ,EXK500  ,__init.stock_location_E
__init.stock_location_EXK500  ,EXK500  ,__init.stock_location_E
__init.stock_location_EXK500  ,EXK500  ,__init.stock_location_E
__init.stock_location_EXK501  ,EXK501  ,__init.stock_location_E
__init.stock_location_EXK600  ,EXK600  ,__init.stock_location_E
__init.stock_location_EXK600  ,EXK600  ,__init.stock_location_E
__init.stock_location_EXK600  ,EXK600  ,__init.stock_location_E
__init.stock_location_EXK600  ,EXK600  ,__init.stock_location_E
__init.stock_location_EXK600  ,EXK600  ,__init.stock_location_E
__init.stock_location_EXK600  ,EXK600  ,__init.stock_location_E
__init.stock_location_EXK600  ,EXK600  ,__init.stock_location_E
__init.stock_location_EXK600  ,EXK600  ,__init.stock_location_E
__init.stock_location_EXK600  ,EXK600  ,__init.stock_location_E
__init.stock_location_EXK600  ,EXK600  ,__init.stock_location_E
__init.stock_location_EXK600  ,EXK600  ,__init.stock_location_E
__init.stock_location_EXK600  ,EXK600  ,__init.stock_location_E
__init.stock_location_EXK607  ,EXK607  ,__init.stock_location_E
__init.stock_location_EXK609  ,EXK609  ,__init.stock_location_E
__init.stock_location_EXK700  ,EXK700  ,__init.stock_location_E
__init.stock_location_EXK700  ,EXK700  ,__init.stock_location_E
__init.stock_location_EXK700  ,EXK700  ,__init.stock_location_E
__init.stock_location_EXK700  ,EXK700  ,__init.stock_location_E
__init.stock_location_EXK715  ,EXK715  ,__init.stock_location_E
__init.stock_location_EXK800  ,EXK800  ,__init.stock_location_E
__init.stock_location_EXK800  ,EXK800  ,__init.stock_location_E
__init.stock_location_EXK800  ,EXK800  ,__init.stock_location_E
__init.stock_location_EXK800  ,EXK800  ,__init.stock_location_E
__init.stock_location_EXK800  ,EXK800  ,__init.stock_location_E
__init.stock_location_EXK800  ,EXK800  ,__init.stock_location_E
__init.stock_location_EXK900  ,EXK900  ,__init.stock_location_E
__init.stock_location_EXK900  ,EXK900  ,__init.stock_location_E
__init.stock_location_EXK900  ,EXK900  ,__init.stock_location_E
__init.stock_location_EXK900  ,EXK900  ,__init.stock_location_E
__init.stock_location_EXK900  ,EXK900  ,__init.stock_location_E
__init.stock_location_EXK900  ,EXK900  ,__init.stock_location_E
__init.stock_location_EXK900  ,EXK900  ,__init.stock_location_E
__init.stock_location_EXK900  ,EXK900  ,__init.stock_location_E
__init.stock_location_EXK900  ,EXK900  ,__init.stock_location_E
__init.stock_location_EXL100  ,EXL100  ,__init.stock_location_E
__init.stock_location_EXL100  ,EXL100  ,__init.stock_location_E
__init.stock_location_EXL100  ,EXL100  ,__init.stock_location_E
__init.stock_location_EXL100  ,EXL100  ,__init.stock_location_E
__init.stock_location_EXL100  ,EXL100  ,__init.stock_location_E
__init.stock_location_EXL100  ,EXL100  ,__init.stock_location_E
__init.stock_location_EXL100  ,EXL100  ,__init.stock_location_E
__init.stock_location_EXL100  ,EXL100  ,__init.stock_location_E
__init.stock_location_EXL100  ,EXL100  ,__init.stock_location_E
__init.stock_location_EXL100  ,EXL100  ,__init.stock_location_E
__init.stock_location_EXL200  ,EXL200  ,__init.stock_location_E
__init.stock_location_EXL200  ,EXL200  ,__init.stock_location_E
__init.stock_location_EXL200  ,EXL200  ,__init.stock_location_E
__init.stock_location_EXL200  ,EXL200  ,__init.stock_location_E
__init.stock_location_EXL200  ,EXL200  ,__init.stock_location_E
__init.stock_location_EXL200  ,EXL200  ,__init.stock_location_E
__init.stock_location_EXL200  ,EXL200  ,__init.stock_location_E
__init.stock_location_EXL200  ,EXL200  ,__init.stock_location_E
__init.stock_location_EXL200  ,EXL200  ,__init.stock_location_E
__init.stock_location_EXL300  ,EXL300  ,__init.stock_location_E
__init.stock_location_EXL300  ,EXL300  ,__init.stock_location_E
__init.stock_location_EXL300  ,EXL300  ,__init.stock_location_E
__init.stock_location_EXL300  ,EXL300  ,__init.stock_location_E
__init.stock_location_EXL300  ,EXL300  ,__init.stock_location_E
__init.stock_location_EXL400  ,EXL400  ,__init.stock_location_E
__init.stock_location_EXL400  ,EXL400  ,__init.stock_location_E
__init.stock_location_EXL400  ,EXL400  ,__init.stock_location_E
__init.stock_location_EXL400  ,EXL400  ,__init.stock_location_E
__init.stock_location_EXL400  ,EXL400  ,__init.stock_location_E
__init.stock_location_EXL400  ,EXL400  ,__init.stock_location_E
__init.stock_location_EXL404  ,EXL404  ,__init.stock_location_E
__init.stock_location_EXL500  ,EXL500  ,__init.stock_location_E
__init.stock_location_EXL500  ,EXL500  ,__init.stock_location_E
__init.stock_location_EXL500  ,EXL500  ,__init.stock_location_E
__init.stock_location_EXL510  ,EXL510  ,__init.stock_location_E
__init.stock_location_EXL511  ,EXL511  ,__init.stock_location_E
__init.stock_location_EXL512  ,EXL512  ,__init.stock_location_E
__init.stock_location_EXL513  ,EXL513  ,__init.stock_location_E
__init.stock_location_EXL514  ,EXL514  ,__init.stock_location_E
__init.stock_location_EXL600  ,EXL600  ,__init.stock_location_E
__init.stock_location_EXL600  ,EXL600  ,__init.stock_location_E
__init.stock_location_EXL600  ,EXL600  ,__init.stock_location_E
__init.stock_location_EXL600  ,EXL600  ,__init.stock_location_E
__init.stock_location_EXL600  ,EXL600  ,__init.stock_location_E
__init.stock_location_EXL600  ,EXL600  ,__init.stock_location_E
__init.stock_location_EXL600  ,EXL600  ,__init.stock_location_E
__init.stock_location_EXL600  ,EXL600  ,__init.stock_location_E
__init.stock_location_EXL600  ,EXL600  ,__init.stock_location_E
__init.stock_location_EXN100  ,EXN100  ,__init.stock_location_E
__init.stock_location_EXN100  ,EXN100  ,__init.stock_location_E
__init.stock_location_EXN100  ,EXN100  ,__init.stock_location_E
__init.stock_location_EXN100  ,EXN100  ,__init.stock_location_E
__init.stock_location_EXN100  ,EXN100  ,__init.stock_location_E
__init.stock_location_EXN100  ,EXN100  ,__init.stock_location_E
__init.stock_location_EXN100  ,EXN100  ,__init.stock_location_E
__init.stock_location_EXN100  ,EXN100  ,__init.stock_location_E
__init.stock_location_EXN100  ,EXN100  ,__init.stock_location_E
__init.stock_location_EXN100  ,EXN100  ,__init.stock_location_E
__init.stock_location_EXN101  ,EXN101  ,__init.stock_location_E
__init.stock_location_EXN102  ,EXN102  ,__init.stock_location_E
__init.stock_location_EXN103  ,EXN103  ,__init.stock_location_E
__init.stock_location_EXN104  ,EXN104  ,__init.stock_location_E
__init.stock_location_EXN108  ,EXN108  ,__init.stock_location_E
__init.stock_location_EXN111  ,EXN111  ,__init.stock_location_E
__init.stock_location_EXN113  ,EXN113  ,__init.stock_location_E
__init.stock_location_EXN115  ,EXN115  ,__init.stock_location_E
__init.stock_location_EXN116  ,EXN116  ,__init.stock_location_E
__init.stock_location_EXN118  ,EXN118  ,__init.stock_location_E
__init.stock_location_EXN119  ,EXN119  ,__init.stock_location_E
__init.stock_location_EXN120  ,EXN120  ,__init.stock_location_E
__init.stock_location_EXN122  ,EXN122  ,__init.stock_location_E
__init.stock_location_EXN123  ,EXN123  ,__init.stock_location_E
__init.stock_location_EXN203  ,EXN203  ,__init.stock_location_E
__init.stock_location_EXN204  ,EXN204  ,__init.stock_location_E
__init.stock_location_EXN207  ,EXN207  ,__init.stock_location_E
__init.stock_location_EXN208  ,EXN208  ,__init.stock_location_E
__init.stock_location_EXN211  ,EXN211  ,__init.stock_location_E
__init.stock_location_EXN212  ,EXN212  ,__init.stock_location_E
__init.stock_location_EXN213  ,EXN213  ,__init.stock_location_E
__init.stock_location_EXN214  ,EXN214  ,__init.stock_location_E
__init.stock_location_EXN215  ,EXN215  ,__init.stock_location_E
__init.stock_location_EXN217  ,EXN217  ,__init.stock_location_E
__init.stock_location_EXN218  ,EXN218  ,__init.stock_location_E
__init.stock_location_EXN220  ,EXN220  ,__init.stock_location_E
__init.stock_location_EXN226  ,EXN226  ,__init.stock_location_E
__init.stock_location_EXN227  ,EXN227  ,__init.stock_location_E
__init.stock_location_EXN231  ,EXN231  ,__init.stock_location_E
__init.stock_location_EXN234  ,EXN234  ,__init.stock_location_E
__init.stock_location_EXO100  ,EXO100  ,__init.stock_location_E
__init.stock_location_EXO100  ,EXO100  ,__init.stock_location_E
__init.stock_location_EXO100  ,EXO100  ,__init.stock_location_E
__init.stock_location_EXO100  ,EXO100  ,__init.stock_location_E
__init.stock_location_EXO100  ,EXO100  ,__init.stock_location_E
__init.stock_location_EXO100  ,EXO100  ,__init.stock_location_E
__init.stock_location_EXO100  ,EXO100  ,__init.stock_location_E
__init.stock_location_EXO100  ,EXO100  ,__init.stock_location_E
__init.stock_location_EXO100  ,EXO100  ,__init.stock_location_E
__init.stock_location_EXO100  ,EXO100  ,__init.stock_location_E
__init.stock_location_EXO100  ,EXO100  ,__init.stock_location_E
__init.stock_location_EXO100  ,EXO100  ,__init.stock_location_E
__init.stock_location_EXO101  ,EXO101  ,__init.stock_location_E
__init.stock_location_EXO102  ,EXO102  ,__init.stock_location_E
__init.stock_location_EXO103  ,EXO103  ,__init.stock_location_E
__init.stock_location_EXO104  ,EXO104  ,__init.stock_location_E
__init.stock_location_EXO105  ,EXO105  ,__init.stock_location_E
__init.stock_location_EXO106  ,EXO106  ,__init.stock_location_E
__init.stock_location_EXO107  ,EXO107  ,__init.stock_location_E
__init.stock_location_EXO114  ,EXO114  ,__init.stock_location_E
__init.stock_location_EXO115  ,EXO115  ,__init.stock_location_E
__init.stock_location_EXO116  ,EXO116  ,__init.stock_location_E
__init.stock_location_EXO117  ,EXO117  ,__init.stock_location_E
__init.stock_location_EXO118  ,EXO118  ,__init.stock_location_E
__init.stock_location_EXO119  ,EXO119  ,__init.stock_location_E
__init.stock_location_EXO121  ,EXO121  ,__init.stock_location_E
__init.stock_location_EXO206  ,EXO206  ,__init.stock_location_E
__init.stock_location_EXO208  ,EXO208  ,__init.stock_location_E
__init.stock_location_EXO209  ,EXO209  ,__init.stock_location_E
__init.stock_location_EXO210  ,EXO210  ,__init.stock_location_E
__init.stock_location_EXO212  ,EXO212  ,__init.stock_location_E
__init.stock_location_EXO213  ,EXO213  ,__init.stock_location_E
__init.stock_location_EXO214  ,EXO214  ,__init.stock_location_E
__init.stock_location_EXO218  ,EXO218  ,__init.stock_location_E
__init.stock_location_EXO220  ,EXO220  ,__init.stock_location_E
__init.stock_location_EXO225  ,EXO225  ,__init.stock_location_E
__init.stock_location_EXO226  ,EXO226  ,__init.stock_location_E
__init.stock_location_EXO229  ,EXO229  ,__init.stock_location_E
__init.stock_location_EXO232  ,EXO232  ,__init.stock_location_E
__init.stock_location_EXO233  ,EXO233  ,__init.stock_location_E
__init.stock_location_EXO235  ,EXO235  ,__init.stock_location_E
__init.stock_location_EXP000  ,EXP000  ,__init.stock_location_E
__init.stock_location_EXP000  ,EXP000  ,__init.stock_location_E
__init.stock_location_EXP000  ,EXP000  ,__init.stock_location_E
__init.stock_location_EXP000  ,EXP000  ,__init.stock_location_E
__init.stock_location_EXP000  ,EXP000  ,__init.stock_location_E
__init.stock_location_EXP000  ,EXP000  ,__init.stock_location_E
__init.stock_location_EXP000  ,EXP000  ,__init.stock_location_E
__init.stock_location_EXP000  ,EXP000  ,__init.stock_location_E
__init.stock_location_EXP000  ,EXP000  ,__init.stock_location_E
__init.stock_location_EXP000  ,EXP000  ,__init.stock_location_E
__init.stock_location_EXP000  ,EXP000  ,__init.stock_location_E
