id,default_code,list_price,sale_delay,weight,uom_po_id/id,uom_id/id,medical_device,tracking,taxes_id/id,supplier_taxes_id/id,categ_id/id,route_ids/id,active,name,price_category_id/id
__import__.product_5828648,5828648,21.12,0,3.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,VETESSENTIALS FELINE MATURE 3KG,__setup__.product_price_category_alh
__import__.product_5828649,5828649,33.52,0,10.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,VETESSENTIALS CANINE PUPPY  10KG,__setup__.product_price_category_alh
__import__.product_5828662,5828662,32.37,0,10.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,VETESSENTIALS CANINE ADULT  10KG,__setup__.product_price_category_alh
__import__.product_5828665,5828665,33.52,0,10.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,VETESSENTIALS CANINE MATURE  10KG,__setup__.product_price_category_alh
__import__.product_5828666,5828666,12.12,0,1.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,"VETESSENTIALS FELINE KITTEN 1,5KG",__setup__.product_price_category_alh
__import__.product_5828667,5828667,12.12,0,1.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,"VETESSENTIALS FELINE YOUNG ADULT 1,5KG",__setup__.product_price_category_alh
__import__.product_5828668,5828668,12.12,0,1.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,"VETESSENTIALS FELINE MATURE 1,5KG",__setup__.product_price_category_alh
__import__.product_5828965,5828965,36.30,0,6.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,"VETESSENTIALS FELINE YOUNG ADULT 6,5KG",__setup__.product_price_category_alh
__import__.product_5828966,5828966,36.30,0,6.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,"VETESSENTIALS FELINE MATURE 6,5KG",__setup__.product_price_category_alh
__import__.product_5829000,5829000,9.81,0,2.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,VETESSENTIALS CANINE ADULT MINI 2KG,__setup__.product_price_category_alh
__import__.product_5829001,5829001,9.81,0,2.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,VETESSENTIALS CANINE MATURE MINI 2KG,__setup__.product_price_category_alh
__import__.product_5829002,5829002,27.16,0,7.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,VETESSENTIALS CANINE ADULT MINI 7KG,__setup__.product_price_category_alh
__import__.product_5829003,5829003,27.16,0,7.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,VETESSENTIALS CANINE MATURE MINI 7KG,__setup__.product_price_category_alh
__import__.product_5829176,5829176,46.25,0,12.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,CD CANIN 12KG,__setup__.product_price_category_alh
__import__.product_5829178,5829178,49.72,0,12.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,DD CANIN 12KG SAUMON,__setup__.product_price_category_alh
__import__.product_5829179,5829179,49.72,0,12.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,DD CANIN 12KG CANARD,__setup__.product_price_category_alh
__import__.product_5829181,5829181,46.25,0,12.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,ID CANIN 12KG,__setup__.product_price_category_alh
__import__.product_5829182,5829182,46.25,0,12.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,KD CANIN 12KG,__setup__.product_price_category_alh
__import__.product_5829183,5829183,48.57,0,12.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,JD CANIN 12KG,__setup__.product_price_category_alh
__import__.product_5829186,5829186,14.32,0,1.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,"KD FELIN 1,5KG",__setup__.product_price_category_alh
__import__.product_5829188,5829188,14.32,0,1.500,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,"ID FELIN 1,5KG",__setup__.product_price_category_alh
__import__.product_5829266,5829266,34.69,0,12.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,CANINE ADULT 12KG POULET,__setup__.product_price_category_alh
__import__.product_5829270,5829270,34.69,0,12.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,CANINE ADULT LARGE BREED 12KG POULET,__setup__.product_price_category_alh
__import__.product_5829272,5829272,35.84,0,12.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,CANINE SENIOR 12KG POULET,__setup__.product_price_category_alh
__import__.product_5910502,5910502,56.90,0,2.400,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_ali_comp,purchase.route_warehouse0_buy,False,DIAKUR PLUS 24X100GR + SEAU,
__import__.product_5942201,5942201,9.69,0,0.740,__setup__.product_uom_boite,__setup__.product_uom_boite,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_mat_conso,purchase.route_warehouse0_buy,True,GANT PEHA-SOFT NITR GUARD N.STER S (100),__setup__.product_price_category_gma
__import__.product_5967000,5967000,100.00,0,0,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_mat_conso,purchase.route_warehouse0_buy,True,EASY-TRAC ISO BTE DE 25 TRANSPONDEURS,__setup__.product_price_category_gma
__import__.product_5967003,5967003,48.00,0,0,__setup__.product_uom_boite,__setup__.product_uom_boite,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_mat_conso,purchase.route_warehouse0_buy,True,PLANET ID TRANSPONDEURS LABEL ROUGE 12P,__setup__.product_price_category_gma
__import__.product_5967005,5967005,54.00,0,0,__setup__.product_uom_boite,__setup__.product_uom_boite,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_mat_conso,purchase.route_warehouse0_buy,True,PLANET ID TRANSPONDEURS SENSITIVE 12P,__setup__.product_price_category_gma
__import__.product_6040051,6040051,3.45,0,0.150,__setup__.product_uom_boite,__setup__.product_uom_boite,True,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_mat_conso,purchase.route_warehouse0_buy,True,AIGUILLE BD 16Gx1 1/2 blanc (100),__setup__.product_price_category_gma
__import__.product_6197006,6197006,12.75,0,0.530,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_divers_para,purchase.route_warehouse0_buy,True,AVS 14 500ML,__setup__.product_price_category_gma
__import__.product_6260010,6260010,242.70,0,1.000,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_antiparasite,purchase.route_warehouse0_buy,True,BAYTICOL POUR-ON 5L,
__import__.product_6260026,6260026,9.04,0,0.070,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_phytosanitaires,purchase.route_warehouse0_buy,True,BOLFO FLEEGARD SPRAY 250ML,
__import__.product_6350318,6350318,26.35,0,0.030,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_antimicrobiens,purchase.route_warehouse0_buy,True,ENGEMYCINE 10% LA 250ML,
__import__.product_6350319,6350319,22.55,0,0.340,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_antimicrobiens,purchase.route_warehouse0_buy,True,NEOPEN 250ML,
__import__.product_6350320,6350320,10.07,0,0.820,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_antimicrobiens,purchase.route_warehouse0_buy,True,NEOPEN 100ML,
__import__.product_6350329,6350329,38.55,0,5.220,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_divers_veto,purchase.route_warehouse0_buy,True,CODITANE 5L,
__import__.product_6350330,6350330,177.79,0,26.200,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_divers_veto,purchase.route_warehouse0_buy,True,CODITANE 25L,
__import__.product_6420006,6420006,26.12,0,0.210,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_divers_veto,purchase.route_warehouse0_buy,True,MEFLOSYL 5% INJ 100ML,
__import__.product_6420010,6420010,582.60,0,5.490,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_antiparasite,purchase.route_warehouse0_buy,True,CYDECTIN POUR ON 5L,
__import__.product_6600803,6600803,78.37,0,10.560,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_divers_veto,purchase.route_warehouse0_buy,True,ECUTAN 5% 10L,
__import__.product_6600813,6600813,12.03,0,0.080,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_topiques,purchase.route_warehouse0_buy,True,DERMAVET SPRAY 30ml,
__import__.product_6600870,6600870,7.36,0,0.110,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_comp,purchase.route_warehouse0_buy,True,ECUVIT CANINE 100TAB,
__import__.product_6600871,6600871,7.36,0,0.090,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_comp,purchase.route_warehouse0_buy,True,ECUVIT FELINE 100TAB,
__import__.product_6600884,6600884,6.27,0,0.290,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_topiques,purchase.route_warehouse0_buy,True,POVIDERM DERMIQUE 250ML,
__import__.product_6600901,6600901,26.45,0,0.430,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_antimicrobiens,purchase.route_warehouse0_buy,True,EMDACTILIN 150 250ML,
__import__.product_6620003,6620003,124.15,0,1.130,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_antimicrobiens,purchase.route_warehouse0_buy,True,PULMOTIL AC 960ml,
__import__.product_6655541,6655541,32.22,0,0.600,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_ali_comp,purchase.route_warehouse0_buy,True,EQUIZYME 500GR,__setup__.product_price_category_gma
__import__.product_6711297,6711297,29.69,0,0.440,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,BIODYL SOL INJ 250ML,__setup__.product_price_category_imp
__import__.product_6716892,6716892,11.87,0,0.210,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,ASMYAN SOL INJ 100ml,__setup__.product_price_category_imp
__import__.product_6722214,6722214,19.77,0,0.440,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,BIO-PULMONE SOL INJ 250ml,__setup__.product_price_category_imp
__import__.product_6725974,6725974,18.46,0,0.210,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,GENABILINE SOL INJ 100ml,__setup__.product_price_category_imp
__import__.product_6741223,6741223,27.49,0,0.040,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,DIMAZON 40MG 100CP,__setup__.product_price_category_imp
__import__.product_6757342,6757342,11.54,0,0.030,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,VITAMINE K1 14CP 50MG,__setup__.product_price_category_imp
__import__.product_6775630,6775630,136.42,0,2.400,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,"CLIK POUR-ON 2,2 L OVINS",__setup__.product_price_category_imp
__import__.product_6791675,6791675,33.56,0,0.020,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,PIRODOG 1 dose,__setup__.product_price_category_imp
__import__.product_6795004,6795004,9.63,0,0.030,product.product_uom_unit,product.product_uom_unit,True,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_mat_sutures,purchase.route_warehouse0_buy,True,LEUKOCLIP RECHARGE 35 AGRAFES,__setup__.product_price_category_gma
__import__.product_6795006,6795006,9.63,0,0.030,product.product_uom_unit,product.product_uom_unit,True,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_mat_sutures,purchase.route_warehouse0_buy,True,LEUKOCLIP RECHARGE 20 AGRAFES,__setup__.product_price_category_gma
__import__.product_6819273,6819273,10.93,0,0.030,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,SERUM TRIVALENT EQUIN 10ml,__setup__.product_price_category_imp
__import__.product_6824628,6824628,32.63,0,3.700,__setup__.product_uom_plateau,__setup__.product_uom_plateau,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,ID FELIN 24x156GR,__setup__.product_price_category_alh
__import__.product_6825016,6825016,12.58,0,2.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,LD CANIN 2KG,__setup__.product_price_category_alh
__import__.product_6825341,6825341,48.57,0,10.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,ZD CANIN ALLERGY & SKIN CARE 10KG,__setup__.product_price_category_alh
__import__.product_6825670,6825670,43.74,0,3.700,__setup__.product_uom_plateau,__setup__.product_uom_plateau,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,AD CANIN/FELIN 24x156GR,__setup__.product_price_category_alh
__import__.product_6826681,6826681,43.69,0,0.110,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,SALMOPAST MEGA 50ml,__setup__.product_price_category_imp
__import__.product_6827359,6827359,22.84,0,4.400,__setup__.product_uom_plateau,__setup__.product_uom_plateau,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,CANINE LIGHT ADULT 12x370GR POULET,__setup__.product_price_category_alh
__import__.product_6828775,6828775,14.32,0,2.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_physio,purchase.route_warehouse0_buy,True,FELINE KITTEN 2KG THON,__setup__.product_price_category_alh
__import__.product_6828886,6828886,20.68,0,2.000,__setup__.product_uom_sac,__setup__.product_uom_sac,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,__setup__.product_categ_ali_dietetique,purchase.route_warehouse0_buy,True,ZD LOW ALLERGEN FELIN 2KG,__setup__.product_price_category_alh
__import__.product_6830005,6830005,17.72,0,0.050,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_sys_nerveux,purchase.route_warehouse0_buy,True,KARSIVAN  50MG 60CP,
__import__.product_6833416,6833416,349.95,0,1.030,__setup__.product_uom_boite,__setup__.product_uom_boite,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,HEMOCED 50AMP 10ml,__setup__.product_price_category_imp
__import__.product_6857859,6857859,7.38,0,0.010,__setup__.product_uom_boite,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,FELIGASTRYL 40CP,__setup__.product_price_category_imp
__import__.product_6867740,6867740,9.75,0,0.120,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,DIURIZONE SOL INJ 50ml,__setup__.product_price_category_imp
__import__.product_6867912,6867912,7.50,0,0.120,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,FRECARDYL SOL INJ 50ML,__setup__.product_price_category_imp
__import__.product_6868231,6868231,6.63,0,0.020,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,ORIDERMYL 10GR,__setup__.product_price_category_imp
__import__.product_6868484,6868484,7.20,0,0.110,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,PRIFINIAL SOL INJ 50ML,__setup__.product_price_category_imp
__import__.product_6868610,6868610,6.00,0,0,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",True,SEPTOTRYL CHAT 20CP,__setup__.product_price_category_imp
__import__.product_6868745,6868745,6.30,0,0.010,__setup__.product_uom_boite,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,SPASMOGLUCINOL 20CP,__setup__.product_price_category_imp
__import__.product_6869101,6869101,5.18,0,0.120,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,VITA C SOL INJ 50ML VETOQUINOL,__setup__.product_price_category_imp
__import__.product_6891595,6891595,14.30,0,0.020,__setup__.product_uom_boite,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,RONAXAN 250,__setup__.product_price_category_imp
__import__.product_6895133,6895133,8.32,0,0.560,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,DHYDRAT SOL INJ 500ml,__setup__.product_price_category_imp
__import__.product_6902577,6902577,13.18,0,0.040,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,CRISAX 90CP,__setup__.product_price_category_imp
__import__.product_6910430,6910430,15.00,0,0.100,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,TROCOXIL  6MG 2CP (cascade),__setup__.product_price_category_imp
__import__.product_6913888,6913888,8.38,0,0.240,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,KAOPECTATE SUSPENSION ORALE 180ML,__setup__.product_price_category_imp
__import__.product_6913894,6913894,12.39,0,0.610,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,KAOPECTATE SUSPENSION ORALE 480ML,__setup__.product_price_category_imp
__import__.product_6929464,6929464,13.73,0,0.040,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,ORIDERMYL 30GR,__setup__.product_price_category_imp
__import__.product_6931194,6931194,7.38,0,0.020,__setup__.product_uom_boite,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,SEPVAPULMYL 32CP,__setup__.product_price_category_imp
__import__.product_6943576,6943576,7.34,0,0.030,__setup__.product_uom_boite,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,CANIDIARIX 30CP,__setup__.product_price_category_imp
__import__.product_6943760,6943760,5.64,0,0.010,product.product_uom_unit,product.product_uom_unit,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,__setup__.product_categ_importation,purchase.route_warehouse0_buy,True,FRADEXAM POMMADE OPHTALMIQUE 5gr,__setup__.product_price_category_imp
