id,name,location_id/id,bin_checksum
__init.stock_location_EOD168  ,EOD168,__init.stock_location_E,
__init.stock_location_EOD173  ,EOD173,__init.stock_location_E,
__init.stock_location_EOD174  ,EOD174,__init.stock_location_E,
__init.stock_location_EOD175  ,EOD175,__init.stock_location_E,
__init.stock_location_EOD176  ,EOD176,__init.stock_location_E,
__init.stock_location_EOD177  ,EOD177,__init.stock_location_E,
__init.stock_location_EOD178  ,EOD178,__init.stock_location_E,
__init.stock_location_EOD180  ,EOD180,__init.stock_location_E,
__init.stock_location_EOD182  ,EOD182,__init.stock_location_E,
__init.stock_location_EOD183  ,EOD183,__init.stock_location_E,
__init.stock_location_EOD184  ,EOD184,__init.stock_location_E,
__init.stock_location_EOD185  ,EOD185,__init.stock_location_E,
__init.stock_location_EOD187  ,EOD187,__init.stock_location_E,
__init.stock_location_EOD188  ,EOD188,__init.stock_location_E,
__init.stock_location_EOD197  ,EOD197,__init.stock_location_E,
__init.stock_location_EOE100  ,EOE100,__init.stock_location_E,
__init.stock_location_EOE101  ,EOE101,__init.stock_location_E,
__init.stock_location_EOE102  ,EOE102,__init.stock_location_E,
__init.stock_location_EOE107  ,EOE107,__init.stock_location_E,
__init.stock_location_EOE108  ,EOE108,__init.stock_location_E,
__init.stock_location_EOE110  ,EOE110,__init.stock_location_E,
__init.stock_location_EOE111  ,EOE111,__init.stock_location_E,
__init.stock_location_EOE113  ,EOE113,__init.stock_location_E,
__init.stock_location_EOE114  ,EOE114,__init.stock_location_E,
__init.stock_location_EOE115  ,EOE115,__init.stock_location_E,
__init.stock_location_EOE117  ,EOE117,__init.stock_location_E,
__init.stock_location_EOE118  ,EOE118,__init.stock_location_E,
__init.stock_location_EOE119  ,EOE119,__init.stock_location_E,
__init.stock_location_EOE120  ,EOE120,__init.stock_location_E,
__init.stock_location_EOE121  ,EOE121,__init.stock_location_E,
__init.stock_location_EOE122  ,EOE122,__init.stock_location_E,
__init.stock_location_EOE123  ,EOE123,__init.stock_location_E,
__init.stock_location_EOE124  ,EOE124,__init.stock_location_E,
__init.stock_location_EOE125  ,EOE125,__init.stock_location_E,
__init.stock_location_EOE126  ,EOE126,__init.stock_location_E,
__init.stock_location_EOE128  ,EOE128,__init.stock_location_E,
__init.stock_location_EOE129  ,EOE129,__init.stock_location_E,
__init.stock_location_EOE130  ,EOE130,__init.stock_location_E,
__init.stock_location_EOE132  ,EOE132,__init.stock_location_E,
__init.stock_location_EOE133  ,EOE133,__init.stock_location_E,
__init.stock_location_EOE134  ,EOE134,__init.stock_location_E,
__init.stock_location_EOE135  ,EOE135,__init.stock_location_E,
__init.stock_location_EOE136  ,EOE136,__init.stock_location_E,
__init.stock_location_EOE137  ,EOE137,__init.stock_location_E,
__init.stock_location_EOE138  ,EOE138,__init.stock_location_E,
__init.stock_location_EOE139  ,EOE139,__init.stock_location_E,
__init.stock_location_EOE140  ,EOE140,__init.stock_location_E,
__init.stock_location_EOE141  ,EOE141,__init.stock_location_E,
__init.stock_location_EOE143  ,EOE143,__init.stock_location_E,
__init.stock_location_EOE145  ,EOE145,__init.stock_location_E,
__init.stock_location_EOE146  ,EOE146,__init.stock_location_E,
__init.stock_location_EOE147  ,EOE147,__init.stock_location_E,
__init.stock_location_EOE149  ,EOE149,__init.stock_location_E,
__init.stock_location_EOE150  ,EOE150,__init.stock_location_E,
__init.stock_location_EOE151  ,EOE151,__init.stock_location_E,
__init.stock_location_EOE154  ,EOE154,__init.stock_location_E,
__init.stock_location_EOE156  ,EOE156,__init.stock_location_E,
__init.stock_location_EOE158  ,EOE158,__init.stock_location_E,
__init.stock_location_EOE160  ,EOE160,__init.stock_location_E,
__init.stock_location_EOE161  ,EOE161,__init.stock_location_E,
__init.stock_location_EOE170  ,EOE170,__init.stock_location_E,
__init.stock_location_EOE175  ,EOE175,__init.stock_location_E,
__init.stock_location_EOE178  ,EOE178,__init.stock_location_E,
__init.stock_location_EOE180  ,EOE180,__init.stock_location_E,
__init.stock_location_EOE183  ,EOE183,__init.stock_location_E,
__init.stock_location_EOE184  ,EOE184,__init.stock_location_E,
__init.stock_location_EOE185  ,EOE185,__init.stock_location_E,
__init.stock_location_EOE186  ,EOE186,__init.stock_location_E,
__init.stock_location_EOE187  ,EOE187,__init.stock_location_E,
__init.stock_location_EOE188  ,EOE188,__init.stock_location_E,
__init.stock_location_EOE194  ,EOE194,__init.stock_location_E,
__init.stock_location_EOE195  ,EOE195,__init.stock_location_E,
__init.stock_location_EOE196  ,EOE196,__init.stock_location_E,
__init.stock_location_EOE197  ,EOE197,__init.stock_location_E,
__init.stock_location_EOF102  ,EOF102,__init.stock_location_E,
__init.stock_location_EOF104  ,EOF104,__init.stock_location_E,
__init.stock_location_EOF106  ,EOF106,__init.stock_location_E,
__init.stock_location_EOF112  ,EOF112,__init.stock_location_E,
__init.stock_location_EOF116  ,EOF116,__init.stock_location_E,
__init.stock_location_EOF121  ,EOF121,__init.stock_location_E,
__init.stock_location_EOF123  ,EOF123,__init.stock_location_E,
__init.stock_location_EOF124  ,EOF124,__init.stock_location_E,
__init.stock_location_EOF125  ,EOF125,__init.stock_location_E,
__init.stock_location_EOF126  ,EOF126,__init.stock_location_E,
__init.stock_location_EOF127  ,EOF127,__init.stock_location_E,
__init.stock_location_EOF131  ,EOF131,__init.stock_location_E,
__init.stock_location_EOF133  ,EOF133,__init.stock_location_E,
__init.stock_location_EOF134  ,EOF134,__init.stock_location_E,
__init.stock_location_EOF135  ,EOF135,__init.stock_location_E,
__init.stock_location_EOF136  ,EOF136,__init.stock_location_E,
__init.stock_location_EOF137  ,EOF137,__init.stock_location_E,
__init.stock_location_EOF141  ,EOF141,__init.stock_location_E,
__init.stock_location_EOF142  ,EOF142,__init.stock_location_E,
__init.stock_location_EOF143  ,EOF143,__init.stock_location_E,
__init.stock_location_EOF144  ,EOF144,__init.stock_location_E,
__init.stock_location_EOF145  ,EOF145,__init.stock_location_E,
__init.stock_location_EOF147  ,EOF147,__init.stock_location_E,
__init.stock_location_EOF151  ,EOF151,__init.stock_location_E,
__init.stock_location_EOF152  ,EOF152,__init.stock_location_E,
__init.stock_location_EOF153  ,EOF153,__init.stock_location_E,
__init.stock_location_EOF154  ,EOF154,__init.stock_location_E,
__init.stock_location_EOF155  ,EOF155,__init.stock_location_E,
__init.stock_location_EOF156  ,EOF156,__init.stock_location_E,
__init.stock_location_EOF157  ,EOF157,__init.stock_location_E,
__init.stock_location_EOF164  ,EOF164,__init.stock_location_E,
__init.stock_location_EOF167  ,EOF167,__init.stock_location_E,
__init.stock_location_EOF173  ,EOF173,__init.stock_location_E,
__init.stock_location_EOF174  ,EOF174,__init.stock_location_E,
__init.stock_location_EOF175  ,EOF175,__init.stock_location_E,
__init.stock_location_EOF176  ,EOF176,__init.stock_location_E,
__init.stock_location_EOF177  ,EOF177,__init.stock_location_E,
__init.stock_location_EOF181  ,EOF181,__init.stock_location_E,
__init.stock_location_EOF185  ,EOF185,__init.stock_location_E,
__init.stock_location_EOF186  ,EOF186,__init.stock_location_E,
__init.stock_location_EOF193  ,EOF193,__init.stock_location_E,
__init.stock_location_EOF194  ,EOF194,__init.stock_location_E,
__init.stock_location_EOF195  ,EOF195,__init.stock_location_E,
__init.stock_location_EOF196  ,EOF196,__init.stock_location_E,
__init.stock_location_EOF201  ,EOF201,__init.stock_location_E,
__init.stock_location_EOF202  ,EOF202,__init.stock_location_E,
__init.stock_location_EOF204  ,EOF204,__init.stock_location_E,
__init.stock_location_EOF205  ,EOF205,__init.stock_location_E,
__init.stock_location_EOF206  ,EOF206,__init.stock_location_E,
__init.stock_location_EOF211  ,EOF211,__init.stock_location_E,
__init.stock_location_EOF212  ,EOF212,__init.stock_location_E,
__init.stock_location_EOF215  ,EOF215,__init.stock_location_E,
__init.stock_location_EOF216  ,EOF216,__init.stock_location_E,
__init.stock_location_EOF221  ,EOF221,__init.stock_location_E,
__init.stock_location_EOF223  ,EOF223,__init.stock_location_E,
__init.stock_location_EOF224  ,EOF224,__init.stock_location_E,
__init.stock_location_EOF226  ,EOF226,__init.stock_location_E,
__init.stock_location_EOF234  ,EOF234,__init.stock_location_E,
__init.stock_location_EOF237  ,EOF237,__init.stock_location_E,
__init.stock_location_EOG102  ,EOG102,__init.stock_location_E,
__init.stock_location_EOG104  ,EOG104,__init.stock_location_E,
__init.stock_location_EOG105  ,EOG105,__init.stock_location_E,
__init.stock_location_EOG113  ,EOG113,__init.stock_location_E,
__init.stock_location_EOG116  ,EOG116,__init.stock_location_E,
__init.stock_location_EOG122  ,EOG122,__init.stock_location_E,
__init.stock_location_EOG124  ,EOG124,__init.stock_location_E,
__init.stock_location_EOG127  ,EOG127,__init.stock_location_E,
__init.stock_location_EOG131  ,EOG131,__init.stock_location_E,
__init.stock_location_EOG132  ,EOG132,__init.stock_location_E,
__init.stock_location_EOG133  ,EOG133,__init.stock_location_E,
__init.stock_location_EOG134  ,EOG134,__init.stock_location_E,
__init.stock_location_EOG135  ,EOG135,__init.stock_location_E,
__init.stock_location_EOG141  ,EOG141,__init.stock_location_E,
__init.stock_location_EOG142  ,EOG142,__init.stock_location_E,
__init.stock_location_EOG143  ,EOG143,__init.stock_location_E,
__init.stock_location_EOG144  ,EOG144,__init.stock_location_E,
__init.stock_location_EOG145  ,EOG145,__init.stock_location_E,
__init.stock_location_EOG146  ,EOG146,__init.stock_location_E,
__init.stock_location_EOG152  ,EOG152,__init.stock_location_E,
__init.stock_location_EOG161  ,EOG161,__init.stock_location_E,
__init.stock_location_EOG162  ,EOG162,__init.stock_location_E,
__init.stock_location_EOG164  ,EOG164,__init.stock_location_E,
__init.stock_location_EOG165  ,EOG165,__init.stock_location_E,
__init.stock_location_EOG167  ,EOG167,__init.stock_location_E,
__init.stock_location_EOG171  ,EOG171,__init.stock_location_E,
__init.stock_location_EOG172  ,EOG172,__init.stock_location_E,
__init.stock_location_EOG173  ,EOG173,__init.stock_location_E,
__init.stock_location_EOG174  ,EOG174,__init.stock_location_E,
__init.stock_location_EOG176  ,EOG176,__init.stock_location_E,
__init.stock_location_EOG177  ,EOG177,__init.stock_location_E,
__init.stock_location_EOG181  ,EOG181,__init.stock_location_E,
__init.stock_location_EOG182  ,EOG182,__init.stock_location_E,
__init.stock_location_EOG183  ,EOG183,__init.stock_location_E,
__init.stock_location_EOG184  ,EOG184,__init.stock_location_E,
__init.stock_location_EOG185  ,EOG185,__init.stock_location_E,
__init.stock_location_EOG186  ,EOG186,__init.stock_location_E,
__init.stock_location_EOG191  ,EOG191,__init.stock_location_E,
__init.stock_location_EOG192  ,EOG192,__init.stock_location_E,
__init.stock_location_EOG193  ,EOG193,__init.stock_location_E,
__init.stock_location_EOG195  ,EOG195,__init.stock_location_E,
__init.stock_location_EOG196  ,EOG196,__init.stock_location_E,
__init.stock_location_EOG201  ,EOG201,__init.stock_location_E,
__init.stock_location_EOH104  ,EOH104,__init.stock_location_E,
__init.stock_location_EOH105  ,EOH105,__init.stock_location_E,
__init.stock_location_EOH106  ,EOH106,__init.stock_location_E,
__init.stock_location_EOH107  ,EOH107,__init.stock_location_E,
__init.stock_location_EOH111  ,EOH111,__init.stock_location_E,
__init.stock_location_EOH112  ,EOH112,__init.stock_location_E,
__init.stock_location_EOH113  ,EOH113,__init.stock_location_E,
__init.stock_location_EOH114  ,EOH114,__init.stock_location_E,
__init.stock_location_EOH115  ,EOH115,__init.stock_location_E,
__init.stock_location_EOH116  ,EOH116,__init.stock_location_E,
__init.stock_location_EOH117  ,EOH117,__init.stock_location_E,
__init.stock_location_EOH121  ,EOH121,__init.stock_location_E,
__init.stock_location_EOH122  ,EOH122,__init.stock_location_E,
__init.stock_location_EOH123  ,EOH123,__init.stock_location_E,
__init.stock_location_EOH125  ,EOH125,__init.stock_location_E,
__init.stock_location_EOH127  ,EOH127,__init.stock_location_E,
__init.stock_location_EOH131  ,EOH131,__init.stock_location_E,
__init.stock_location_EOH132  ,EOH132,__init.stock_location_E,
__init.stock_location_EOH133  ,EOH133,__init.stock_location_E,
__init.stock_location_EOH134  ,EOH134,__init.stock_location_E,
__init.stock_location_EOH135  ,EOH135,__init.stock_location_E,
__init.stock_location_EOH137  ,EOH137,__init.stock_location_E,
__init.stock_location_EOH146  ,EOH146,__init.stock_location_E,
__init.stock_location_EOH147  ,EOH147,__init.stock_location_E,
__init.stock_location_EOH154  ,EOH154,__init.stock_location_E,
__init.stock_location_EOH156  ,EOH156,__init.stock_location_E,
__init.stock_location_EOH162  ,EOH162,__init.stock_location_E,
__init.stock_location_EOH163  ,EOH163,__init.stock_location_E,
__init.stock_location_EOH164  ,EOH164,__init.stock_location_E,
__init.stock_location_EOH167  ,EOH167,__init.stock_location_E,
__init.stock_location_EOH173  ,EOH173,__init.stock_location_E,
__init.stock_location_EOH177  ,EOH177,__init.stock_location_E,
__init.stock_location_EOH181  ,EOH181,__init.stock_location_E,
__init.stock_location_EOH182  ,EOH182,__init.stock_location_E,
__init.stock_location_EOH187  ,EOH187,__init.stock_location_E,
__init.stock_location_EOH191  ,EOH191,__init.stock_location_E,
__init.stock_location_EOH194  ,EOH194,__init.stock_location_E,
__init.stock_location_EOH196  ,EOH196,__init.stock_location_E,
__init.stock_location_EOH201  ,EOH201,__init.stock_location_E,
__init.stock_location_EOH202  ,EOH202,__init.stock_location_E,
__init.stock_location_EOH204  ,EOH204,__init.stock_location_E,
__init.stock_location_EOH205  ,EOH205,__init.stock_location_E,
__init.stock_location_EOH206  ,EOH206,__init.stock_location_E,
__init.stock_location_EOH207  ,EOH207,__init.stock_location_E,
__init.stock_location_EOH212  ,EOH212,__init.stock_location_E,
__init.stock_location_EOH215  ,EOH215,__init.stock_location_E,
__init.stock_location_EOH217  ,EOH217,__init.stock_location_E,
__init.stock_location_EOH221  ,EOH221,__init.stock_location_E,
__init.stock_location_EOH222  ,EOH222,__init.stock_location_E,
__init.stock_location_EOH224  ,EOH224,__init.stock_location_E,
__init.stock_location_EOH227  ,EOH227,__init.stock_location_E,
__init.stock_location_EOH232  ,EOH232,__init.stock_location_E,
__init.stock_location_EOH236  ,EOH236,__init.stock_location_E,
__init.stock_location_EOH237  ,EOH237,__init.stock_location_E,
__init.stock_location_EOI100  ,EOI100,__init.stock_location_E,
__init.stock_location_EOI101  ,EOI101,__init.stock_location_E,
__init.stock_location_EOI102  ,EOI102,__init.stock_location_E,
__init.stock_location_EOI103  ,EOI103,__init.stock_location_E,
__init.stock_location_EOI104  ,EOI104,__init.stock_location_E,
__init.stock_location_EOI105  ,EOI105,__init.stock_location_E,
__init.stock_location_EOI106  ,EOI106,__init.stock_location_E,
__init.stock_location_EOI107  ,EOI107,__init.stock_location_E,
__init.stock_location_EOI108  ,EOI108,__init.stock_location_E,
__init.stock_location_EOI109  ,EOI109,__init.stock_location_E,
__init.stock_location_EOI110  ,EOI110,__init.stock_location_E,
__init.stock_location_EOI111  ,EOI111,__init.stock_location_E,
__init.stock_location_EOI112  ,EOI112,__init.stock_location_E,
__init.stock_location_EOI113  ,EOI113,__init.stock_location_E,
__init.stock_location_EOI114  ,EOI114,__init.stock_location_E,
__init.stock_location_EOI115  ,EOI115,__init.stock_location_E,
__init.stock_location_EOI116  ,EOI116,__init.stock_location_E,
__init.stock_location_EOI117  ,EOI117,__init.stock_location_E,
__init.stock_location_EOI118  ,EOI118,__init.stock_location_E,
__init.stock_location_EOI119  ,EOI119,__init.stock_location_E,
__init.stock_location_EOI120  ,EOI120,__init.stock_location_E,
__init.stock_location_EOI121  ,EOI121,__init.stock_location_E,
__init.stock_location_EOI122  ,EOI122,__init.stock_location_E,
__init.stock_location_EOI123  ,EOI123,__init.stock_location_E,
__init.stock_location_EOI124  ,EOI124,__init.stock_location_E,
__init.stock_location_EOI126  ,EOI126,__init.stock_location_E,
__init.stock_location_EOI127  ,EOI127,__init.stock_location_E,
__init.stock_location_EOI128  ,EOI128,__init.stock_location_E,
__init.stock_location_EOI129  ,EOI129,__init.stock_location_E,
__init.stock_location_EOI130  ,EOI130,__init.stock_location_E,
__init.stock_location_EOI131  ,EOI131,__init.stock_location_E,
__init.stock_location_EOI132  ,EOI132,__init.stock_location_E,
__init.stock_location_EOI133  ,EOI133,__init.stock_location_E,
__init.stock_location_EOI134  ,EOI134,__init.stock_location_E,
__init.stock_location_EOZ000  ,EOZ000,__init.stock_location_E,
__init.stock_location_EPC133  ,EPC133,__init.stock_location_E,
__init.stock_location_EPH003  ,EPH003,__init.stock_location_E,
__init.stock_location_EPH004  ,EPH004,__init.stock_location_E,
__init.stock_location_EPH005  ,EPH005,__init.stock_location_E,
__init.stock_location_EPH006  ,EPH006,__init.stock_location_E,
__init.stock_location_EPH007  ,EPH007,__init.stock_location_E,
__init.stock_location_EPH008  ,EPH008,__init.stock_location_E,
__init.stock_location_EPH009  ,EPH009,__init.stock_location_E,
__init.stock_location_EPH010  ,EPH010,__init.stock_location_E,
__init.stock_location_EPH011  ,EPH011,__init.stock_location_E,
__init.stock_location_EPH012  ,EPH012,__init.stock_location_E,
__init.stock_location_EPH014  ,EPH014,__init.stock_location_E,
__init.stock_location_EPH022  ,EPH022,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA100  ,EXA100,__init.stock_location_E,
__init.stock_location_EXA101  ,EXA101,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA200  ,EXA200,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA300  ,EXA300,__init.stock_location_E,
__init.stock_location_EXA302  ,EXA302,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA400  ,EXA400,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA500  ,EXA500,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
__init.stock_location_EXA600  ,EXA600,__init.stock_location_E,
