id,width,depth,list_price,length
__import__.product_5940503,0,0,250.00,0
__import__.product_5940906,0,0,684.30,0
__import__.product_5940907,0,0,684.30,0
__import__.product_5941071,0,0,1439.00,0
__import__.product_5941320,0,0,76.00,0
__import__.product_5941340,0,0,155.00,0
__import__.product_5941350,0,0,95.00,0
__import__.product_5947756,0,0,486.00,0
__import__.product_5948331,0,0,15.00,0
__import__.product_5949440,0,0,15.00,0
__import__.product_5950030,0,0,25.00,0
__import__.product_5955545,0,0,64.00,0
__import__.product_5962009,15.10,13.40,38.90,15.10
__import__.product_5967006,0,0,192.00,0
__import__.product_5967007,0,0,192.00,0
__import__.product_5967008,0,0,150.00,0
__import__.product_5967009,0,0,150.00,0
__import__.product_5967010,2.80,1.30,2.50,10.70
__import__.product_5967011,2.80,1.30,2.50,11.40
__import__.product_5967012,0,0,52.00,0
__import__.product_5976535,0,0,2.50,0
__import__.product_5982000,0,0,185.00,0
__import__.product_5984000,0,0,370.00,0
__import__.product_5985051,0,0,40.90,0
__import__.product_5987124,0,0,39.50,0
__import__.product_5987654,0,0,19600.00,0
__import__.product_5989098,0,0,525.00,0
__import__.product_5992145,5.00,35.00,95.90,26.80
__import__.product_5992146,39.50,29.30,95.90,58.00
__import__.product_5999980,0,0,1350.00,0
__import__.product_5999991,0,0,1650.00,0
__import__.product_5999992,0,0,2000.00,0
__import__.product_5999996,0,0,250.00,0
__import__.product_5999999,0,0,6000.00,0
__import__.product_6020101,0,0,6.90,0
__import__.product_6020118,0,0,47.10,0
__import__.product_6020119,0,0,6.20,0
__import__.product_6023918,3.90,9.70,5.60,3.90
__import__.product_6028805,0,0,9.00,0
__import__.product_6039003,0,0,23.50,0
__import__.product_6039201,0,0,6.20,0
__import__.product_6039202,0,0,12.20,0
__import__.product_6040007,0,0,18.60,0
__import__.product_6040009,0,0,69.60,0
__import__.product_6040011,12.80,3.80,22.50,18.00
__import__.product_6040043,0,0,25.00,0
__import__.product_6040048,0,0,2.30,0
__import__.product_6040201,0,0,250.00,0
__import__.product_6042361,0,0,8.20,0
__import__.product_6042362,0,0,8.20,0
__import__.product_6042365,0,0,8.20,0
__import__.product_6042560,0,0,241.00,0
__import__.product_6042561,0,0,240.50,0
__import__.product_6043000,0,0,1250.00,0
__import__.product_6046801,0,0,24.30,0
__import__.product_6046802,0,0,24.30,0
__import__.product_6046803,0,0,24.30,0
__import__.product_6046804,0,0,24.30,0
__import__.product_6046805,0,0,24.30,0
__import__.product_6046806,0,0,24.30,0
__import__.product_6046807,0,0,24.30,0
__import__.product_6048410,12.60,6.70,5.50,24.20
__import__.product_6048430,12.50,6.80,5.50,24.30
__import__.product_6100691,0,0,438.00,0
__import__.product_6100811,0,0,603.60,0
__import__.product_6100852,0,0,1034.40,0
__import__.product_6100853,0,0,724.80,0
__import__.product_6105494,0,0,15.10,0
__import__.product_6123024,0,0,78.70,0
__import__.product_6130040,0,0,11.40,0
__import__.product_6140285,0,0,1684.00,0
__import__.product_6153532,0,0,441.70,0
__import__.product_6164401,0,0,13.50,0
__import__.product_6164402,7.00,6.60,28.70,14.80
__import__.product_6164403,7.00,6.60,45.60,14.80
__import__.product_6170004,0,0,15.60,0
__import__.product_6184813,0,0,90.00,0
__import__.product_6184817,0,0,54.60,0
__import__.product_6197012,4.00,10.60,10.00,4.00
__import__.product_6197021,0,0,9.50,0
__import__.product_6197022,0,0,10.50,0
__import__.product_6197024,7.30,30.40,10.50,11.40
__import__.product_6197027,14.30,14.20,17.90,14.30
__import__.product_6200003,0,0,40.00,0
__import__.product_6242046,0,0,17.00,0
__import__.product_6248030,0,0,4.50,0
__import__.product_6251307,0,0,37.00,0
__import__.product_6251321,0,0,51.00,0
__import__.product_6258002,13.40,1.00,5.20,24.60
__import__.product_6258009,19.00,5.60,6.50,25.00
__import__.product_6258029,0,0,42.00,0
__import__.product_6259611,39.30,20.30,189.00,39.60
__import__.product_6259676,0,0,217.00,0
__import__.product_6260007,0,0,1.90,0
__import__.product_6260012,0,0,6.00,0
__import__.product_6260042,0,0,7.00,0
__import__.product_6260718,0,0,27.20,0
__import__.product_6260719,0,0,23.80,0
__import__.product_6267001,0,0,199.00,0
__import__.product_6277003,20.40,26.70,23.10,36.70
__import__.product_6277005,0,0,5.10,0
__import__.product_6277007,0,0,57.80,0
__import__.product_6277010,0,0,57.80,0
__import__.product_6277017,0,0,84.00,0
__import__.product_6277018,0,0,115.60,0
__import__.product_6277024,0,0,74.50,0
__import__.product_6297107,0,0,8.00,0
__import__.product_6330127,0,0,143.00,0
__import__.product_6330213,0,0,189.00,0
__import__.product_6330611,0,0,4.50,0
__import__.product_6330622,0,0,174.00,0
__import__.product_6330633,0,0,227.00,0
__import__.product_6330691,0,0,6.20,0
__import__.product_6330790,0,0,102.50,0
__import__.product_6330816,0,0,246.60,0
__import__.product_6330917,13.90,6.80,201.00,14.30
__import__.product_6330922,14.20,6.30,222.00,14.20
__import__.product_6333094,0,0,9.50,0
__import__.product_6333095,0,0,11.60,0
__import__.product_6334715,0,0,6.00,0
__import__.product_6335687,0,0,89.00,0
__import__.product_6342173,0,0,6.40,0
__import__.product_6350307,0,0,1.70,0
__import__.product_6350308,0,0,39.90,0
__import__.product_6350333,5.20,6.30,15.40,5.20
__import__.product_6350351,0,0,10.30,0
__import__.product_6350534,0,0,46.60,0
__import__.product_6351832,0,0,53.30,0
__import__.product_6352008,0,0,2.60,0
__import__.product_6352009,0,0,6.20,0
__import__.product_6352014,0,0,10.50,0
__import__.product_6352043,0,0,1.20,0
__import__.product_6352098,0,0,6.30,0
__import__.product_6355000,0,0,30.00,0
__import__.product_6355008,0,0,3199.00,0
__import__.product_6355009,0,0,148.80,0
__import__.product_6355010,0,0,148.80,0
__import__.product_6355011,0,0,148.80,0
__import__.product_6355019,0,0,4.40,0
__import__.product_6355029,0,0,190.00,0
__import__.product_6355033,0,0,295.00,0
__import__.product_6355043,0,0,458.60,0
__import__.product_6355044,0,0,1482.50,0
__import__.product_6357324,0,0,62.50,0
__import__.product_6357877,0,0,148.80,0
__import__.product_6358105,0,0,25.00,0
__import__.product_6390018,0,0,77.60,0
__import__.product_6390028,0,0,162.90,0
__import__.product_6390030,0,0,94.10,0
__import__.product_6395004,0,0,225.00,0
__import__.product_6395005,0,0,17.30,0
__import__.product_6395022,0,0,5.70,0
__import__.product_6395067,0,0,54.70,0
__import__.product_6400012,12.70,3.50,63.50,18.10
__import__.product_6400021,12.80,3.60,56.10,18.00
__import__.product_6400116,0,0,19.00,0
__import__.product_6401052,5.00,14.30,80.40,5.00
__import__.product_6406912,13.00,3.50,67.00,18.10
__import__.product_6406913,12.80,3.90,69.30,18.30
__import__.product_6440350,0,0,76.00,0
__import__.product_6440525,0,0,63.00,0
__import__.product_6446001,0,0,22.00,0
__import__.product_6446005,0,0,22.00,0
__import__.product_6446014,3.00,17.80,56.00,24.50
__import__.product_6446015,17.90,3.00,55.00,24.70
__import__.product_6446019,6.90,6.00,48.00,13.80
__import__.product_6446023,0,0,44.00,0
__import__.product_6446024,6.90,6.00,41.00,13.80
__import__.product_6446025,0,0,41.00,0
__import__.product_6446026,17.90,3.00,54.00,24.80
__import__.product_6446027,17.90,3.00,53.00,24.80
__import__.product_6446028,0,0,47.00,0
__import__.product_6446029,0,0,45.00,0
__import__.product_6446030,6.90,6.00,45.00,13.80
__import__.product_6446031,6.90,6.00,45.00,13.80
__import__.product_6446032,0,0,28.00,0
__import__.product_6446033,6.90,6.00,45.00,13.80
__import__.product_6446034,0,0,40.00,0
__import__.product_6446035,0,0,45.00,0
__import__.product_6446037,6.90,6.00,41.00,13.80
__import__.product_6446038,0,0,24.00,0
__import__.product_6446039,0,0,36.10,0
__import__.product_6446051,0,0,42.00,0
__import__.product_6446052,0,0,47.00,0
__import__.product_6446053,5.90,6.50,47.00,13.50
__import__.product_6446054,0,0,42.00,0
__import__.product_6446130,0,0,66.00,0
__import__.product_6446443,0,0,40.00,0
__import__.product_6448742,0,0,50.10,0
__import__.product_6450010,0,0,1715.00,0
__import__.product_6450015,0,0,320.00,0
__import__.product_6450025,0,0,32.50,0
__import__.product_6450029,0,0,1686.00,0
__import__.product_6450030,0,0,1640.00,0
__import__.product_6450033,0,0,2200.00,0
__import__.product_6450085,0,0,24.00,0
__import__.product_6450086,0,0,8.00,0
__import__.product_6450089,0,0,32.00,0
__import__.product_6450090,0,0,43.00,0
__import__.product_6450645,0,0,10.00,0
__import__.product_6502214,0,0,399.00,0
__import__.product_6502224,0,0,30.00,0
__import__.product_6508011,0,0,369.00,0
__import__.product_6508051,0,0,369.00,0
__import__.product_6508151,0,0,406.00,0
__import__.product_6600800,9.90,13.00,16.10,18.80
__import__.product_6600806,13.00,19.00,31.40,13.50
__import__.product_6600848,0,0,16.00,0
__import__.product_6600858,0,0,147.30,0
__import__.product_6600865,0,0,77.40,0
__import__.product_6600903,0,0,80.50,0
__import__.product_6601081,0,0,14.50,0
__import__.product_6602760,0,0,439.80,0
__import__.product_6605000,0,0,45.00,0
__import__.product_6605002,0,0,12.50,0
__import__.product_6605003,0,0,9.30,0
__import__.product_6605005,0,0,315.00,0
__import__.product_6605006,0,0,11.50,0
__import__.product_6605008,0,0,62.50,0
__import__.product_6605010,0,0,19.50,0
__import__.product_6605050,0,0,61.10,0
__import__.product_6605052,0,0,11.90,0
__import__.product_6605058,0,0,11.90,0
__import__.product_6606002,0,0,19.50,0
__import__.product_6610010,0,0,157.80,0
__import__.product_6611110,0,0,394.80,0
__import__.product_6611140,0,0,23.30,0
__import__.product_6615000,0,0,464.00,0
__import__.product_6615001,0,0,335.00,0
__import__.product_6615011,0,0,235.50,0
__import__.product_6615012,0,0,6.20,0
__import__.product_6615013,0,0,20.90,0
__import__.product_6615017,0,0,76.50,0
__import__.product_6615018,0,0,1722.00,0
__import__.product_6615246,0,0,26.00,0
__import__.product_6623036,0,0,30.00,0
__import__.product_6623404,0,0,3.20,0
__import__.product_6627590,0,0,5.40,0
__import__.product_6628101,0,0,167.60,0
__import__.product_6650001,0,0,659.10,0
__import__.product_6655002,0,0,92.00,0
__import__.product_6655003,0,0,29.90,0
__import__.product_6660002,0,0,16.10,0
__import__.product_6660005,0,0,82.00,0
__import__.product_6660007,0,0,97.10,0
__import__.product_6660008,0,0,9975.00,0
__import__.product_6660025,0,0,162.00,0
__import__.product_6660090,0,0,3977.00,0
__import__.product_6660831,0,0,141.00,0
__import__.product_6662989,7.80,23.70,23.60,7.80
__import__.product_6683003,0,0,1165.10,0
__import__.product_6690101,0,0,123.70,0
__import__.product_6690601,0,0,62.00,0
__import__.product_6692654,0,0,32.50,0
__import__.product_6704550,0,0,48.00,0
__import__.product_6705750,0,0,66.00,0
__import__.product_6706008,0,0,48.70,0
__import__.product_6706037,5.30,14.70,5.10,5.30
__import__.product_6707692,4.70,8.30,4.10,4.70
__import__.product_6723630,0,0,3966.00,0
__import__.product_6728524,0,0,30.60,0
__import__.product_6730403,5.70,10.50,14.60,5.70
__import__.product_6732514,0,0,85.80,0
__import__.product_6739893,0,0,10.00,0
__import__.product_6741737,0,0,9.00,0
__import__.product_6742369,0,0,10.10,0
__import__.product_6755751,0,0,25.00,0
__import__.product_6756911,2.80,2.60,13.00,6.30
__import__.product_6759708,0,0,38.00,0
__import__.product_6763001,0,0,232.10,0
__import__.product_6764690,0,0,5.60,0
__import__.product_6765376,5.60,1.80,8.70,10.60
__import__.product_6765548,5.30,5.70,11.70,2.50
__import__.product_6767576,0,0,118.90,0
__import__.product_6768050,0,0,40.00,0
__import__.product_6768587,0,0,6.00,0
__import__.product_6771052,5.40,5.70,4.50,2.50
__import__.product_6771224,0,0,64.00,0
__import__.product_6777356,0,0,34.30,0
__import__.product_6781429,0,0,6.00,0
__import__.product_6782311,0,0,236.00,0
__import__.product_6784592,16.80,9.00,138.30,26.20
__import__.product_6789537,0,0,124.00,0
__import__.product_6808105,0,0,5.60,0
__import__.product_6815003,0,0,63.80,0
__import__.product_6815014,0,0,3291.00,0
__import__.product_6815801,0,0,16.20,0
__import__.product_6823754,3.10,9.40,6.60,3.10
__import__.product_6828556,5.20,5.70,5.50,2.50
__import__.product_6828630,0,0,5.50,0
__import__.product_6828800,0,0,20.80,0
__import__.product_6829538,7.30,7.10,55.90,17.00
__import__.product_6830002,0,0,3.00,0
__import__.product_6835740,5.30,1.40,4.50,10.50
__import__.product_6835757,5.30,10.60,6.00,1.80
__import__.product_6837710,0,0,8.80,0
__import__.product_6848441,7.00,13.80,15.80,7.00
__import__.product_6849156,5.00,15.60,9.60,5.00
__import__.product_6866860,0,0,119.00,0
__import__.product_6867993,4.60,7.00,3.30,1.80
__import__.product_6868277,0,0,5.10,0
__import__.product_6869058,5.40,11.60,4.70,5.40
__import__.product_6869242,5.50,3.80,8.90,11.80
__import__.product_6871641,0,0,20.90,0
__import__.product_6873887,0,0,8.40,0
__import__.product_6878241,0,0,6.00,0
__import__.product_6896871,9.00,9.30,37.60,23.20
__import__.product_6900060,18.80,19.00,36.50,21.70
__import__.product_6900065,18.90,19.20,36.50,21.80
__import__.product_6900070,19.00,18.90,36.50,21.80
__import__.product_6900075,19.00,19.00,36.50,21.80
__import__.product_6900080,19.00,18.90,36.50,21.80
__import__.product_6900085,18.90,19.00,36.50,21.70
__import__.product_6903200,0,0,22.00,0
__import__.product_6905222,7.10,13.70,15.70,7.10
__import__.product_6933715,0,0,9.50,0
__import__.product_6938690,7.30,14.00,10.10,7.30
__import__.product_6960001,0,0,107.90,0
__import__.product_6963113,0,0,18.20,0
__import__.product_6964070,4.60,8.90,9.20,4.60
__import__.product_6964265,0,0,6.00,0
__import__.product_6964472,4.70,8.70,4.70,3.70
__import__.product_6979634,0,0,39.00,0
__import__.product_6980400,0,0,165.00,0
__import__.product_6987303,0,0,7.10,0
__import__.product_6990410,0,0,2401.00,0
__import__.product_6994210,0,0,1073.00,0
__import__.product_6998809,0,0,67.00,0
__import__.product_7020036,0,0,89.00,0
__import__.product_7026250,0,0,10.10,0
__import__.product_7026267,0,0,30.20,0
__import__.product_7031972,1.70,7.70,8.20,10.60
__import__.product_7047184,0,0,205.00,0
__import__.product_7048127,0,0,199.00,0
__import__.product_7049127,3.00,2.10,6.40,10.90
__import__.product_7050171,0,0,5.80,0
__import__.product_7050248,0,0,21.10,0
__import__.product_7050260,0,0,8.70,0
__import__.product_7060606,0,0,199.00,0
__import__.product_7068490,0,0,12.30,0
__import__.product_7081220,10.00,12.00,12.00,10.00
__import__.product_7100486,0,0,267.90,0
__import__.product_7102001,0,0,42.00,0
__import__.product_7103619,0,0,24.00,0
__import__.product_7103625,0,0,8.70,0
__import__.product_7104502,0,0,22.00,0
__import__.product_7104503,0,0,171.00,0
__import__.product_7108000,0,0,10.00,0
__import__.product_7109802,0,0,90.50,0
__import__.product_7109803,0,0,14.60,0
__import__.product_7110008,0,0,33.30,0
__import__.product_7110012,0,0,72.50,0
__import__.product_7110018,0,0,65.10,0
__import__.product_7110019,0,0,67.50,0
__import__.product_7110032,4.40,9.00,37.40,4.40
__import__.product_7110033,0,0,1385.50,0
__import__.product_7116409,8.00,16.60,21.00,8.00
__import__.product_7121100,0,0,3534.00,0
__import__.product_7140005,0,0,5.30,0
__import__.product_7140307,0,0,82.60,0
__import__.product_7140536,0,0,47.00,0
__import__.product_7140537,0,0,35.60,0
__import__.product_7140545,0,0,280.90,0
__import__.product_7140788,0,0,131.20,0
__import__.product_7141018,0,0,1.60,0
__import__.product_7141020,3.50,2.10,1.60,14.00
__import__.product_7141022,3.50,2.00,1.60,14.00
__import__.product_7141058,0,0,267.90,0
__import__.product_7142503,0,0,3.40,0
__import__.product_7144502,0,0,64.00,0
__import__.product_7145006,0,0,4.40,0
__import__.product_7145063,2.90,1.30,67.00,13.00
__import__.product_7145122,0,0,165.00,0
__import__.product_7145225,0,0,7.00,0
__import__.product_7145637,0,0,64.00,0
__import__.product_7145644,0,0,98.00,0
__import__.product_7145689,0,0,101.60,0
__import__.product_7145722,0,0,187.00,0
__import__.product_7146824,0,0,90.20,0
__import__.product_7148402,0,0,42.30,0
__import__.product_7149359,0,0,6.50,0
__import__.product_7149474,0,0,6.70,0
__import__.product_7194088,0,0,5.60,0
__import__.product_7194289,0,0,5.60,0
__import__.product_7200003,0,0,33.00,0
__import__.product_7210201,0,0,5.20,0
__import__.product_7220057,0,0,6742.70,0
__import__.product_7239425,0,0,5.90,0
__import__.product_7250016,0,0,86.30,0
__import__.product_7253862,0,0,47.80,0
__import__.product_7253879,0,0,33.20,0
__import__.product_7307788,0,0,3.80,0
__import__.product_7311890,0,0,418.00,0
__import__.product_7311970,0,0,119.00,0
__import__.product_7329536,0,0,22.60,0
__import__.product_7334121,0,0,222.00,0
__import__.product_7402626,0,0,50.00,0
__import__.product_7405001,0,0,170.00,0
__import__.product_7405002,0,0,165.00,0
__import__.product_7405003,0,0,170.00,0
__import__.product_7405040,0,0,170.00,0
__import__.product_7405041,0,0,170.00,0
__import__.product_7405042,0,0,170.00,0
__import__.product_7405043,0,0,170.00,0
__import__.product_7405044,0,0,170.00,0
__import__.product_7405045,0,0,170.00,0
__import__.product_7405046,0,0,170.00,0
__import__.product_7405140,0,0,110.00,0
__import__.product_7405142,0,0,110.00,0
__import__.product_7405143,0,0,110.00,0
__import__.product_7405998,0,0,37.20,0
__import__.product_7406044,0,0,188.00,0
__import__.product_7411901,0,0,1427.10,0
__import__.product_7413002,0,0,38.80,0
__import__.product_7413007,0,0,28.00,0
__import__.product_7413022,15.80,13.10,41.50,29.80
__import__.product_7414801,0,0,8.20,0
__import__.product_7415025,0,0,40.00,0
__import__.product_7415144,0,0,110.00,0
__import__.product_7415302,0,0,53.00,0
__import__.product_7415303,0,0,17.00,0
__import__.product_7415316,9.50,10.80,26.20,9.50
__import__.product_7415319,0,0,169.00,0
__import__.product_7416002,0,0,450.00,0
__import__.product_7420001,0,0,7.20,0
__import__.product_7420010,7.20,28.80,110.40,19.30
__import__.product_7420016,0,0,30.50,0
__import__.product_7420041,0,0,317.10,0
__import__.product_7420042,0,0,142.90,0
__import__.product_7420043,0,0,133.50,0
__import__.product_7421901,0,0,6.40,0
__import__.product_7421902,0,0,1.10,0
__import__.product_7429002,0,0,150.00,0
__import__.product_7429004,0,0,40.90,0
__import__.product_7429005,0,0,5.10,0
__import__.product_7429013,0,0,25.50,0
__import__.product_7429014,0,0,43.00,0
__import__.product_7429018,0,0,6.20,0
__import__.product_7429024,0,0,3.10,0
__import__.product_7429032,0,0,5.70,0
__import__.product_7429033,0,0,5.70,0
__import__.product_7429045,0,0,2.60,0
__import__.product_7429050,0,0,6.50,0
__import__.product_7429056,0,0,16.50,0
__import__.product_7429060,0,0,11.90,0
__import__.product_7429064,0,0,90.00,0
__import__.product_7429075,0,0,5.20,0
__import__.product_7450797,0,0,838.80,0
__import__.product_7455000,0,0,885.00,0
__import__.product_7455050,0,0,695.00,0
__import__.product_7455066,0,0,1230.50,0
__import__.product_7455085,0,0,1391.00,0
__import__.product_7467465,0,0,69.00,0
__import__.product_7486272,0,0,29.40,0
__import__.product_7500904,0,0,8.10,0
__import__.product_7505845,0,0,84.80,0
__import__.product_7511810,0,0,126.90,0
__import__.product_7517530,0,0,53.00,0
__import__.product_7526107,0,0,10.50,0
__import__.product_7536979,7.60,11.30,7.60,7.60
__import__.product_7600504,0,0,78.00,0
__import__.product_7600505,0,0,89.00,0
__import__.product_7605490,0,0,40.00,0
__import__.product_7621731,12.20,6.60,188.00,13.80
__import__.product_7624001,0,0,11.50,0
__import__.product_7624010,0,0,12.00,0
__import__.product_7624212,22.50,12.50,75.40,24.90
__import__.product_7662661,0,0,235.50,0
__import__.product_7682267,0,0,31.40,0
__import__.product_7687649,0,0,7.20,0
__import__.product_7687655,8.70,16.40,8.80,4.20
__import__.product_7687678,0,0,9.00,0
__import__.product_7705000,0,0,32.00,0
__import__.product_7705003,0,0,18.00,0
__import__.product_7710002,0,0,450.00,0
__import__.product_7715290,0,0,79.00,0
__import__.product_7720500,0,0,1690.00,0
__import__.product_7723640,0,0,85.90,0
__import__.product_7735005,0,0,3.50,0
__import__.product_7735006,0,0,3.00,0
__import__.product_7737004,0,0,12.80,0
__import__.product_7737008,0,0,11.50,0
__import__.product_7737606,0,0,695.00,0
__import__.product_7750012,0,0,45.00,0
__import__.product_7750013,0,0,12.00,0
__import__.product_7760206,12.80,5.40,237.00,13.70
__import__.product_7760209,0,0,5.70,0
__import__.product_7760211,5.10,15.40,7.10,5.10
__import__.product_7760212,26.30,26.20,41.80,26.30
__import__.product_7760216,7.80,5.50,82.10,13.50
__import__.product_7760221,5.50,3.60,67.00,13.40
__import__.product_7760305,0,0,8.10,0
__import__.product_7760337,7.20,5.10,10.60,9.30
__import__.product_7760665,0,0,154.00,0
__import__.product_7764012,6.70,13.90,14.30,8.50
__import__.product_7764281,0,0,238.70,0
__import__.product_7764606,0,0,14.30,0
__import__.product_7769902,0,0,30.90,0
__import__.product_7769904,0,0,26.90,0
__import__.product_7787492,0,0,7.40,0
__import__.product_7836380,7.70,3.30,18.40,10.60
__import__.product_7852530,0,0,385.00,0
__import__.product_7886716,0,0,29.10,0
__import__.product_7900010,0,0,1150.00,0
__import__.product_7900029,0,0,3455.00,0
__import__.product_7900050,0,0,136.50,0
__import__.product_7900253,0,0,88.00,0
__import__.product_7900256,0,0,80.60,0
__import__.product_7905001,0,0,395.50,0
__import__.product_7910020,15.30,5.20,62.60,54.90
__import__.product_7910429,0,0,53.00,0
__import__.product_7911151,12.40,17.40,18.90,3.10
__import__.product_7912220,0,0,418.00,0
__import__.product_7912330,0,0,20.90,0
__import__.product_7912791,0,0,2600.00,0
__import__.product_7913201,12.40,3.00,24.40,17.30
__import__.product_7913301,12.40,3.00,26.50,17.30
__import__.product_7913351,12.40,3.00,27.40,17.30
__import__.product_7915800,0,0,59.90,0
__import__.product_7915820,0,0,44.70,0
__import__.product_7915830,0,0,48.40,0
__import__.product_7915840,0,0,59.30,0
__import__.product_7915850,0,0,59.30,0
__import__.product_7915860,0,0,38.80,0
__import__.product_7915920,0,0,59.70,0
__import__.product_7915960,0,0,43.10,0
__import__.product_7916001,0,0,23.50,0
__import__.product_7916872,0,0,6050.00,0
__import__.product_7916980,0,0,13.20,0
__import__.product_7917017,0,0,101.70,0
__import__.product_7917020,0,0,11400.00,0
__import__.product_7918100,0,0,9500.00,0
__import__.product_7918110,0,0,14.70,0
__import__.product_7918115,0,0,22.10,0
__import__.product_7918123,0,0,74.60,0
__import__.product_7918125,0,0,16.70,0
__import__.product_7918126,0,0,17.30,0
__import__.product_7918127,0,0,21.10,0
__import__.product_7918133,0,0,17.80,0
__import__.product_7918172,0,0,6.60,0
__import__.product_7920001,9.20,15.20,7.50,13.50
__import__.product_7920018,0,0,14.50,0
__import__.product_7920076,0,0,1.30,0
__import__.product_7920086,0,0,1.30,0
__import__.product_7920099,0,0,3.50,0
__import__.product_7922032,0,0,53.30,0
__import__.product_7923008,0,0,694.10,0
__import__.product_7924173,0,0,350.00,0
__import__.product_7924480,0,0,1419.30,0
__import__.product_7926488,0,0,60.50,0
__import__.product_7926678,0,0,59.00,0
__import__.product_7928030,0,0,18.70,0
__import__.product_7930127,7.20,7.00,14.20,15.60
__import__.product_7930535,9.50,3.30,42.70,14.30
__import__.product_7935311,11.30,18.20,21.40,18.70
__import__.product_7940503,0,0,250.00,0
__import__.product_7962225,16.00,14.20,53.30,18.70
__import__.product_7969000,12.00,0.80,4.00,17.00
__import__.product_7974031,0,0,40.60,0
__import__.product_8000583,4.50,1.20,11.10,70.80
__import__.product_8001708,0,0,72.20,0
__import__.product_8001830,0,0,250.00,0
__import__.product_8001855,13.10,10.50,6.30,22.80
__import__.product_8002010,0,0,13.80,0
__import__.product_8002079,0,0,12.30,0
__import__.product_8002760,0,0,18.50,0
__import__.product_8003179,10.00,4.40,23.70,18.60
__import__.product_8004167,0,0,160.00,0
__import__.product_8007131,5.40,5.40,3.20,5.70
__import__.product_8010392,0,0,27.70,0
__import__.product_8010612,0,0,465.00,0
__import__.product_8012530,0,0,12.50,0
__import__.product_8012810,0,0,104.00,0
__import__.product_8013290,0,0,30.00,0
__import__.product_8013309,0,0,15.00,0
__import__.product_8013338,0,0,50.00,0
__import__.product_8013480,0,0,180.00,0
__import__.product_8013901,31.60,3.10,106.50,41.40
__import__.product_8014970,0,0,13.80,0
__import__.product_8015389,0,0,2.30,0
__import__.product_8017158,0,0,32.80,0
__import__.product_8017164,0,0,32.80,0
__import__.product_8017187,0,0,25.80,0
__import__.product_8017193,6.00,1.50,25.80,11.30
__import__.product_8017448,0,0,11.60,0
__import__.product_8017655,0,0,64.50,0
__import__.product_8017744,0,0,180.00,0
__import__.product_8018259,13.50,28.70,14.00,18.50
__import__.product_8018270,0,0,21.50,0
__import__.product_8019074,0,0,330.00,0
__import__.product_8019571,0,0,5.50,0
__import__.product_8019588,0,0,6.60,0
__import__.product_8019594,0,0,5.40,0
__import__.product_8019773,0,0,35.00,0
__import__.product_8019849,11.30,5.40,20.80,14.80
__import__.product_8019938,0,0,75.20,0
__import__.product_8019996,0,0,30.00,0
__import__.product_8020503,0,0,6.20,0
__import__.product_8020982,0,0,5.30,0
__import__.product_8021002,0,0,76.80,0
__import__.product_8021177,0,0,6.50,0
__import__.product_8021378,0,0,584.90,0
__import__.product_8021450,0,0,5.70,0
__import__.product_8021504,0,0,1168.20,0
__import__.product_8021622,0,0,901.40,0
__import__.product_8022202,0,0,7.00,0
__import__.product_8022260,0,0,7.90,0
__import__.product_8022314,0,0,9.30,0
__import__.product_8022436,0,0,272.00,0
__import__.product_8022484,0,0,8.90,0
__import__.product_8024170,0,0,168.30,0
__import__.product_8024419,0,0,907.50,0
__import__.product_8024879,0,0,238.50,0
__import__.product_8025471,0,0,20.20,0
__import__.product_8025560,0,0,9.60,0
__import__.product_8025873,0,0,3.10,0
__import__.product_8025910,0,0,12.60,0
__import__.product_8026915,0,0,6.10,0
__import__.product_8027056,5.00,4.00,15.30,52.00
__import__.product_8028030,0,0,43.00,0
__import__.product_8028179,0,0,254.00,0
__import__.product_8028185,0,0,310.00,0
__import__.product_8028220,0,0,46.00,0
__import__.product_8028753,0,0,120.00,0
__import__.product_8028860,0,0,114.00,0
__import__.product_8029240,0,0,80.00,0
__import__.product_8029606,5.00,15.50,3.90,5.00
__import__.product_8029871,0,0,141.60,0
__import__.product_8030319,5.80,5.80,50.50,15.90
__import__.product_8030472,0,0,37.70,0
__import__.product_8030489,0,0,37.70,0
__import__.product_8030845,0,0,30.30,0
__import__.product_8030868,0,0,30.30,0
__import__.product_8030912,0,0,3.90,0
__import__.product_8030934,0,0,6900.00,0
__import__.product_8030963,4.60,13.00,43.10,4.60
__import__.product_8030992,4.60,13.00,78.20,4.60
__import__.product_8031046,4.60,13.00,86.30,4.60
__import__.product_8031052,4.60,13.00,86.30,4.60
__import__.product_8031069,4.60,13.00,86.30,4.60
__import__.product_8031410,0,0,75.00,0
__import__.product_8033476,0,0,234.50,0
__import__.product_8033507,0,0,4.90,0
__import__.product_8033683,0,0,9.60,0
__import__.product_8034031,0,0,450.00,0
__import__.product_8034203,0,0,209.50,0
__import__.product_8034731,0,0,19.20,0
__import__.product_8035222,0,0,69.50,0
__import__.product_8035446,0,0,211.30,0
__import__.product_8035570,0,0,1414.00,0
__import__.product_8035624,0,0,6.20,0
__import__.product_8035676,0,0,154.50,0
__import__.product_8036552,0,0,487.50,0
__import__.product_8036650,0,0,137.00,0
__import__.product_8039072,0,0,135.90,0
__import__.product_8039390,0,0,4.00,0
__import__.product_8039444,11.00,10.30,4.80,18.50
__import__.product_8040022,23.00,8.00,7.00,25.00
__import__.product_8040052,0,0,91.80,0
__import__.product_8040312,0,0,69.30,0
__import__.product_8040654,0,0,5.20,0
