id,width,length,depth
__import__.product_6721433,13,29.13,24.5
__import__.product_6722214,7.1,7.1,13.8
__import__.product_6723449,0,0,0
__import__.product_6723538,7.4,9.4,7.3
__import__.product_6723630,0,0,0
__import__.product_6724414,0,0,0
__import__.product_6724526,0,0,0
__import__.product_6724710,12.3,18.3,3.1
__import__.product_6725224,0,0,0
__import__.product_6725738,0,0,0
__import__.product_6725767,11.8,23.8,10.4
__import__.product_6725974,5.6,5.6,10.8
__import__.product_6726347,6.7,15.2,6.5
__import__.product_6726703,0,0,0
__import__.product_6727447,11.6,5.9,2.1
__import__.product_6728458,0,0,0
__import__.product_6728470,0,0,0
__import__.product_6728524,0,0,0
__import__.product_6728582,10,10,22.7
__import__.product_6729021,4.5,4.5,8.3
__import__.product_6729127,9.8,4.6,1.9
__import__.product_6729185,4.6,8.9,3.3
__import__.product_6729966,0,0,0
__import__.product_6730047,0,0,0
__import__.product_6730107,0,0,0
__import__.product_6730314,4.6,3.7,8.7
__import__.product_6730403,5.7,5.7,10.5
__import__.product_6731029,0,0,0
__import__.product_6731905,0,0,0
__import__.product_6732483,4.5,4.5,10.9
__import__.product_6732514,0,0,0
__import__.product_6733175,9.8,9.8,2.1
__import__.product_6733353,1.5,10.5,23
__import__.product_6735145,3.5,3.5,7.8
__import__.product_6735671,4.7,8.9,3.4
__import__.product_6735694,0,0,0
__import__.product_6735702,4.8,8.9,2
__import__.product_6735889,0,0,0
__import__.product_6738155,5.1,11.2,1.8
__import__.product_6738327,3.5,5.7,3.4
__import__.product_6738698,18,13,13
__import__.product_6739189,3.1,3.1,6.8
__import__.product_6739893,0,0,0
__import__.product_6740608,8.7,4.6,2
__import__.product_6740620,0,0,0
__import__.product_6740904,0,0,0
__import__.product_6741068,0,0,0
__import__.product_6741163,5.8,11.1,1.7
__import__.product_6741217,12,4.9,4
__import__.product_6741223,4.9,11.9,4.1
__import__.product_6741714,0,0,0
__import__.product_6741737,0,0,0
__import__.product_6741884,0,0,0
__import__.product_6742145,0,0,0
__import__.product_6742168,0,0,0
__import__.product_6742352,3.7,4.7,8.6
__import__.product_6742369,0,0,0
__import__.product_6742642,6.5,4,11.8
__import__.product_6742872,0,0,0
__import__.product_6742961,4.6,4.6,9.3
__import__.product_6743179,4.6,8.7,1.7
__import__.product_6743280,0,0,0
__import__.product_6743452,0,0,0
__import__.product_6743469,5.9,5.9,16.9
__import__.product_6743877,14.6,17.3,6.3
__import__.product_6745001,0,0,0
__import__.product_6745008,0,0,0
__import__.product_6745095,0,0,0
__import__.product_6753001,0,0,0
__import__.product_6753004,0,0,0
__import__.product_6754579,0,0,0
__import__.product_6754757,0,0,0
__import__.product_6754792,6.5,11.7,1.5
__import__.product_6755751,0,0,0
__import__.product_6756644,0,0,0
__import__.product_6756667,5.7,6.2,11.2
__import__.product_6756911,2.8,6.3,2.6
__import__.product_6756928,4.4,9.9,4.5
__import__.product_6757342,5.8,11.1,1.6
__import__.product_6758554,0,0,0
__import__.product_6758614,14.7,11.2,2.1
__import__.product_6759217,5.5,13.1,4.7
__import__.product_6759341,0,0,0
__import__.product_6759358,0,0,0
__import__.product_6759602,2.4,2.4,5.8
__import__.product_6759708,0,0,0
__import__.product_6760628,0,0,0
__import__.product_6760717,5.7,5.7,10.5
__import__.product_6760723,14.9,17.1,13
__import__.product_6763001,0,0,0
__import__.product_6763408,0,0,0
__import__.product_6763532,0,0,0
__import__.product_6763704,0,0,0
__import__.product_6764017,0,0,0
__import__.product_6764069,0,0,0
__import__.product_6764079,0,0,0
__import__.product_6764106,0,0,0
__import__.product_6764690,0,0,0
__import__.product_6765376,5.6,10.6,1.8
__import__.product_6765560,0,0,0
__import__.product_6765809,8,4.1,7.3
__import__.product_6766447,0,0,0
__import__.product_6766996,0,0,0
__import__.product_6767398,0,0,0
__import__.product_6767547,0,0,0
__import__.product_6767576,0,0,0
__import__.product_6767984,0,0,0
__import__.product_6768050,0,0,0
__import__.product_6768587,0,0,0
__import__.product_6768601,4,4,11
__import__.product_6768914,4,4,11
__import__.product_6770383,0,0,0
__import__.product_6770638,0,0,0
__import__.product_6770644,0,0,0
__import__.product_6771052,5.4,2.5,5.7
__import__.product_6771098,0,0,0
__import__.product_6771224,0,0,0
__import__.product_6771448,0,0,0
__import__.product_6771773,0,0,0
__import__.product_6772152,4.8,3.8,9
__import__.product_6772175,0,0,0
__import__.product_6773080,3.4,3.4,7.1
__import__.product_6773358,0,0,0
__import__.product_6773482,0,0,0
__import__.product_6774197,9.2,9.2,23
__import__.product_6774820,13,16.1,7
__import__.product_6775647,0,0,0
__import__.product_6775825,4.9,12,3.9
__import__.product_6775854,0,0,0
__import__.product_6775908,0,0,0
__import__.product_6775914,0,0,0
__import__.product_6777008,0,0,0
__import__.product_6777304,0,0,0
__import__.product_6777356,0,0,0
__import__.product_6777882,0,0,0
__import__.product_6777899,0,0,0
__import__.product_6778060,0,0,0
__import__.product_6778120,0,0,0
__import__.product_6778663,0,0,0
__import__.product_6778700,5.5,7.2,19.8
__import__.product_6778752,0,0,0
__import__.product_6778835,0,0,0
__import__.product_6780298,0,0,0
__import__.product_6780401,0,0,0
__import__.product_6781429,0,0,0
__import__.product_6781435,3.6,3.6,7.2
__import__.product_6781470,0,0,0
__import__.product_6782311,0,0,0
__import__.product_6783279,9,13,23
__import__.product_6784592,16.8,26.2,9
__import__.product_6785723,0,0,0
__import__.product_6786160,0,0,0
__import__.product_6786220,0,0,0
__import__.product_6786533,0,0,0
__import__.product_6787343,0,0,0
__import__.product_6787366,0,0,0
__import__.product_6788213,0,0,0
__import__.product_6789514,0,0,0
__import__.product_6789520,0,0,0
__import__.product_6789537,0,0,0
__import__.product_6789804,0,0,0
__import__.product_6789827,0,0,0
__import__.product_6789968,0,0,0
__import__.product_6791675,3.9,10.3,2.1
__import__.product_6792663,9.7,18.5,3.7
__import__.product_6792686,0,0,0
__import__.product_6793757,0,0,0
__import__.product_6794225,3.2,3.4,6.9
__import__.product_6794231,4.6,4.6,8.3
__import__.product_6795001,0,0,0
__import__.product_6795002,9.2,18.3,0.6
__import__.product_6795003,6,8.9,1.8
__import__.product_6795004,5.9,8.9,1.8
__import__.product_6795005,8.8,18.3,2
__import__.product_6795006,5.9,9,1.9
__import__.product_6795420,0,0,0
__import__.product_6798507,0,0,0
__import__.product_6799613,7,3.5,7
__import__.product_6799866,9.3,14.6,2.6
__import__.product_6799895,0,0,0
__import__.product_6801000,0,0,0
__import__.product_6801004,0,0,0
__import__.product_6801006,0,0,0
__import__.product_6804154,0,0,0
__import__.product_6804159,0,0,0
__import__.product_6804194,0,0,0
__import__.product_6804861,0,0,0
__import__.product_6805020,9.5,9.8,3.4
__import__.product_6805029,6,3.6,7.1
__import__.product_6805199,0,0,0
__import__.product_6805696,0,0,0
__import__.product_6806804,5,5,12.2
__import__.product_6807407,0,0,0
__import__.product_6808097,4,4.8,8.8
__import__.product_6808105,0,0,0
__import__.product_6808917,17,22,8
__import__.product_6809300,5.6,5.6,10.6
__import__.product_6810510,0,0,0
__import__.product_6811142,5.2,5.2,10.3
__import__.product_6812704,0,0,0
__import__.product_6813075,0,0,0
__import__.product_6813393,0,0,0
__import__.product_6815001,0,0,0
__import__.product_6815002,0,0,0
__import__.product_6815003,0,0,0
__import__.product_6815004,0,0,0
__import__.product_6815005,0,0,0
__import__.product_6815006,0,0,0
__import__.product_6815007,0,0,0
__import__.product_6815008,0,0,0
__import__.product_6815009,0,0,0
__import__.product_6815010,0,0,0
__import__.product_6815011,0,0,0
__import__.product_6815012,0,0,0
__import__.product_6815013,0,0,0
__import__.product_6815014,0,0,0
__import__.product_6815157,0,0,0
__import__.product_6815800,0,0,0
__import__.product_6815801,0,0,0
__import__.product_6815802,0,0,0
__import__.product_6817311,0,0,0
__import__.product_6818233,0,0,0
__import__.product_6819273,3.2,3.2,6.8
__import__.product_6820750,4,4,7.8
__import__.product_6820773,0,0,0
__import__.product_6821146,0,0,0
__import__.product_6823458,7.2,7.2,11.6
__import__.product_6823754,3.1,3.1,9.4
__import__.product_6823866,0,0,0
__import__.product_6824150,0,0,0
__import__.product_6824154,0,0,0
__import__.product_6824155,0,0,0
__import__.product_6824156,0,0,0
__import__.product_6824159,0,0,0
__import__.product_6824160,0,0,0
__import__.product_6824184,0,0,0
__import__.product_6824185,0,0,0
__import__.product_6824186,0,0,0
__import__.product_6824187,0,0,0
__import__.product_6824188,0,0,0
__import__.product_6824189,0,0,0
__import__.product_6824190,0,0,0
__import__.product_6824191,0,0,0
__import__.product_6824194,0,0,0
__import__.product_6824195,20.6,29,9
__import__.product_6824196,29.4,42,9
__import__.product_6824198,0,0,0
__import__.product_6824199,20.6,29,9
__import__.product_6824201,22.9,30.4,10.4
__import__.product_6824211,22.9,30.4,10.4
__import__.product_6824214,29.6,43,10
__import__.product_6824227,0,0,0
__import__.product_6824231,32,61,11.1
__import__.product_6824235,0,0,0
__import__.product_6824237,20.6,29,9
__import__.product_6824281,0,0,0
__import__.product_6824312,0,0,0
__import__.product_6824317,19.8,29,6
__import__.product_6824350,20.6,29,9
__import__.product_6824369,20.9,26,10.1
__import__.product_6824371,42.6,62.9,11
__import__.product_6824410,0,0,0
__import__.product_6824430,0,0,0
__import__.product_6824450,26.1,35,8
__import__.product_6824460,0,0,0
__import__.product_6824494,20.3,27.5,8
__import__.product_6824498,0,0,0
__import__.product_6824515,23,31,10.4
__import__.product_6824516,20.6,29,9
__import__.product_6824523,29.6,43,10
__import__.product_6824579,20.1,23.3,12.5
__import__.product_6824582,0,0,0
__import__.product_6824585,0,0,0
__import__.product_6824589,0,0,0
__import__.product_6824595,0,0,0
__import__.product_6824599,20.6,22.7,11.9
__import__.product_6824604,0,0,0
__import__.product_6824619,0,0,0
__import__.product_6824624,0,0,0
__import__.product_6824628,26.1,35,8
__import__.product_6824640,44.8,76.7,14.2
__import__.product_6824648,42.6,62.9,11.9
__import__.product_6824817,0,0,0
__import__.product_6824818,0,0,0
__import__.product_6824819,42.6,62.9,11.9
__import__.product_6824878,0,0,0
__import__.product_6824977,0,0,0
__import__.product_6824978,0,0,0
__import__.product_6824979,0,0,0
__import__.product_6824981,0,0,0
__import__.product_6825000,0,0,0
__import__.product_6825001,20.6,22.7,11.9
__import__.product_6825002,31,38,10
__import__.product_6825003,0,0,0
__import__.product_6825004,0,0,0
__import__.product_6825005,0,0,0
__import__.product_6825006,32,61,11.1
__import__.product_6825007,42.7,62.6,14.5
__import__.product_6825008,30.4,48.3,12.7
__import__.product_6825009,29,37,9
__import__.product_6825010,0,0,0
__import__.product_6825011,29,37,9
__import__.product_6825012,0,0,0
__import__.product_6825013,29.6,43,10
__import__.product_6825014,0,0,0
__import__.product_6825015,0,0,0
__import__.product_6825016,20.6,29,9
__import__.product_6825017,29.6,43,10
__import__.product_6825018,0,0,0
__import__.product_6825019,20.6,22.7,11.9
__import__.product_6825020,0,0,0
__import__.product_6825144,32,61,11.1
__import__.product_6825151,32,61,11.1
__import__.product_6825197,15,22.2,11.1
__import__.product_6825198,15,22.2,11.1
__import__.product_6825200,0,0,0
__import__.product_6825201,15,22.2,11.1
__import__.product_6825202,15,22.2,11.1
__import__.product_6825203,15,22.2,11.1
__import__.product_6825204,0,0,0
__import__.product_6825205,0,0,0
__import__.product_6825224,0,0,0
__import__.product_6825266,0,0,0
__import__.product_6825280,0,0,0
__import__.product_6825285,0,0,0
__import__.product_6825286,15,22.2,11.1
__import__.product_6825288,0,0,0
__import__.product_6825598,41.2,60.6,12.3
__import__.product_6825670,26.1,35,8
__import__.product_6825823,22.7,30.9,10.3
__import__.product_6826281,0,0,0
__import__.product_6826311,26.1,35,8
__import__.product_6826600,26.1,35,8
__import__.product_6826610,26.1,35,8
__import__.product_6826611,26.1,35,8
__import__.product_6826612,26.1,35,8
__import__.product_6826622,26.1,35,8
__import__.product_6826681,4.5,4.5,8.3
__import__.product_6827186,0,0,0
__import__.product_6827187,20.6,22.7,11.9
__import__.product_6827188,29.6,43,10
__import__.product_6827191,0,0,0
__import__.product_6827287,22.9,30.4,10.4
__import__.product_6827358,0,0,0
__import__.product_6827359,22.9,30.4,10.4
__import__.product_6827360,23,31,10.4
__import__.product_6827361,22.9,30.9,10.4
__import__.product_6827362,23,31,10.4
__import__.product_6827364,23,31,10.4
__import__.product_6827365,23,31,10.4
__import__.product_6827401,0,0,0
__import__.product_6827541,0,0,0
__import__.product_6827551,0,0,0
__import__.product_6827553,0,0,0
__import__.product_6827556,0,0,0
__import__.product_6827557,0,0,0
__import__.product_6827558,22.9,30.4,10.4
__import__.product_6827561,23,31,10.4
__import__.product_6827563,22.9,30.4,10.4
__import__.product_6827564,23,31,10.4
__import__.product_6827565,23,30.9,10.4
__import__.product_6827566,23,31,10.4
__import__.product_6827567,23,30.6,10.4
__import__.product_6827568,22.9,30.4,10.4
__import__.product_6827768,30.4,48.3,12.7
__import__.product_6827988,0,0,0
__import__.product_6827989,29,37,9
__import__.product_6827990,30.4,48.3,12.7
__import__.product_6827991,42.7,62.6,14.5
__import__.product_6827998,0,0,0
__import__.product_6827999,20.6,22.7,11.9
__import__.product_6828000,29.6,43,10
__import__.product_6828022,0,0,0
__import__.product_6828023,20.6,22.7,11.9
__import__.product_6828024,0,0,0
__import__.product_6828028,0,0,0
__import__.product_6828029,20.6,22.7,11.9
__import__.product_6828030,29.6,43,10
__import__.product_6828043,20,27,30
__import__.product_6828044,29,37,9
__import__.product_6828344,29,37,9
__import__.product_6828345,30.4,48.3,12.7
__import__.product_6828346,42.7,62.6,14.5
__import__.product_6828556,5.2,2.5,5.7
__import__.product_6828622,0,0,0
__import__.product_6828630,0,0,0
__import__.product_6828631,0,0,0
__import__.product_6828736,0,0,0
__import__.product_6828737,0,0,0
__import__.product_6828738,0,0,0
__import__.product_6828739,0,0,0
__import__.product_6828769,0,0,0
__import__.product_6828770,20.6,29,9
__import__.product_6828774,0,0,0
__import__.product_6828775,20.6,29,9
__import__.product_6828776,29.6,43,10
__import__.product_6828794,0,0,0
__import__.product_6828795,0,0,0
__import__.product_6828799,20.6,22.7,11.9
__import__.product_6828800,0,0,0
__import__.product_6828814,42.7,62.6,14.5
__import__.product_6828888,0,0,0
__import__.product_6828898,0,0,0
__import__.product_6828899,20.6,22.7,11.9
__import__.product_6828900,29.6,43,10
__import__.product_6828904,0,0,0
__import__.product_6828905,20.6,22.7,11.9
__import__.product_6828906,29.6,43,10
__import__.product_6828909,17,26,8.7
__import__.product_6828910,29,37,9
__import__.product_6828917,0,0,0
__import__.product_6828918,29,37,9
__import__.product_6828919,30.4,48.3,12.7
__import__.product_6828922,0,0,0
__import__.product_6828926,17,22,8
__import__.product_6828927,29,37,9
__import__.product_6828929,0,0,0
__import__.product_6828932,20.6,29,9
__import__.product_6828970,20.6,29,9
__import__.product_6828980,30.4,48.3,0
__import__.product_6829040,0,0,0
__import__.product_6829041,0,0,0
__import__.product_6829395,0,0,0
__import__.product_6829427,0,0,0
__import__.product_6829428,0,0,0
__import__.product_6829440,42.7,62.6,14.5
__import__.product_6829451,0,0,0
__import__.product_6829453,0,0,0
__import__.product_6829454,26.1,35,8
__import__.product_6829455,26.1,35,8
__import__.product_6829456,26.1,36,8
__import__.product_6829462,29.6,43,10
__import__.product_6829538,7.3,17,7.1
__import__.product_6829540,20.6,22.7,11.9
__import__.product_6829541,29.6,43,10
__import__.product_6829652,0,0,0
__import__.product_6829653,0,0,0
__import__.product_6829670,0,0,0
__import__.product_6829671,0,0,0
__import__.product_6829672,0,0,0
__import__.product_6829673,0,0,0
__import__.product_6829674,0,0,0
__import__.product_6829675,0,0,0
__import__.product_6829676,0,0,0
__import__.product_6829677,0,0,0
__import__.product_6829680,0,0,0
__import__.product_6829690,0,0,0
__import__.product_6829691,0,0,0
__import__.product_6829692,0,0,0
__import__.product_6829693,0,0,0
__import__.product_6829694,0,0,0
__import__.product_6829695,0,0,0
__import__.product_6829697,0,0,0
__import__.product_6829698,0,0,0
__import__.product_6829699,0,0,0
__import__.product_6829700,0,0,0
__import__.product_6829740,0,0,0
__import__.product_6829741,0,0,0
__import__.product_6829742,0,0,0
__import__.product_6829744,0,0,0
__import__.product_6829745,0,0,0
__import__.product_6829797,42.6,62.9,11.9
__import__.product_6829798,42.6,62.9,11.9
__import__.product_6829800,0,0,0
__import__.product_6829801,44.8,76.7,14.2
__import__.product_6829872,0,0,0
__import__.product_6829873,0,0,0
__import__.product_6829874,20.6,22.7,11.9
__import__.product_6829901,29.4,42,9
__import__.product_6830001,0,0,0
__import__.product_6830002,0,0,0
__import__.product_6830004,0,0,0
__import__.product_6830006,0,0,0
__import__.product_6830007,0,0,0
__import__.product_6830009,0,0,0
__import__.product_6830201,23.5,25.2,14
__import__.product_6831742,0,0,0
__import__.product_6833416,10.2,22.5,12.2
__import__.product_6834281,26.1,35,8
__import__.product_6835740,5.3,10.5,1.4
__import__.product_6835757,5.3,1.8,10.6
__import__.product_6835792,5.7,5.7,10.6
__import__.product_6835800,5.3,13.7,4.9
__import__.product_6835869,0,0,0
__import__.product_6835906,5.4,10.6,1.3
__import__.product_6836389,7,7.4,9.8
__import__.product_6836395,11.3,11.8,9.3
__import__.product_6836834,5.5,10.6,1.9
__import__.product_6837354,0,0,0
__import__.product_6837584,6.7,6.9,8.2
__import__.product_6837704,0,0,0
__import__.product_6837710,0,0,0
__import__.product_6837727,3.3,2,10.5
__import__.product_6837868,3.6,3.5,6.1
__import__.product_6838371,6.2,7,14
__import__.product_6838520,7.6,15.6,2.7
__import__.product_6838916,4.5,4.5,10.8
__import__.product_6838922,5.3,5.3,11.3
__import__.product_6839123,6,3.6,7
__import__.product_6839428,29,37,9
__import__.product_6839451,26.1,35,8
__import__.product_6840001,13.7,18.1,28
__import__.product_6840005,0,0,0
__import__.product_6840007,8.8,8.8,22.1
__import__.product_6840008,0,0,0
__import__.product_6840009,0,0,0
__import__.product_6843231,0,0,0
__import__.product_6846910,4.6,4.6,8.2
__import__.product_6846927,7.6,7.6,9.7
__import__.product_6847499,4.8,7,2.4
__import__.product_6847588,6.9,6.9,18.3
__import__.product_6847789,7.3,7.3,11.7
__import__.product_6847855,5.4,5.4,10.4
__import__.product_6848010,4.5,4,7.1
__import__.product_6848234,12.3,14.8,7.9
__import__.product_6848435,4.6,4,7.1
__import__.product_6848441,7,7,13.8
__import__.product_6848553,5.2,5.2,13.2
__import__.product_6848576,0,0,0
__import__.product_6849156,5,5,15.6
__import__.product_6849297,6,20.3,5.9
__import__.product_6849311,5.4,5.4,10.5
__import__.product_6849328,0,0,0
__import__.product_6849392,0,0,0
__import__.product_6849529,3,11.8,2
__import__.product_6849854,0,0,0
__import__.product_6850113,0,0,0
__import__.product_6850372,0,0,0
__import__.product_6850716,0,0,0
__import__.product_6850745,0,0,0
__import__.product_6851957,0,0,0
__import__.product_6852520,4.8,10.4,3.7
__import__.product_6852572,20,20,14
__import__.product_6853614,0,0,0
__import__.product_6857871,4.6,4.6,8.2
__import__.product_6857888,0,0,0
__import__.product_6859947,9,18.2,7.8
__import__.product_6861683,5.5,5.5,10.6
__import__.product_6864888,0,0,0
__import__.product_6866628,0,0,0
__import__.product_6866860,0,0,0
__import__.product_6867303,5.7,11.1,1.6
__import__.product_6867740,4.6,4.6,8.2
__import__.product_68678583,0,0,0
__import__.product_6867912,4.6,4.6,8.2
__import__.product_6867993,4.6,1.8,7
__import__.product_6868053,3.3,15.3,3.1
__import__.product_6868231,2.9,13.6,2.4
__import__.product_6868277,0,0,0
__import__.product_6868372,0,0,0
__import__.product_6868484,4.6,4.6,8.2
__import__.product_6868490,4.7,7,1.8
__import__.product_6868604,0,0,0
__import__.product_6868610,0,0,0
__import__.product_6868739,4,4,7.3
__import__.product_6868745,4.6,7,1.8
__import__.product_6869029,5.4,5.3,11.7
__import__.product_6869058,5.4,5.4,11.6
__import__.product_6869101,4.6,4.6,8.2
__import__.product_6869176,0,0,0
__import__.product_6869182,0,0,0
__import__.product_6869242,5.5,11.8,3.8
__import__.product_6869816,0,0,0
__import__.product_6871026,0,0,0
__import__.product_6871049,3.7,3.7,6.4
__import__.product_6871262,0,0,0
__import__.product_6871279,0,0,0
__import__.product_6871351,0,0,0
__import__.product_6871641,0,0,0
__import__.product_6872190,4.2,9.2,1.7
__import__.product_6872215,0,0,0
__import__.product_6872333,0,0,0
__import__.product_6873887,0,0,0
__import__.product_6874013,0,0,0
__import__.product_6874036,3.9,3.9,11.9
__import__.product_6874065,7.8,11,3.1
__import__.product_6874071,0,0,0
__import__.product_6874579,4,4,11
__import__.product_6875277,0,0,0
__import__.product_6875969,4,4,10.9
__import__.product_6876319,4,4,12.7
__import__.product_6876348,0,0,0
__import__.product_6877945,0,0,0
__import__.product_6878206,12.5,9.5,4.1
__import__.product_6878241,0,0,0
__import__.product_6878287,0,0,0
__import__.product_6878577,9.5,12.4,4.1
__import__.product_6878583,0,0,0
__import__.product_6884359,0,0,0
__import__.product_6885548,0,0,0
__import__.product_6885790,5.4,5.4,10.5
__import__.product_6885821,0,0,0
__import__.product_6885979,5.4,5.4,10.4
__import__.product_6886016,8.7,8.7,21.8
__import__.product_6888423,6.5,1.8,7.4
__import__.product_6888469,9,9,24
__import__.product_6888877,3,3,8.3
__import__.product_6889055,10.3,22.5,5.3
__import__.product_6889115,7,7,13.8
__import__.product_6889658,0,0,0
__import__.product_6890147,9.1,10.6,4
__import__.product_6891595,5.6,13.1,1.9
__import__.product_6891721,0,0,0
__import__.product_6892399,5.7,11.7,1.9
__import__.product_6892407,5.3,5.3,12.4
__import__.product_6894725,0,0,0
__import__.product_6895133,5.3,7.2,19.8
__import__.product_6896871,9,23.2,9.3
__import__.product_6896894,0,0,0
__import__.product_6896960,0,0,0
__import__.product_6897557,4.6,2.4,7
__import__.product_6899071,4.8,8.9,2
__import__.product_6900001,0,0,0
__import__.product_6900058,4.8,4.8,11.3
__import__.product_6900060,18.8,21.7,19
__import__.product_6900065,18.9,21.8,19.2
__import__.product_6900070,19,21.8,18.9
__import__.product_6900075,19,21.8,19
__import__.product_6900080,19,21.8,18.9
__import__.product_6900085,18.9,21.7,19
__import__.product_6900756,3.9,3.9,9.3
__import__.product_6901715,5.4,5.4,10.4
__import__.product_6902034,4.7,7,1.9
__import__.product_6902577,4.3,4.3,7.8
__import__.product_6903200,0,0,0
__import__.product_6903944,7.1,7,13.8
__import__.product_6905222,7.1,7.1,13.7
__import__.product_6905825,0,0,0
__import__.product_6906948,0,0,0
__import__.product_6907125,0,0,0
__import__.product_6907126,0,0,0
__import__.product_6907534,3.9,17.8,2.5
__import__.product_6907586,4.7,8.9,1.9
__import__.product_6907853,0,0,0
__import__.product_6908657,0,0,0
__import__.product_6909000,0,0,0
__import__.product_6909005,0,0,0
__import__.product_6909008,0,0,0
__import__.product_6909009,0,0,0
__import__.product_6909095,0,0,0
__import__.product_6910424,0,0,0
__import__.product_6910430,0,0,0
__import__.product_6910482,0,0,0
__import__.product_6910559,0,0,0
__import__.product_6910565,0,0,0
__import__.product_6911636,0,0,0
__import__.product_6911903,0,0,0
__import__.product_6913888,3.5,6.6,13
__import__.product_6913894,4.9,9.4,16.9
__import__.product_6914095,15.5,20.2,8.5
__import__.product_6914250,16,18.5,7
__import__.product_6916409,0,0,0
__import__.product_6920032,4.6,4.6,8.3
__import__.product_6921304,4.8,4.8,5.8
__import__.product_6921474,0,0,0
__import__.product_6929464,2.9,18.5,2.8
__import__.product_6930002,0,0,0
__import__.product_6931194,5.5,10.6,1.8
__import__.product_6933394,13.3,9.2,32.1
__import__.product_6933715,0,0,0
__import__.product_6935246,8.3,8.3,21.6
__import__.product_6935654,0,0,0
__import__.product_6938690,7.3,7.3,14
__import__.product_6938718,0,0,0
__import__.product_6938724,0,0,0
__import__.product_6939818,13.3,5.5,3
__import__.product_6939824,0,0,0
__import__.product_6940170,0,0,0
__import__.product_6941057,4.4,4.4,13.1
__import__.product_6941063,5.6,11.1,1.5
__import__.product_6941086,9.5,23.4,8.5
__import__.product_6941117,10.5,14.8,7.1
__import__.product_6941123,18,17,7
__import__.product_6941181,5.6,11,1.6
__import__.product_6941264,5.6,11,1.7
__import__.product_6941347,0,0,0
__import__.product_6943435,3,3.2,9.5
__import__.product_6943464,5.1,5.3,12.9
__import__.product_6943524,7.5,14.3,1.7
__import__.product_6943553,4.6,4.6,8
__import__.product_6943754,2.7,4.7,11
__import__.product_6943760,9.6,2.8,2.1
__import__.product_6944245,2.8,4.5,11.2
__import__.product_6944251,3,9.5,2.1
__import__.product_6944475,4.9,3.9,9
__import__.product_6944498,0,0,0
__import__.product_6944618,19,9.1,2.2
__import__.product_6944624,4.9,3.9,9
__import__.product_6944707,19,9.2,2.2
__import__.product_6945440,0,0,0
__import__.product_6945836,4.5,10,5
__import__.product_6946155,0,0,0
__import__.product_6946818,7.8,7.8,18.3
__import__.product_6947829,0,0,0
__import__.product_6947835,0,0,0
__import__.product_6948728,8.6,8.6,22.7
__import__.product_6949679,0,0,0
__import__.product_6950375,3.5,3.3,7.7
__import__.product_6954350,0,0,0
__import__.product_6954692,0,0,0
__import__.product_6957147,4.6,4.5,8.2
__import__.product_6957590,3,3,7.2
__import__.product_6957615,3.5,3.5,6.9
__import__.product_6957897,15.1,10.6,2.5
__import__.product_6958508,6.4,6.4,16.2
__import__.product_6958891,0,0,0
__import__.product_6959229,0,0,0
__import__.product_6960001,0,0,0
__import__.product_6960758,5.4,5.4,10.4
__import__.product_6960770,6.7,6.7,23.8
__import__.product_6962651,0,0,0
__import__.product_6962823,17,6.2,18.2
__import__.product_6963113,0,0,0
__import__.product_6964070,4.6,4.6,8.9
__import__.product_6964182,0,0,0
__import__.product_6964199,0,0,0
__import__.product_6964207,0,0,0
__import__.product_6964265,0,0,0
__import__.product_6964331,0,0,0
__import__.product_6964383,0,0,0
__import__.product_6964472,4.7,3.7,8.7
__import__.product_6964495,4.8,8.6,3.6
__import__.product_6964851,0,0,0
__import__.product_6964940,0,0,0
__import__.product_6965141,0,0,0
__import__.product_6965170,0,0,0
__import__.product_6965230,0,0,0
__import__.product_6965419,0,0,0
__import__.product_6966169,0,0,0
__import__.product_6966399,0,0,0
__import__.product_6966548,0,0,0
__import__.product_6966726,12.5,26.5,4.5
__import__.product_6968518,0,0,0
__import__.product_6969340,7.1,7.1,13.9
__import__.product_6969392,7.1,9.8,1.6
__import__.product_6969624,5.1,5.1,16.5
__import__.product_6969759,3.5,2.5,7
__import__.product_6969765,3.5,2.5,7
__import__.product_6969771,4.8,4.8,8.4
__import__.product_6970001,0,0,0
__import__.product_6971377,4.6,4.6,8.2
__import__.product_6971489,0,0,0
__import__.product_6971905,5.7,5.7,10
__import__.product_6971940,0,0,0
__import__.product_6971963,0,0,0
__import__.product_6973399,19.2,9.4,30.6
__import__.product_6973873,0,0,0
__import__.product_6975116,3.2,3.2,6.8
__import__.product_6975166,0,0,0
__import__.product_6976127,4,4,7.2
__import__.product_6976179,12.4,9.6,5.8
__import__.product_6976363,0,0,0
__import__.product_6977322,0,0,0
__import__.product_6977977,0,0,0
__import__.product_6978089,10.7,17.6,6
__import__.product_6979172,0,0,0
__import__.product_6979249,3.7,4.7,8.7
__import__.product_6979255,0,0,0
__import__.product_6979350,0,0,0
__import__.product_6979634,0,0,0
__import__.product_6980400,0,0,0
__import__.product_6980620,5.6,11,1.2
__import__.product_6980689,0,0,0
__import__.product_6980956,0,0,0
__import__.product_6980979,13.5,16,11.5
__import__.product_6980985,16.6,18.4,13.9
__import__.product_6981921,0,0,0
__import__.product_6984954,0,0,0
__import__.product_6985310,19,5.1,3.8
__import__.product_6987303,0,0,0
__import__.product_6987591,0,0,0
__import__.product_6987869,4,16.6,2.9
__import__.product_6987881,7.4,7.2,14
__import__.product_6988573,3.9,3.9,7.5
