id,list_price,categ_id/id
__import__.product_8246433,84.30,specific_data.product_categ__mat_petshop
__import__.product_8246485,29.21,specific_data.product_categ__mat_petshop
__import__.product_8246491,56.18,specific_data.product_categ__mat_petshop
__import__.product_8248656,9.00,specific_data.product_categ__mat_petshop
__import__.product_8250297,6.32,specific_data.product_categ__mat_petshop
__import__.product_8251397,1.07,specific_data.product_categ__mat_petshop
__import__.product_8252534,21.76,specific_data.product_categ__mat_petshop
__import__.product_8252540,21.76,specific_data.product_categ__mat_petshop
__import__.product_8252557,21.76,specific_data.product_categ__mat_petshop
__import__.product_8252563,21.76,specific_data.product_categ__mat_petshop
__import__.product_8252586,21.76,specific_data.product_categ__mat_petshop
__import__.product_8252592,21.76,specific_data.product_categ__mat_petshop
__import__.product_8252830,54.07,specific_data.product_categ__mat_ortho
__import__.product_8252847,57.29,specific_data.product_categ__mat_ortho
__import__.product_8252853,60.43,specific_data.product_categ__mat_ortho
__import__.product_8252876,64.30,specific_data.product_categ__mat_ortho
__import__.product_8253953,17.18,specific_data.product_categ__mat_equipement
__import__.product_8254007,17.18,specific_data.product_categ__mat_equipement
__import__.product_8258175,30.65,specific_data.product_categ__mat_conso
__import__.product_8258287,462.00,specific_data.product_categ__mat_equipement
__import__.product_8259393,56.13,specific_data.product_categ__mat_conso
__import__.product_8259401,71.28,specific_data.product_categ__mat_conso
__import__.product_8259500,24.10,specific_data.product_categ__ali_comp
__import__.product_8259502,7.42,specific_data.product_categ__ali_comp
__import__.product_8259823,23.55,specific_data.product_categ__ali_comp
__import__.product_8259850,42.67,specific_data.product_categ__ali_comp
__import__.product_8267903,491.30,specific_data.product_categ__mat_conso
__import__.product_8270026,2.87,specific_data.product_categ__topiques
__import__.product_8270414,13.84,specific_data.product_categ__mat_petshop
__import__.product_8270420,13.84,specific_data.product_categ__mat_petshop
__import__.product_8270437,13.84,specific_data.product_categ__mat_petshop
__import__.product_8270578,15.43,specific_data.product_categ__mat_petshop
__import__.product_8273602,249.60,specific_data.product_categ__mat_conso
__import__.product_8274694,25.00,specific_data.product_categ__mat_conso
__import__.product_8274702,155.40,specific_data.product_categ__mat_conso
__import__.product_8275452,2480.00,specific_data.product_categ__mat_equipement
__import__.product_8278775,66.65,specific_data.product_categ__mat_conso
__import__.product_8278798,267.35,specific_data.product_categ__mat_conso
__import__.product_8279094,2325.21,specific_data.product_categ__mat_equipement
__import__.product_8279622,3886.00,specific_data.product_categ__mat_equipement
__import__.product_8279792,23.20,specific_data.product_categ__mat_conso
__import__.product_8280565,94.64,specific_data.product_categ__mat_ortho
__import__.product_8280571,96.50,specific_data.product_categ__mat_ortho
__import__.product_8280588,99.10,specific_data.product_categ__mat_ortho
__import__.product_8280594,103.50,specific_data.product_categ__mat_ortho
__import__.product_8280602,107.09,specific_data.product_categ__mat_ortho
__import__.product_8280619,111.21,specific_data.product_categ__mat_ortho
__import__.product_8280625,126.39,specific_data.product_categ__mat_ortho
__import__.product_8280631,94.64,specific_data.product_categ__mat_ortho
__import__.product_8280648,96.50,specific_data.product_categ__mat_ortho
__import__.product_8280654,99.10,specific_data.product_categ__mat_ortho
__import__.product_8280660,103.50,specific_data.product_categ__mat_ortho
__import__.product_8280677,107.09,specific_data.product_categ__mat_ortho
__import__.product_8280683,111.21,specific_data.product_categ__mat_ortho
__import__.product_8280708,117.19,specific_data.product_categ__mat_ortho
__import__.product_8280714,122.24,specific_data.product_categ__mat_ortho
__import__.product_8280720,126.39,specific_data.product_categ__mat_ortho
__import__.product_8281470,39.02,specific_data.product_categ__mat_conso
__import__.product_8282073,30.65,specific_data.product_categ__mat_conso
__import__.product_8283210,7.85,specific_data.product_categ__mat_sutures
__import__.product_8283428,8.46,specific_data.product_categ__mat_sutures
__import__.product_8285781,31.55,specific_data.product_categ__mat_conso
__import__.product_8286119,156.30,specific_data.product_categ__mat_equipement
__import__.product_8287722,7.00,specific_data.product_categ__mat_conso
__import__.product_8287739,7.00,specific_data.product_categ__mat_conso
__import__.product_8288070,28.53,specific_data.product_categ__mat_instrumentation
__import__.product_8288087,28.53,specific_data.product_categ__mat_instrumentation
__import__.product_8289075,1132.57,specific_data.product_categ__mat_cardio
__import__.product_8289081,1132.57,specific_data.product_categ__mat_cardio
__import__.product_8289098,1238.04,specific_data.product_categ__mat_cardio
__import__.product_8289106,1591.74,specific_data.product_categ__mat_cardio
__import__.product_8290500,58.30,specific_data.product_categ__mat_conso
__import__.product_8290517,28.30,specific_data.product_categ__mat_conso
__import__.product_8290523,240.00,specific_data.product_categ__mat_conso
__import__.product_8291037,18.92,specific_data.product_categ__mat_sutures
__import__.product_8291385,8.83,specific_data.product_categ__mat_equipement
__import__.product_8291698,127.66,specific_data.product_categ__mat_instrumentation
__import__.product_8291988,70.36,specific_data.product_categ__mat_instrumentation
__import__.product_8292203,270.00,specific_data.product_categ__mat_conso
__import__.product_8292226,270.00,specific_data.product_categ__mat_conso
__import__.product_8292232,270.00,specific_data.product_categ__mat_conso
__import__.product_8292249,270.00,specific_data.product_categ__mat_conso
__import__.product_8292255,225.00,specific_data.product_categ__mat_conso
__import__.product_8292261,261.90,specific_data.product_categ__mat_conso
__import__.product_8292278,75.00,specific_data.product_categ__mat_conso
__import__.product_8292284,96.30,specific_data.product_categ__mat_conso
__import__.product_8292290,75.00,specific_data.product_categ__mat_conso
__import__.product_8292309,75.00,specific_data.product_categ__mat_conso
__import__.product_8292315,75.00,specific_data.product_categ__mat_conso
__import__.product_8292321,75.00,specific_data.product_categ__mat_conso
__import__.product_8292338,75.00,specific_data.product_categ__mat_conso
__import__.product_8292344,75.00,specific_data.product_categ__mat_conso
__import__.product_8292350,75.00,specific_data.product_categ__mat_conso
__import__.product_8292367,75.00,specific_data.product_categ__mat_conso
__import__.product_8292373,75.00,specific_data.product_categ__mat_conso
__import__.product_8292396,75.00,specific_data.product_categ__mat_conso
__import__.product_8292404,75.00,specific_data.product_categ__mat_conso
__import__.product_8292427,75.00,specific_data.product_categ__mat_conso
__import__.product_8292456,75.00,specific_data.product_categ__mat_conso
__import__.product_8292462,75.00,specific_data.product_categ__mat_conso
__import__.product_8292479,75.00,specific_data.product_categ__mat_conso
__import__.product_8292485,75.00,specific_data.product_categ__mat_conso
__import__.product_8292491,75.00,specific_data.product_categ__mat_conso
__import__.product_8292516,123.00,specific_data.product_categ__mat_conso
__import__.product_8292640,8.11,specific_data.product_categ__mat_conso
__import__.product_8297979,15.98,specific_data.product_categ__mat_conso
__import__.product_8299814,66.67,specific_data.product_categ__mat_rurale
__import__.product_8308996,68.54,specific_data.product_categ__mat_ortho
__import__.product_8330011,6.16,specific_data.product_categ__antimicrobiens
__import__.product_8330012,11.45,specific_data.product_categ__antimicrobiens
__import__.product_8331920,18.74,specific_data.product_categ__mat_dentisterie
__import__.product_8332256,45.24,specific_data.product_categ__mat_conso
__import__.product_8333037,14.15,specific_data.product_categ__mat_equipement
__import__.product_8333066,27.57,specific_data.product_categ__mat_equipement
__import__.product_8333072,33.66,specific_data.product_categ__mat_equipement
__import__.product_8333132,30.44,specific_data.product_categ__mat_equipement
__import__.product_8333221,438.00,specific_data.product_categ__mat_cardio
__import__.product_8333534,99.50,specific_data.product_categ__mat_equipement
__import__.product_8333876,246.80,specific_data.product_categ__mat_conso
__import__.product_8335071,138.45,specific_data.product_categ__mat_dentisterie
__import__.product_8336573,27.00,specific_data.product_categ__mat_conso
__import__.product_8336716,41.18,specific_data.product_categ__mat_equipement
__import__.product_8337727,21.40,specific_data.product_categ__mat_rurale
__import__.product_8337733,21.40,specific_data.product_categ__mat_rurale
__import__.product_8337756,21.40,specific_data.product_categ__mat_rurale
__import__.product_8337762,80.59,specific_data.product_categ__mat_rurale
__import__.product_8337779,80.59,specific_data.product_categ__mat_rurale
__import__.product_8338336,64.29,specific_data.product_categ__mat_conso
__import__.product_8338682,25.42,specific_data.product_categ__mat_conso
__import__.product_8341309,60.60,specific_data.product_categ__mat_conso
__import__.product_8342266,7000.00,specific_data.product_categ__mat_equipement
__import__.product_8342289,19.00,specific_data.product_categ__mat_conso
__import__.product_8342326,15.30,specific_data.product_categ__mat_conso
__import__.product_8342409,28.70,specific_data.product_categ__mat_conso
__import__.product_8342711,58.20,specific_data.product_categ__mat_equipement
__import__.product_8342728,70.34,specific_data.product_categ__mat_equipement
__import__.product_8344466,193.12,specific_data.product_categ__mat_dentisterie
__import__.product_8345520,77.10,specific_data.product_categ__mat_conso
__import__.product_8347252,5.05,specific_data.product_categ__mat_conso
__import__.product_8347476,192.71,specific_data.product_categ__mat_equipement
__import__.product_8349251,5.67,specific_data.product_categ__mat_equipement
__import__.product_8351242,17.20,specific_data.product_categ__mat_conso
__import__.product_8355903,5.44,specific_data.product_categ__mat_conso
__import__.product_8355926,5.44,specific_data.product_categ__mat_conso
__import__.product_8356239,21.29,specific_data.product_categ__mat_ortho
__import__.product_8356245,47.93,specific_data.product_categ__mat_ortho
__import__.product_8356251,47.93,specific_data.product_categ__mat_ortho
__import__.product_8358787,22.07,specific_data.product_categ__mat_ortho
__import__.product_8358793,22.07,specific_data.product_categ__mat_ortho
__import__.product_8358801,28.14,specific_data.product_categ__mat_ortho
__import__.product_8358818,138.50,specific_data.product_categ__mat_ortho
__import__.product_8362027,37.08,specific_data.product_categ__mat_equins
__import__.product_8363096,9.21,specific_data.product_categ__mat_equipement
__import__.product_8368136,31.14,specific_data.product_categ__mat_ortho
__import__.product_8368142,38.43,specific_data.product_categ__mat_ortho
__import__.product_8368159,91.00,specific_data.product_categ__mat_ortho
__import__.product_8368165,104.64,specific_data.product_categ__mat_ortho
__import__.product_8368171,104.64,specific_data.product_categ__mat_ortho
__import__.product_8368188,106.79,specific_data.product_categ__mat_ortho
__import__.product_8368219,76.79,specific_data.product_categ__mat_ortho
__import__.product_8368225,76.79,specific_data.product_categ__mat_ortho
__import__.product_8368231,76.79,specific_data.product_categ__mat_ortho
__import__.product_8368248,84.50,specific_data.product_categ__mat_ortho
__import__.product_8368254,35.71,specific_data.product_categ__mat_ortho
__import__.product_8368260,40.29,specific_data.product_categ__mat_ortho
__import__.product_8368283,11.29,specific_data.product_categ__mat_ortho
__import__.product_8368308,61.57,specific_data.product_categ__mat_ortho
__import__.product_8368314,61.57,specific_data.product_categ__mat_ortho
__import__.product_8368320,61.57,specific_data.product_categ__mat_ortho
__import__.product_8368337,219.21,specific_data.product_categ__mat_ortho
__import__.product_8368343,219.21,specific_data.product_categ__mat_ortho
__import__.product_8368366,151.07,specific_data.product_categ__mat_ortho
__import__.product_8368372,40.93,specific_data.product_categ__mat_ortho
__import__.product_8368389,40.93,specific_data.product_categ__mat_ortho
__import__.product_8368395,40.93,specific_data.product_categ__mat_ortho
__import__.product_8368426,14.07,specific_data.product_categ__mat_ortho
__import__.product_8368432,12.86,specific_data.product_categ__mat_ortho
__import__.product_8368449,14.07,specific_data.product_categ__mat_ortho
__import__.product_8368455,15.57,specific_data.product_categ__mat_ortho
__import__.product_8368461,96.57,specific_data.product_categ__mat_ortho
__import__.product_8368484,96.57,specific_data.product_categ__mat_ortho
__import__.product_8368509,116.50,specific_data.product_categ__mat_ortho
__import__.product_8368515,118.21,specific_data.product_categ__mat_ortho
__import__.product_8368521,171.93,specific_data.product_categ__mat_ortho
__import__.product_8368538,171.93,specific_data.product_categ__mat_ortho
__import__.product_8368544,171.93,specific_data.product_categ__mat_ortho
__import__.product_8368550,171.93,specific_data.product_categ__mat_ortho
__import__.product_8368567,171.93,specific_data.product_categ__mat_ortho
__import__.product_8368573,171.93,specific_data.product_categ__mat_ortho
__import__.product_8368596,171.93,specific_data.product_categ__mat_ortho
__import__.product_8368604,49.29,specific_data.product_categ__mat_ortho
__import__.product_8368610,37.00,specific_data.product_categ__mat_ortho
__import__.product_8368627,236.43,specific_data.product_categ__mat_ortho
__import__.product_8368633,236.43,specific_data.product_categ__mat_ortho
__import__.product_8368656,236.43,specific_data.product_categ__mat_ortho
__import__.product_8368662,19.50,specific_data.product_categ__mat_ortho
__import__.product_8368679,19.50,specific_data.product_categ__mat_ortho
__import__.product_8368691,19.50,specific_data.product_categ__mat_ortho
__import__.product_8368716,19.50,specific_data.product_categ__mat_ortho
__import__.product_8368722,19.50,specific_data.product_categ__mat_ortho
__import__.product_8368739,19.50,specific_data.product_categ__mat_ortho
__import__.product_8368751,19.50,specific_data.product_categ__mat_ortho
__import__.product_8368768,19.50,specific_data.product_categ__mat_ortho
__import__.product_8368774,19.50,specific_data.product_categ__mat_ortho
__import__.product_8368780,19.50,specific_data.product_categ__mat_ortho
__import__.product_8368797,19.50,specific_data.product_categ__mat_ortho
__import__.product_8368828,19.50,specific_data.product_categ__mat_ortho
__import__.product_8368863,19.50,specific_data.product_categ__mat_ortho
__import__.product_8368886,19.50,specific_data.product_categ__mat_ortho
__import__.product_8368892,14.29,specific_data.product_categ__mat_ortho
__import__.product_8368900,19.50,specific_data.product_categ__mat_ortho
__import__.product_8368917,19.50,specific_data.product_categ__mat_ortho
__import__.product_8368923,14.29,specific_data.product_categ__mat_ortho
__import__.product_8368946,19.50,specific_data.product_categ__mat_ortho
__import__.product_8368952,14.29,specific_data.product_categ__mat_ortho
__import__.product_8368969,19.50,specific_data.product_categ__mat_ortho
__import__.product_8368975,19.50,specific_data.product_categ__mat_ortho
__import__.product_8368981,19.50,specific_data.product_categ__mat_ortho
__import__.product_8368998,14.29,specific_data.product_categ__mat_ortho
__import__.product_8369006,19.50,specific_data.product_categ__mat_ortho
__import__.product_8369012,19.50,specific_data.product_categ__mat_ortho
__import__.product_8369029,14.29,specific_data.product_categ__mat_ortho
__import__.product_8369035,19.50,specific_data.product_categ__mat_ortho
__import__.product_8369041,14.29,specific_data.product_categ__mat_ortho
__import__.product_8369058,19.50,specific_data.product_categ__mat_ortho
__import__.product_8369064,19.50,specific_data.product_categ__mat_ortho
__import__.product_8369070,12.07,specific_data.product_categ__mat_ortho
__import__.product_8369087,12.07,specific_data.product_categ__mat_ortho
__import__.product_8369093,67.86,specific_data.product_categ__mat_ortho
__import__.product_8369101,244.29,specific_data.product_categ__mat_ortho
__import__.product_8369124,1407.50,specific_data.product_categ__mat_ortho
__import__.product_8369130,232.00,specific_data.product_categ__mat_ortho
__import__.product_8369147,29.07,specific_data.product_categ__mat_ortho
__import__.product_8369153,29.07,specific_data.product_categ__mat_ortho
__import__.product_8369176,31.50,specific_data.product_categ__mat_ortho
__import__.product_8369182,31.50,specific_data.product_categ__mat_ortho
__import__.product_8369199,38.57,specific_data.product_categ__mat_ortho
__import__.product_8369207,41.71,specific_data.product_categ__mat_ortho
__import__.product_8369213,41.71,specific_data.product_categ__mat_ortho
__import__.product_8369236,41.71,specific_data.product_categ__mat_ortho
__import__.product_8369242,41.71,specific_data.product_categ__mat_ortho
__import__.product_8369259,41.71,specific_data.product_categ__mat_ortho
__import__.product_8369265,41.71,specific_data.product_categ__mat_ortho
__import__.product_8369271,41.71,specific_data.product_categ__mat_ortho
__import__.product_8369288,41.71,specific_data.product_categ__mat_ortho
__import__.product_8369294,41.71,specific_data.product_categ__mat_ortho
__import__.product_8369302,41.71,specific_data.product_categ__mat_ortho
__import__.product_8369319,41.71,specific_data.product_categ__mat_ortho
__import__.product_8369325,41.71,specific_data.product_categ__mat_ortho
__import__.product_8369331,41.71,specific_data.product_categ__mat_ortho
__import__.product_8369348,41.71,specific_data.product_categ__mat_ortho
__import__.product_8369354,40.79,specific_data.product_categ__mat_ortho
__import__.product_8369360,40.79,specific_data.product_categ__mat_ortho
__import__.product_8369377,45.29,specific_data.product_categ__mat_ortho
__import__.product_8369383,45.29,specific_data.product_categ__mat_ortho
__import__.product_8369408,49.79,specific_data.product_categ__mat_ortho
__import__.product_8369414,49.79,specific_data.product_categ__mat_ortho
__import__.product_8369420,54.29,specific_data.product_categ__mat_ortho
__import__.product_8369437,54.29,specific_data.product_categ__mat_ortho
__import__.product_8369443,58.86,specific_data.product_categ__mat_ortho
__import__.product_8369466,58.86,specific_data.product_categ__mat_ortho
__import__.product_8369472,63.36,specific_data.product_categ__mat_ortho
__import__.product_8369489,63.36,specific_data.product_categ__mat_ortho
__import__.product_8369495,67.86,specific_data.product_categ__mat_ortho
__import__.product_8369503,14.64,specific_data.product_categ__mat_ortho
__import__.product_8369526,14.64,specific_data.product_categ__mat_ortho
__import__.product_8369532,14.64,specific_data.product_categ__mat_ortho
__import__.product_8369549,14.64,specific_data.product_categ__mat_ortho
__import__.product_8369555,14.64,specific_data.product_categ__mat_ortho
__import__.product_8369561,14.64,specific_data.product_categ__mat_ortho
__import__.product_8369578,14.64,specific_data.product_categ__mat_ortho
__import__.product_8369584,14.64,specific_data.product_categ__mat_ortho
__import__.product_8369590,49.21,specific_data.product_categ__mat_ortho
__import__.product_8369615,43.14,specific_data.product_categ__mat_ortho
__import__.product_8369621,22.64,specific_data.product_categ__mat_ortho
__import__.product_8369638,31.71,specific_data.product_categ__mat_ortho
__import__.product_8369644,23.71,specific_data.product_categ__mat_ortho
__import__.product_8369650,31.71,specific_data.product_categ__mat_ortho
__import__.product_8369667,25.00,specific_data.product_categ__mat_ortho
__import__.product_8369673,34.07,specific_data.product_categ__mat_ortho
__import__.product_8369696,26.14,specific_data.product_categ__mat_ortho
__import__.product_8369704,34.07,specific_data.product_categ__mat_ortho
__import__.product_8369710,27.21,specific_data.product_categ__mat_ortho
__import__.product_8369727,36.21,specific_data.product_categ__mat_ortho
__import__.product_8369733,28.29,specific_data.product_categ__mat_ortho
__import__.product_8369756,36.21,specific_data.product_categ__mat_ortho
__import__.product_8369762,29.57,specific_data.product_categ__mat_ortho
__import__.product_8369779,38.57,specific_data.product_categ__mat_ortho
__import__.product_8369785,38.57,specific_data.product_categ__mat_ortho
__import__.product_8369791,30.64,specific_data.product_categ__mat_ortho
__import__.product_8369816,45.29,specific_data.product_categ__mat_ortho
__import__.product_8369822,31.71,specific_data.product_categ__mat_ortho
__import__.product_8369839,45.29,specific_data.product_categ__mat_ortho
__import__.product_8369845,33.14,specific_data.product_categ__mat_ortho
__import__.product_8369851,34.07,specific_data.product_categ__mat_ortho
__import__.product_8369868,44.43,specific_data.product_categ__mat_ortho
__import__.product_8369874,29.57,specific_data.product_categ__mat_ortho
__import__.product_8369880,29.57,specific_data.product_categ__mat_ortho
__import__.product_8369897,29.57,specific_data.product_categ__mat_ortho
__import__.product_8369905,29.57,specific_data.product_categ__mat_ortho
__import__.product_8369911,36.21,specific_data.product_categ__mat_ortho
__import__.product_8369928,29.57,specific_data.product_categ__mat_ortho
__import__.product_8369934,40.79,specific_data.product_categ__mat_ortho
__import__.product_8369940,29.57,specific_data.product_categ__mat_ortho
__import__.product_8369957,40.79,specific_data.product_categ__mat_ortho
__import__.product_8369963,45.29,specific_data.product_categ__mat_ortho
__import__.product_8369986,45.29,specific_data.product_categ__mat_ortho
__import__.product_8369992,52.14,specific_data.product_categ__mat_ortho
__import__.product_8370009,52.14,specific_data.product_categ__mat_ortho
__import__.product_8370015,58.86,specific_data.product_categ__mat_ortho
__import__.product_8370021,67.86,specific_data.product_categ__mat_ortho
__import__.product_8370038,76.93,specific_data.product_categ__mat_ortho
__import__.product_8370044,86.00,specific_data.product_categ__mat_ortho
__import__.product_8370050,10.14,specific_data.product_categ__mat_ortho
__import__.product_8370067,10.14,specific_data.product_categ__mat_ortho
__import__.product_8370073,10.14,specific_data.product_categ__mat_ortho
__import__.product_8370096,10.14,specific_data.product_categ__mat_ortho
__import__.product_8370104,45.29,specific_data.product_categ__mat_ortho
__import__.product_8370110,45.29,specific_data.product_categ__mat_ortho
__import__.product_8370127,37.50,specific_data.product_categ__mat_ortho
__import__.product_8370133,10.57,specific_data.product_categ__mat_ortho
__import__.product_8370156,12.43,specific_data.product_categ__mat_ortho
__import__.product_8370162,10.57,specific_data.product_categ__mat_ortho
__import__.product_8370179,12.43,specific_data.product_categ__mat_ortho
__import__.product_8370185,10.57,specific_data.product_categ__mat_ortho
__import__.product_8370191,16.50,specific_data.product_categ__mat_ortho
__import__.product_8370216,10.57,specific_data.product_categ__mat_ortho
__import__.product_8370222,16.50,specific_data.product_categ__mat_ortho
__import__.product_8370239,51.71,specific_data.product_categ__mat_ortho
__import__.product_8370245,53.79,specific_data.product_categ__mat_ortho
__import__.product_8370251,52.71,specific_data.product_categ__mat_ortho
__import__.product_8370268,43.07,specific_data.product_categ__mat_ortho
__import__.product_8370274,45.21,specific_data.product_categ__mat_ortho
__import__.product_8370280,45.21,specific_data.product_categ__mat_ortho
__import__.product_8370297,46.64,specific_data.product_categ__mat_ortho
__import__.product_8370305,46.64,specific_data.product_categ__mat_ortho
__import__.product_8370311,48.07,specific_data.product_categ__mat_ortho
__import__.product_8370328,36.21,specific_data.product_categ__mat_ortho
__import__.product_8370334,36.21,specific_data.product_categ__mat_ortho
__import__.product_8370340,36.21,specific_data.product_categ__mat_ortho
__import__.product_8370357,13.50,specific_data.product_categ__mat_ortho
__import__.product_8370363,13.50,specific_data.product_categ__mat_ortho
__import__.product_8370386,13.50,specific_data.product_categ__mat_ortho
__import__.product_8370392,13.50,specific_data.product_categ__mat_ortho
__import__.product_8370400,13.50,specific_data.product_categ__mat_ortho
__import__.product_8370417,34.50,specific_data.product_categ__mat_ortho
__import__.product_8370423,34.50,specific_data.product_categ__mat_ortho
__import__.product_8370446,38.79,specific_data.product_categ__mat_ortho
__import__.product_8370452,43.14,specific_data.product_categ__mat_ortho
__import__.product_8370469,38.79,specific_data.product_categ__mat_ortho
__import__.product_8370475,47.43,specific_data.product_categ__mat_ortho
__import__.product_8370481,51.71,specific_data.product_categ__mat_ortho
__import__.product_8370498,56.07,specific_data.product_categ__mat_ortho
__import__.product_8370506,43.14,specific_data.product_categ__mat_ortho
__import__.product_8370512,64.71,specific_data.product_categ__mat_ortho
__import__.product_8370529,47.43,specific_data.product_categ__mat_ortho
__import__.product_8370535,51.71,specific_data.product_categ__mat_ortho
__import__.product_8370541,73.29,specific_data.product_categ__mat_ortho
__import__.product_8370558,56.07,specific_data.product_categ__mat_ortho
__import__.product_8370564,81.93,specific_data.product_categ__mat_ortho
__import__.product_8370570,60.36,specific_data.product_categ__mat_ortho
__import__.product_8370587,64.71,specific_data.product_categ__mat_ortho
__import__.product_8370593,90.50,specific_data.product_categ__mat_ortho
__import__.product_8370601,94.86,specific_data.product_categ__mat_ortho
__import__.product_8370618,73.29,specific_data.product_categ__mat_ortho
__import__.product_8370624,34.50,specific_data.product_categ__mat_ortho
__import__.product_8370630,86.21,specific_data.product_categ__mat_ortho
__import__.product_8370647,69.00,specific_data.product_categ__mat_ortho
__import__.product_8370653,77.57,specific_data.product_categ__mat_ortho
__import__.product_8370676,49.64,specific_data.product_categ__mat_ortho
__import__.product_8370682,33.79,specific_data.product_categ__mat_ortho
__import__.product_8370699,29.57,specific_data.product_categ__mat_ortho
__import__.product_8370707,63.07,specific_data.product_categ__mat_ortho
__import__.product_8370713,33.79,specific_data.product_categ__mat_ortho
__import__.product_8370736,10.57,specific_data.product_categ__mat_ortho
__import__.product_8370742,33.79,specific_data.product_categ__mat_ortho
__import__.product_8370759,63.07,specific_data.product_categ__mat_ortho
__import__.product_8370765,33.79,specific_data.product_categ__mat_ortho
__import__.product_8370771,38.57,specific_data.product_categ__mat_ortho
__import__.product_8370788,38.57,specific_data.product_categ__mat_ortho
__import__.product_8370794,47.64,specific_data.product_categ__mat_ortho
__import__.product_8370802,47.64,specific_data.product_categ__mat_ortho
__import__.product_8370819,47.64,specific_data.product_categ__mat_ortho
__import__.product_8370825,55.43,specific_data.product_categ__mat_ortho
__import__.product_8370831,123.14,specific_data.product_categ__mat_ortho
__import__.product_8370848,96.07,specific_data.product_categ__mat_ortho
__import__.product_8370854,96.07,specific_data.product_categ__mat_ortho
__import__.product_8370860,1278.14,specific_data.product_categ__mat_ortho
__import__.product_8370877,4.57,specific_data.product_categ__mat_ortho
__import__.product_8370883,4.57,specific_data.product_categ__mat_ortho
__import__.product_8370908,4.79,specific_data.product_categ__mat_ortho
__import__.product_8370937,10.71,specific_data.product_categ__mat_ortho
__import__.product_8370943,77.57,specific_data.product_categ__mat_ortho
__import__.product_8370966,62.43,specific_data.product_categ__mat_ortho
__import__.product_8370972,52.93,specific_data.product_categ__mat_ortho
__import__.product_8370989,52.93,specific_data.product_categ__mat_ortho
__import__.product_8371003,31.57,specific_data.product_categ__mat_ortho
__import__.product_8371026,31.57,specific_data.product_categ__mat_ortho
__import__.product_8371032,31.57,specific_data.product_categ__mat_ortho
__import__.product_8371049,31.57,specific_data.product_categ__mat_ortho
__import__.product_8371055,31.57,specific_data.product_categ__mat_ortho
__import__.product_8371061,31.57,specific_data.product_categ__mat_ortho
__import__.product_8371078,31.57,specific_data.product_categ__mat_ortho
__import__.product_8371084,30.93,specific_data.product_categ__mat_ortho
__import__.product_8371090,31.57,specific_data.product_categ__mat_ortho
__import__.product_8371109,42.86,specific_data.product_categ__mat_ortho
__import__.product_8371115,38.07,specific_data.product_categ__mat_ortho
__import__.product_8371121,42.86,specific_data.product_categ__mat_ortho
__import__.product_8371138,234.86,specific_data.product_categ__mat_ortho
__import__.product_8371144,71.93,specific_data.product_categ__mat_ortho
__import__.product_8371150,34.50,specific_data.product_categ__mat_ortho
__import__.product_8371167,34.50,specific_data.product_categ__mat_ortho
__import__.product_8371173,108.36,specific_data.product_categ__mat_ortho
__import__.product_8371196,96.07,specific_data.product_categ__mat_ortho
__import__.product_8371204,4.79,specific_data.product_categ__mat_ortho
__import__.product_8371210,4.79,specific_data.product_categ__mat_ortho
__import__.product_8371227,4.79,specific_data.product_categ__mat_ortho
__import__.product_8371233,4.79,specific_data.product_categ__mat_ortho
__import__.product_8371256,4.79,specific_data.product_categ__mat_ortho
__import__.product_8371262,5.14,specific_data.product_categ__mat_ortho
__import__.product_8371279,5.14,specific_data.product_categ__mat_ortho
__import__.product_8371285,5.14,specific_data.product_categ__mat_ortho
__import__.product_8371291,5.14,specific_data.product_categ__mat_ortho
__import__.product_8371316,5.36,specific_data.product_categ__mat_ortho
__import__.product_8371322,5.36,specific_data.product_categ__mat_ortho
__import__.product_8371339,3.57,specific_data.product_categ__mat_ortho
__import__.product_8371345,3.57,specific_data.product_categ__mat_ortho
__import__.product_8371351,4.00,specific_data.product_categ__mat_ortho
__import__.product_8371368,4.00,specific_data.product_categ__mat_ortho
__import__.product_8371374,4.00,specific_data.product_categ__mat_ortho
__import__.product_8371380,4.00,specific_data.product_categ__mat_ortho
__import__.product_8371397,4.00,specific_data.product_categ__mat_ortho
__import__.product_8371405,4.36,specific_data.product_categ__mat_ortho
__import__.product_8371411,4.36,specific_data.product_categ__mat_ortho
__import__.product_8371428,4.79,specific_data.product_categ__mat_ortho
__import__.product_8371434,4.79,specific_data.product_categ__mat_ortho
__import__.product_8371440,4.79,specific_data.product_categ__mat_ortho
__import__.product_8371457,4.93,specific_data.product_categ__mat_ortho
__import__.product_8371463,4.93,specific_data.product_categ__mat_ortho
__import__.product_8371486,4.93,specific_data.product_categ__mat_ortho
__import__.product_8371492,4.93,specific_data.product_categ__mat_ortho
__import__.product_8371517,5.14,specific_data.product_categ__mat_ortho
__import__.product_8371523,4.79,specific_data.product_categ__mat_ortho
__import__.product_8371546,4.79,specific_data.product_categ__mat_ortho
__import__.product_8371552,4.79,specific_data.product_categ__mat_ortho
__import__.product_8371569,5.14,specific_data.product_categ__mat_ortho
__import__.product_8371575,5.14,specific_data.product_categ__mat_ortho
__import__.product_8371581,5.14,specific_data.product_categ__mat_ortho
__import__.product_8371598,5.36,specific_data.product_categ__mat_ortho
__import__.product_8371606,5.36,specific_data.product_categ__mat_ortho
__import__.product_8371612,5.36,specific_data.product_categ__mat_ortho
__import__.product_8371629,5.36,specific_data.product_categ__mat_ortho
