id,ratio_main_product,date_start,name/id,ratio_promotional_product,price,product_tmpl_id/id,min_qty_sale,discount_sale,date_end,product_code,discount_purchase
__import__.supplierinfo_promo_79100-3550431-20180501,0,2018-05-01,__import__.supplier_79100,0,63.98,__import__.product_3550431_product_template,1,20.00,2018-06-30,F25720P,20.00
__import__.supplierinfo_promo_79100-3550456-20180501,0,2018-05-01,__import__.supplier_79100,0,29.11,__import__.product_3550456_product_template,1,20.00,2018-06-30,F25710S,20.00
__import__.supplierinfo_promo_83300-2675270-20180501,0,2018-05-01,__import__.supplier_83300,0,9.38,__import__.product_2675270_product_template,1,20.00,2018-06-30,,20.00
__import__.supplierinfo_promo_83300-2675288-20180501,0,2018-05-01,__import__.supplier_83300,0,26.18,__import__.product_2675288_product_template,1,20.00,2018-06-30,,20.00
__import__.supplierinfo_promo_83300-2864239-20180501,0,2018-05-01,__import__.supplier_83300,0,47.76,__import__.product_2864239_product_template,1,20.00,2018-06-30,,20.00
__import__.supplierinfo_promo_83300-2864262-20180501,0,2018-05-01,__import__.supplier_83300,0,33.66,__import__.product_2864262_product_template,1,20.00,2018-06-30,,20.00
__import__.supplierinfo_promo_83300-2923902-20180501,0,2018-05-01,__import__.supplier_83300,0,40.28,__import__.product_2923902_product_template,1,20.00,2018-06-30,,20.00
__import__.supplierinfo_promo_83300-3111622-20180501,0,2018-05-01,__import__.supplier_83300,0,25.32,__import__.product_3111622_product_template,1,20.00,2018-06-30,,20.00
__import__.supplierinfo_promo_83300-3272432-20180501,0,2018-05-01,__import__.supplier_83300,0,32.80,__import__.product_3272432_product_template,1,20.00,2018-06-30,,20.00
__import__.supplierinfo_promo_83300-3437639-20180501,0,2018-05-01,__import__.supplier_83300,0,23.71,__import__.product_3437639_product_template,1,20.00,2018-06-30,,20.00
__import__.supplierinfo_promo_83300-3437647-20180501,0,2018-05-01,__import__.supplier_83300,0,50.06,__import__.product_3437647_product_template,1,20.00,2018-06-30,,20.00
__import__.supplierinfo_promo_83300-6350331-20180501,0,2018-05-01,__import__.supplier_83300,0,16.57,__import__.product_6350331_product_template,1,20.00,2018-06-30,1577543,20.00
__import__.supplierinfo_promo_62758-2250686-20180501,0,2018-05-01,__import__.supplier_62758,0,10.94,__import__.product_2250686_product_template,1,23.00,2018-06-30,,23.00
__import__.supplierinfo_promo_79100-2717429-20180501,0,2018-05-01,__import__.supplier_79100,0,9.78,__import__.product_2717429_product_template,1,25.00,2018-06-30,2717429,25.00
__import__.supplierinfo_promo_79100-2717437-20180501,0,2018-05-01,__import__.supplier_79100,0,168.58,__import__.product_2717437_product_template,1,25.00,2018-06-30,C55820C,25.00
__import__.supplierinfo_promo_79100-2717445-20180501,0,2018-05-01,__import__.supplier_79100,0,4.14,__import__.product_2717445_product_template,1,25.00,2018-06-30,C55840B,25.00
__import__.supplierinfo_promo_79100-3319324-20180501,0,2018-05-01,__import__.supplier_79100,0,18.99,__import__.product_3319324_product_template,1,25.00,2018-06-30,3319324,25.00
__import__.supplierinfo_promo_79100-3319332-20180501,0,2018-05-01,__import__.supplier_79100,0,170.31,__import__.product_3319332_product_template,1,25.00,2018-06-30,D85720E,25.00
__import__.supplierinfo_promo_79100-3319357-20180501,0,2018-05-01,__import__.supplier_79100,0,85.16,__import__.product_3319357_product_template,1,25.00,2018-06-30,D85820E,25.00
__import__.supplierinfo_promo_83300-2926251-20180501,0,2018-05-01,__import__.supplier_83300,0,34.52,__import__.product_2926251_product_template,1,25.00,2018-06-30,,25.00
__import__.supplierinfo_promo_83300-3443199-20180501,0,2018-05-01,__import__.supplier_83300,0,69.33,__import__.product_3443199_product_template,1,30.00,2018-06-30,,30.00
__import__.supplierinfo_promo_62758-1399492-20180501,0,2018-05-01,__import__.supplier_62758,0,26.86,__import__.product_1399492_product_template,1,35.00,2018-06-30,1399492,35.00
__import__.supplierinfo_promo_83300-3319886-20180501,0,2018-05-01,__import__.supplier_83300,0,23.36,__import__.product_3319886_product_template,1,35.00,2018-06-30,804139,35.00
__import__.supplierinfo_promo_62758-1203074-20180501,0,2018-05-01,__import__.supplier_62758,0,22.43,__import__.product_1203074_product_template,1,5.00,2018-06-30,1203074,5.00
__import__.supplierinfo_promo_62758-1444892-20180501,0,2018-05-01,__import__.supplier_62758,0,28.40,__import__.product_1444892_product_template,1,5.00,2018-06-30,1444892,5.00
__import__.supplierinfo_promo_62758-2655116-20180501,0,2018-05-01,__import__.supplier_62758,0,16.89,__import__.product_2655116_product_template,1,5.00,2018-06-30,2655116,5.00
__import__.supplierinfo_promo_62758-2655124-20180501,0,2018-05-01,__import__.supplier_62758,0,8.25,__import__.product_2655124_product_template,1,5.00,2018-06-30,2655124,5.00
__import__.supplierinfo_promo_62758-3052115-20180501,0,2018-05-01,__import__.supplier_62758,0,118.75,__import__.product_3052115_product_template,1,5.00,2018-06-30,3052115,5.00
__import__.supplierinfo_promo_62758-3327319-20180501,0,2018-05-01,__import__.supplier_62758,0,52.02,__import__.product_3327319_product_template,1,5.00,2018-06-30,,5.00
__import__.supplierinfo_promo_62758-1284561-20180501,0,2018-05-01,__import__.supplier_62758,0,70.35,__import__.product_1284561_product_template,1,6.00,2018-06-30,2713345,6.00
__import__.supplierinfo_promo_62758-1284579-20180501,0,2018-05-01,__import__.supplier_62758,0,16.78,__import__.product_1284579_product_template,1,6.00,2018-06-30,,6.00
__import__.supplierinfo_promo_62758-2548915-20180501,0,2018-05-01,__import__.supplier_62758,0,63.66,__import__.product_2548915_product_template,1,8.00,2018-06-30,,8.00
__import__.supplierinfo_promo_62758-2675684-20180501,0,2018-05-01,__import__.supplier_62758,0,41.19,__import__.product_2675684_product_template,1,8.00,2018-06-30,2675684,8.00
__import__.supplierinfo_promo_62758-2778332-20180501,0,2018-05-01,__import__.supplier_62758,0,82.38,__import__.product_2778332_product_template,1,8.00,2018-06-30,,8.00
__import__.supplierinfo_promo_79100-2553196-20180601,0,2018-06-01,__import__.supplier_79100,0,47.41,__import__.product_2553196_product_template,1,15.00,2018-06-30,F31110M,15.00
__import__.supplierinfo_promo_79100-2553212-20180601,0,2018-06-01,__import__.supplier_79100,0,84.12,__import__.product_2553212_product_template,1,15.00,2018-06-30,F31220P,15.00
__import__.supplierinfo_promo_79100-2601243-20180601,0,2018-06-01,__import__.supplier_79100,0,61.22,__import__.product_2601243_product_template,1,15.00,2018-06-30,C98490G,15.00
__import__.supplierinfo_promo_79100-2601268-20180601,0,2018-06-01,__import__.supplier_79100,0,109.44,__import__.product_2601268_product_template,1,15.00,2018-06-30,C98410I,15.00
__import__.supplierinfo_promo_79100-2727600-20180601,0,2018-06-01,__import__.supplier_79100,0,97.81,__import__.product_2727600_product_template,1,15.00,2018-06-30,F30450P,15.00
__import__.supplierinfo_promo_79100-2727626-20180601,0,2018-06-01,__import__.supplier_79100,0,197.35,__import__.product_2727626_product_template,1,15.00,2018-06-30,F30460S,15.00
__import__.supplierinfo_promo_79100-2908986-20180601,0,2018-06-01,__import__.supplier_79100,0,26.12,__import__.product_2908986_product_template,1,15.00,2018-06-30,F26871J,15.00
__import__.supplierinfo_promo_79100-2909000-20180601,0,2018-06-01,__import__.supplier_79100,0,57.88,__import__.product_2909000_product_template,1,15.00,2018-06-30,F26810N,15.00
__import__.supplierinfo_promo_79100-2975613-20180601,0,2018-06-01,__import__.supplier_79100,0,210.13,__import__.product_2975613_product_template,1,15.00,2018-06-30,F31020K,15.00
__import__.supplierinfo_promo_79100-3045507-20180601,0,2018-06-01,__import__.supplier_79100,0,64.10,__import__.product_3045507_product_template,1,15.00,2018-06-30,F26210J,15.00
__import__.supplierinfo_promo_79100-3045523-20180601,0,2018-06-01,__import__.supplier_79100,0,140.85,__import__.product_3045523_product_template,1,15.00,2018-06-30,3045523,15.00
__import__.supplierinfo_promo_79100-3045549-20180601,0,2018-06-01,__import__.supplier_79100,0,229.80,__import__.product_3045549_product_template,1,15.00,2018-06-30,3045549,15.00
__import__.supplierinfo_promo_79100-3085859-20180601,0,2018-06-01,__import__.supplier_79100,0,96.09,__import__.product_3085859_product_template,1,15.00,2018-06-30,F26880J,15.00
__import__.supplierinfo_promo_79100-3409943-20180601,0,2018-06-01,__import__.supplier_79100,0,100.81,__import__.product_3409943_product_template,1,15.00,2018-06-30,F37520F,15.00
__import__.supplierinfo_promo_79100-3409950-20180601,0,2018-06-01,__import__.supplier_79100,0,46.26,__import__.product_3409950_product_template,1,15.00,2018-06-30,F37510F,15.00
__import__.supplierinfo_promo_79100-3409968-20180601,0,2018-06-01,__import__.supplier_79100,0,9.55,__import__.product_3409968_product_template,1,15.00,2018-06-30,F22310H,15.00
__import__.supplierinfo_promo_79100-3550480-20180601,0,2018-06-01,__import__.supplier_79100,0,59.26,__import__.product_3550480_product_template,1,15.00,2018-06-30,F30530Q,15.00
__import__.supplierinfo_promo_79100-3642907-20180601,0,2018-06-01,__import__.supplier_79100,0,68.47,__import__.product_3642907_product_template,1,15.00,2018-06-30,C74610B,15.00
__import__.supplierinfo_promo_79100-3642915-20180601,0,2018-06-01,__import__.supplier_79100,0,157.08,__import__.product_3642915_product_template,1,15.00,2018-06-30,C74620B,15.00
__import__.supplierinfo_promo_79100-2686533-20180601,0,2018-06-01,__import__.supplier_79100,0,25.89,__import__.product_2686533_product_template,1,25.00,2018-06-30,C68120K,25.00
__import__.supplierinfo_promo_79100-2686541-20180601,0,2018-06-01,__import__.supplier_79100,0,85.73,__import__.product_2686541_product_template,1,25.00,2018-06-30,C68110M,25.00
